ParName   Value   Gradient
MGparm[3]       271.47 2.57507e-007
MGparm[4]     0.317617 -1.6189e-005
MGparm[5]     -1.22724 -1.95968e-005
MGparm[6]    0.0740678 -4.36583e-007
MGparm[7]    0.0643089 6.22734e-007
SR_parm[1]      6.72953 -6.86644e-005
SR_parm[2]          0.5 -1.77063e-007
SR_parm[3]     0.716092 6.05807e-006
recdev1(1961)      1.29161 -1.88539e-005
recdev1(1962)    -0.194358 -1.85162e-006
recdev1(1963)     0.460049 -3.77887e-006
recdev1(1964)    -0.816904 -7.27487e-007
recdev1(1965)    -0.475955 -5.18609e-007
recdev1(1966)    -0.123291 -1.55434e-006
recdev1(1967)    -0.450379 -1.39818e-006
recdev1(1968)     0.684676 -3.66896e-006
recdev1(1969)    -0.409645 -1.20317e-007
recdev1(1970)    -0.387015 1.48586e-006
recdev1(1971)     0.653944 -2.32075e-006
recdev1(1972)      1.07594 -5.08717e-006
recdev1(1973)     0.293022 3.74784e-007
recdev1(1974)    -0.305685 1.62103e-006
recdev1(1975)    -0.565557 1.18448e-006
recdev1(1976)     -0.69771 2.94516e-007
recdev1(1977)    -0.768746  5.8374e-007
recdev1(1978)    -0.448027 5.23452e-007
recdev1(1979)    -0.514559 -3.39269e-007
recdev1(1980)    -0.466813 -7.95889e-007
recdev1(1981)     0.375016 -3.48057e-006
recdev1(1982)    -0.193348 -2.06565e-007
recdev1(1983)    -0.188195 -7.22728e-009
recdev1(1984)    0.0408043 2.68603e-007
recdev1(1985)    -0.195896 6.20478e-007
recdev1(1986)     0.214297 4.01472e-007
recdev1(1987)    -0.740319 1.25075e-006
recdev1(1988)     0.450412 6.85656e-007
recdev1(1989)     0.758612 7.34516e-007
recdev1(1990)  -0.00898946 1.24828e-006
recdev1(1991)     0.370939 1.18548e-006
recdev1(1992)      -1.1525 1.63139e-006
recdev1(1993)     0.850128  5.3237e-007
recdev1(1994)     0.884384   5.359e-007
recdev1(1995)    -0.518492 1.55187e-006
recdev1(1996)     0.169412 1.09533e-006
recdev1(1997)    0.0409402 6.67051e-007
recdev1(1998)     0.257544 7.38073e-007
recdev1(1999)     0.221763 7.43261e-007
recdev1(2000)     0.636117 6.64358e-007
recdev1(2001)    0.0102907 1.91117e-006
recdev1(2002)     0.685709 1.16731e-006
recdev1(2003)      1.21707 8.46479e-007
recdev1(2004)    -0.806831 1.95669e-006
recdev1(2005)     0.844698 1.02761e-006
recdev1(2006)    -0.979611  1.7478e-006
