ParName   Value   Gradient
MGparm[3]      271.038 -7.29764e-008
MGparm[4]     0.307018 -1.02276e-006
MGparm[5]       -1.084 -1.28262e-006
MGparm[6]    0.0883476 -1.71313e-008
MGparm[7]    0.0652993 2.69258e-007
SR_parm[1]      6.64559 -4.75639e-006
SR_parm[2]          0.5 -4.17769e-009
SR_parm[3]     0.634522  2.8213e-007
recdev1(1961)      1.32325 -1.40129e-006
recdev1(1962)    -0.283366 -2.07516e-007
recdev1(1963)     0.469992 -2.9935e-007
recdev1(1964)    -0.571732 -3.99135e-008
recdev1(1965)    -0.582888 -1.04097e-008
recdev1(1966)    -0.161274 -1.27738e-007
recdev1(1967)    -0.359579 -3.6124e-008
recdev1(1968)     0.430832 -2.56592e-008
recdev1(1969)     0.203002 2.51713e-008
recdev1(1970)    -0.390685 -5.96117e-010
recdev1(1971)     0.122686 1.46835e-007
recdev1(1972)      1.22904 -2.98997e-007
recdev1(1973)     0.436661 -1.07352e-007
recdev1(1974)    -0.309792 3.11655e-007
recdev1(1975)    -0.562653 -4.92728e-008
recdev1(1976)    -0.613364 -1.24521e-007
recdev1(1977)    -0.855862 4.50391e-008
recdev1(1978)    -0.469499 -9.22225e-008
recdev1(1979)    -0.410284 3.70692e-008
recdev1(1980)    -0.683659 -3.0249e-008
recdev1(1981)     0.425749 -7.07893e-008
recdev1(1982)    0.0192255 -9.49646e-008
recdev1(1983)    -0.267587 -1.25076e-007
recdev1(1984)     0.189489 -1.02134e-007
recdev1(1985)    -0.173115 -1.05264e-007
recdev1(1986)     0.397495 -1.63462e-007
recdev1(1987)    -0.456827 -7.25493e-008
recdev1(1988)     0.204275 2.89096e-008
recdev1(1989)      1.03738 -9.19959e-008
recdev1(1990)   -0.0162345  8.8193e-008
recdev1(1991)     0.535836 -3.84086e-008
recdev1(1992)    -0.963449  2.2027e-007
recdev1(1993)     0.598894  1.8874e-007
recdev1(1994)      1.09169 2.77846e-007
recdev1(1995)    -0.489761  1.9286e-009
recdev1(1996)    -0.120128 1.25137e-008
recdev1(1997)     0.177251 -6.50424e-008
recdev1(1998)    0.0416558 3.06948e-008
recdev1(1999)     0.216892 1.42009e-007
recdev1(2000)     0.471241 1.24178e-007
recdev1(2001)     0.277325 6.36774e-008
recdev1(2002)     0.136497  7.6316e-008
recdev1(2003)      1.31285 1.27715e-007
recdev1(2004)    -0.982507 1.46369e-007
recdev1(2005)     0.824958  8.4312e-008
recdev1(2006)    -0.645427 1.92729e-007
recdev1(2007)    0.0286804 7.83264e-008
recdev1(2008)      0.60992 1.26367e-007
recdev1(2009)    -0.475169 1.88107e-007
recdev1(2010)    -0.869162 6.44797e-008
recdev1(2011)    0.0312666 1.58277e-007
recdev1(2012)    -0.184073 1.42072e-007
recdev1(2013)    -0.694214 4.14061e-008
recdev1(2014)    -0.250691 1.22256e-007
recdev1(2015)   -0.0453587 1.05186e-007
recdev1(2016)    0.0443051 1.08583e-007
init_F[1]    0.0122792 -7.11608e-008
init_F[2]    0.0021449 -2.30943e-007
selparm[1]       217.71 -1.83707e-007
selparm[2]     -11.5568 -5.16427e-010
selparm[3]      7.14486 1.66507e-007
selparm[4]      5.51186 -9.12846e-008
selparm[6]     -2.53555 -3.24513e-008
selparm[7]      212.131 2.85687e-007
selparm[8]     -11.5702 -2.15126e-010
selparm[9]      8.05434 -2.07733e-007
selparm[10]      7.09152 1.10534e-007
selparm[12]     -2.14975 -1.73441e-008
selparm[13]      242.575 2.33236e-005
selparm[14]     -9.52727 1.77317e-008
selparm[15]      7.45206 3.07788e-007
selparm[18]    0.0637949 -1.44423e-007
selparm[19]      232.143 -3.00981e-007
selparm[20]     -11.7098  1.3504e-009
selparm[21]      6.64221 1.54968e-007
selparm[22]      6.27561 -7.41704e-008
selparm[24]     -3.36086 2.98594e-009
selparm[25]      74.9443 -7.36393e-007
selparm[27]      4.80593 3.08564e-007
selparm[31]      211.577 1.87423e-007
selparm[32]     -2.27193  1.4982e-007
selparm[33]      6.86179 -4.17516e-008
selparm[36]     -3.61528  2.8142e-008
selparm[37]      124.603 -3.98526e-008
selparm[38]     -2.25789 -1.08686e-007
selparm[40]      7.40486 -2.30431e-007
selparm[43]      273.939 9.14582e-008
selparm[44]      -11.914 -1.61706e-009
selparm[45]      7.92079 -2.83845e-008
selparm[46]      4.35731  7.2171e-008
selparm[48]     -2.18051 1.67698e-007
selparm[49]      192.264 7.13372e-008
selparm[50]     -1.22825 -3.31749e-007
selparm[51]      5.78364 -5.59463e-008
selparm[52]      7.33056 -1.26396e-007
selparm[54]     -2.50858 -1.33976e-007
selparm[57]      113.361 1.47294e-010
selparm[58]     -1.96413 -2.4984e-007
selparm[60]     -3.13399 3.31742e-010
selparm[63]      193.103 -1.16518e-007
selparm[64]    -0.225565 -3.8204e-007
selparm[65]      6.64996 -1.1309e-007
selparm[68]     -1.52593 -7.86716e-008
selparm[71]       207.79 -5.2467e-007
selparm[72]       -11.77 -1.51775e-009
selparm[73]      6.51294 1.99491e-007
