ParName   Value   Gradient
MGparm[3]      271.489 -1.34672e-005
MGparm[4]     0.309682 8.19551e-005
MGparm[5]     -1.09434  0.000104351
MGparm[6]    0.0911398 3.52604e-006
MGparm[7]    0.0652011  -3.732e-006
SR_parm[1]      6.62142  0.000389828
SR_parm[2]     0.519635 1.09348e-005
SR_parm[3]      0.63438 -3.03525e-005
recdev1(1961)      1.36065  7.8658e-005
recdev1(1962)    -0.311782 6.11457e-006
recdev1(1963)     0.472896  2.8468e-005
recdev1(1964)    -0.525136  3.5451e-006
recdev1(1965)    -0.599004 5.13217e-006
recdev1(1966)    -0.132973 1.82241e-005
recdev1(1967)     -0.34852 8.08677e-006
recdev1(1968)     0.432128 2.97797e-005
recdev1(1969)      0.24407 2.35811e-005
recdev1(1970)    -0.396008 4.70172e-006
recdev1(1971)    0.0192147 1.08341e-005
recdev1(1972)      1.23521 6.17069e-005
recdev1(1973)     0.472093 2.21032e-005
recdev1(1974)    -0.298792 3.37367e-006
recdev1(1975)    -0.548426 4.70112e-007
recdev1(1976)    -0.611901  6.5479e-009
recdev1(1977)    -0.881158 -2.62463e-006
recdev1(1978)    -0.506139 -1.41999e-006
recdev1(1979)    -0.421362 -1.41132e-006
recdev1(1980)    -0.743064 -6.61145e-006
recdev1(1981)     0.385864 -2.7631e-006
recdev1(1982)    0.0271427 -4.91034e-006
recdev1(1983)    -0.320946 -7.30046e-006
recdev1(1984)     0.175634  -2.727e-006
recdev1(1985)    -0.222674 -5.62821e-006
recdev1(1986)      0.36766 1.81106e-006
recdev1(1987)    -0.465263 -7.37806e-006
recdev1(1988)    0.0653181 -3.67979e-006
recdev1(1989)      1.02676 2.17588e-006
recdev1(1990)   -0.0328737 -6.62416e-006
recdev1(1991)     0.538599 -1.37107e-006
recdev1(1992)    -0.942105 -1.01956e-005
recdev1(1993)     0.491967 -8.10306e-006
recdev1(1994)      1.09822 -6.80265e-006
recdev1(1995)    -0.456222 -1.09271e-005
recdev1(1996)    -0.182234 -9.74198e-006
recdev1(1997)     0.185976 -7.88864e-006
recdev1(1998)   -0.0166829 -1.29377e-005
recdev1(1999)     0.197848 -9.95023e-006
recdev1(2000)     0.398505 -5.36472e-006
recdev1(2001)     0.316815 -1.14935e-005
recdev1(2002)  -0.00778684 -1.0277e-005
recdev1(2003)       1.3093 -4.13023e-006
recdev1(2004)    -0.976616 -1.22277e-005
recdev1(2005)     0.829486 -1.17137e-005
recdev1(2006)    -0.571421 -9.68303e-006
recdev1(2007)   -0.0371465 -1.07724e-005
recdev1(2008)     0.780494 -1.04911e-005
recdev1(2009)    -0.420061 -1.23792e-005
recdev1(2010)      -1.0023 -1.12256e-005
recdev1(2011)    -0.117616 -1.26271e-005
recdev1(2012)    -0.217198 -1.25791e-005
recdev1(2013)    -0.442916 -1.17589e-005
recdev1(2014)     0.459729 -1.19997e-005
recdev1(2015)    -0.218502 -1.15201e-005
recdev1(2016)    0.0546421 -1.13415e-005
recdev1(2017)    0.0286105 -1.10869e-005
init_F[1]    0.0126022 -7.32336e-006
init_F[2]    0.0022087 5.13171e-006
selparm[1]      220.506 -6.31658e-006
selparm[2]     -11.6074 9.97176e-008
selparm[3]        7.133 6.95808e-006
selparm[4]      5.71639 -2.78073e-006
selparm[6]     -2.74349 -4.32272e-006
selparm[7]      212.972 9.49119e-007
selparm[8]     -11.5792 -5.32552e-008
selparm[9]      8.05547 -1.49565e-006
selparm[10]      7.08352 1.07582e-006
selparm[12]     -2.21477 2.36669e-006
selparm[13]      242.402 -0.000259798
selparm[14]     -11.9045 -2.92927e-008
selparm[15]       7.4288 -4.19444e-006
selparm[18]    0.0539105 6.41632e-006
selparm[19]      232.232 7.98605e-006
selparm[20]     -11.7562 1.13885e-008
selparm[21]      6.63055 6.03852e-007
selparm[22]      6.25874 6.40667e-006
selparm[24]      -3.4218 1.67169e-006
selparm[25]      74.7172 9.25099e-005
selparm[27]       4.7708 -4.53626e-005
selparm[31]      211.742 3.18757e-006
selparm[32]     -2.25392 1.63394e-006
selparm[33]      6.85563 -9.08195e-007
selparm[36]     -3.69213 2.82788e-006
selparm[37]      124.613  2.7427e-006
selparm[38]     -2.25762 -4.39695e-007
selparm[40]      7.40418 1.66798e-006
selparm[43]      273.414 -1.76513e-006
selparm[44]     -11.9154 5.39318e-009
selparm[45]       7.9004  2.8568e-006
selparm[46]      4.44159 -2.3322e-007
selparm[48]     -2.23493 6.28789e-007
selparm[49]      192.616 1.59223e-005
selparm[50]     -1.26014 -3.27961e-006
selparm[51]      5.78977 -1.15207e-005
selparm[52]      7.35763 -1.63101e-006
selparm[54]     -2.63053 -1.03777e-005
selparm[57]      113.433 -4.60053e-007
selparm[58]     -1.96685 -4.40304e-006
selparm[60]     -3.12638 -1.65305e-008
selparm[63]      193.791 2.64193e-006
selparm[64]    -0.236737 1.30873e-005
selparm[65]      6.66376 -3.22875e-007
selparm[68]     -1.56481 1.73331e-007
selparm[71]      208.624 -7.73975e-007
selparm[72]     -11.4236 1.09481e-009
selparm[73]      6.54945 -3.03643e-006
selparm[74]      7.88665 2.61592e-006
selparm[76]     -3.20674 3.72443e-006
selparm[79]      254.875 3.99292e-006
selparm[80]     -10.6551 -3.85459e-008
selparm[81]      7.47738 -4.98646e-007
selparm[82]      6.15278 1.54486e-006
selparm[84]     -2.99026  1.1538e-006
selparm[85]      246.708 -2.68892e-007
selparm[86]      15.8598 1.59504e-007
selparm[99]      165.558 1.68366e-005
selparm[102]     -3.28959 6.75528e-007
selparm[104]      7.44246 1.27263e-005
selparm[105]     -5.92171 3.02465e-006
