ParName   Value   Gradient
MGparm[3]      273.874 2.89185e-005
MGparm[4]     0.290863 -0.000261879
MGparm[5]    -0.953102 -0.000328914
MGparm[6]    0.0963666 -1.15975e-005
MGparm[7]    0.0629133 -1.01493e-006
SR_parm[1]      6.68547  -0.00124912
SR_parm[2]     0.501824 -9.93907e-006
SR_parm[3]     0.644174 9.52675e-005
recdev1(1961)      1.28349 -0.000234759
recdev1(1962)    -0.304076 -2.84883e-005
recdev1(1963)     0.415258 -8.98226e-005
recdev1(1964)    -0.490615 -2.35833e-005
recdev1(1965)    -0.621939 -2.71358e-005
recdev1(1966)    -0.201696 -7.21741e-005
recdev1(1967)     -0.37594 -4.72154e-005
recdev1(1968)     0.258743 -0.000105883
recdev1(1969)     0.322538 -8.43257e-005
recdev1(1970)    -0.475262 -1.99274e-005
recdev1(1971)   -0.0979241 -3.20027e-005
recdev1(1972)      1.19365  -0.00017261
recdev1(1973)     0.488851 -6.29213e-005
recdev1(1974)    -0.338972 -6.35417e-006
recdev1(1975)    -0.595459 5.40375e-006
recdev1(1976)    -0.630667 7.15933e-006
recdev1(1977)    -0.931277 1.56094e-005
recdev1(1978)    -0.514554 8.36556e-006
recdev1(1979)    -0.440634 9.68923e-006
recdev1(1980)    -0.849985 2.02155e-005
recdev1(1981)     0.335089 -4.03701e-006
recdev1(1982)  -0.00185864 1.09292e-005
recdev1(1983)     -0.42536 1.90442e-005
recdev1(1984)    0.0928317 9.30565e-006
recdev1(1985)    -0.276316 1.92845e-005
recdev1(1986)     0.203385 1.30244e-005
recdev1(1987)    -0.479401 2.57249e-005
recdev1(1988)    -0.171413 2.45101e-005
recdev1(1989)      0.96233 5.51403e-006
recdev1(1990)    -0.124886 2.67728e-005
recdev1(1991)     0.465165 1.95925e-005
recdev1(1992)       -0.893 3.06605e-005
recdev1(1993)      0.33541 2.29525e-005
recdev1(1994)      1.18785 1.03931e-005
recdev1(1995)    -0.364385 3.13019e-005
recdev1(1996)    -0.184846  3.1344e-005
recdev1(1997)     0.305547 3.04951e-005
recdev1(1998)    0.0152019 3.16681e-005
recdev1(1999)     0.301218 2.59029e-005
recdev1(2000)     0.457681 2.57641e-005
recdev1(2001)     0.454419 2.50093e-005
recdev1(2002)   -0.0686469 3.16195e-005
recdev1(2003)      1.45693 2.11455e-005
recdev1(2004)    -0.876267 3.28948e-005
recdev1(2005)     0.962142 2.95475e-005
recdev1(2006)    -0.319301 3.42619e-005
recdev1(2007)    -0.032323 3.45061e-005
recdev1(2008)     0.965904 3.56381e-005
recdev1(2009)     0.253538 3.62504e-005
recdev1(2010)    -0.871627 3.46717e-005
recdev1(2011)   -0.0873418 3.37763e-005
recdev1(2012)    -0.239628 3.38803e-005
