ParName   Value   Gradient
selparm[19]      232.102 -5.68473e-007
selparm[20]     -11.7674 -2.5544e-008
selparm[21]       6.6292 6.91695e-008
selparm[22]      6.24613 -4.16271e-007
selparm[24]     -3.46488 -1.4562e-007
selparm[25]      74.2991 -2.04138e-005
selparm[27]       4.7563 9.77321e-006
selparm[31]      211.438 -6.18522e-007
selparm[32]     -2.27761 -4.85949e-007
selparm[33]      6.82775 6.85288e-008
selparm[36]     -3.84057 -2.65189e-007
selparm[37]      125.208 -7.55222e-007
selparm[38]     -2.30104 -7.82353e-007
selparm[40]      7.41596 -1.57396e-006
selparm[43]      272.676 -3.64026e-008
selparm[44]      -11.852 1.81231e-009
selparm[45]      7.91893 2.69484e-007
selparm[46]      4.51389 1.75241e-008
selparm[48]     -2.29464 1.86657e-007
selparm[49]      192.202 -4.4538e-008
selparm[50]     -1.24268 2.91922e-007
selparm[51]      5.78091 4.74846e-008
selparm[52]      7.26686 9.83648e-008
selparm[54]     -2.64931 -9.73768e-008
selparm[57]      113.349 -1.0986e-006
selparm[58]     -1.96372 -7.55163e-006
selparm[60]     -3.13343 2.97772e-008
selparm[63]      192.692 -7.41068e-007
selparm[64]    -0.222391 -2.31089e-006
selparm[65]      6.63912 3.50382e-007
selparm[68]     -1.65918 -3.75722e-007
selparm[71]      207.882 -1.63597e-006
selparm[72]     -11.7143  7.3924e-010
selparm[73]      6.51679 5.95496e-007
selparm[74]      7.76307 -1.35803e-006
selparm[76]     -3.06842 -1.1507e-006
selparm[79]      256.525 -1.03594e-006
selparm[80]     -11.1662  -1.406e-009
selparm[81]      7.51566 -3.95642e-007
selparm[82]      5.89811  -7.256e-007
selparm[84]     -2.68855 -6.02331e-007
selparm[85]      246.145 2.25337e-008
selparm[86]      15.6446 2.36865e-009
selparm[99]      165.137 -9.13763e-006
selparm[102]     -3.32413 -2.7154e-006
selparm[104]      7.44135 -8.11784e-006
selparm[105]     -6.07069 -8.17855e-007
selparm[106]       83.821 -7.13458e-007
selparm[107]     -1.23067 1.71348e-006
selparm[110]      298.126 4.60091e-007
selparm[111]       -6.038 5.73562e-009
selparm[113]      1.55164 4.14413e-009
parm_dev[1](2011)    -0.690613 -4.44083e-006
parm_dev[1](2012)     0.382724 -4.77425e-006
parm_dev[1](2013)     0.485031 -4.37663e-006
parm_dev[1](2014)    0.0372441 -4.00336e-006
parm_dev[1](2015)    0.0431477 -2.23862e-006
