"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1963,8.09353,680.244,5229.03,1870.7,2330.18,3117.23,4370.73,6404.55,8402.51,10092.6,11567.3,12522.8,13041.8,13200,13258.5,12821.4,12214.5,11526.9,10785.8,9977.92,9164.44,8371.06,7626.45,6938.08,6304.62,5724.03,5193.53,4709.76,4269.22,3868.55,3504.53,3174.09,2874.34,2602.59,24838.9
1964,2.84676,1539.68,945.248,5447.12,1637.05,1951.24,2799.23,4523.28,6691.2,8465.05,9973.17,11351.2,12198,12571.2,12573.9,12485.5,11952.4,11291,10583.4,9850.49,9075.26,8309.24,7571.86,6885.99,6256.04,5679.13,5152.27,4672.14,4235.17,3837.84,3476.86,3149.15,2851.85,2582.29,24646.4
1965,2.62593,541.555,2136.73,973.658,4659.49,1302.72,1577.09,2432.38,3789.52,5453.64,7103.36,8791.34,10361.1,11308.3,11687.8,11651.9,11506.8,10952.6,10293.8,9607.56,8911.71,8188.45,7481.9,6807.28,6183.35,5612.68,5091.71,4617.05,4185.24,3792.76,3436.23,3112.54,2818.85,2552.52,24364.4
1966,4.16411,499.547,756.702,2373.82,926.287,4098.39,1106.13,1342,1969.59,2992.43,4466.96,6163.28,7946.69,9546.65,10470.8,10799.8,10715.7,10527,9972.05,9334.22,8683.49,8033.86,7367.2,6721.31,6108.26,5543.6,5028.72,4559.74,4133.17,3745.61,3393.68,3074.2,2784.31,2521.38,24070.1
1967,3.07514,792.163,698.862,915.869,2545.61,942.186,4020.39,1097.18,1370.99,1957.5,2918.14,4327.49,5925.81,7558.62,8974.97,9738.32,9952.47,9801.13,9570.96,9023.87,8416.02,7807.54,7208.18,6599.5,6013.69,5460.27,4952.19,4489.98,4069.73,3687.98,3341.47,3027.04,2741.77,2483.01,23707.7
1968,6.51022,585.001,1113.65,799.256,922.142,2475.51,966.302,4574.61,1239.48,1472,2010.4,2903.26,4209.48,5668.31,7133.33,8374.68,9001.19,9127.77,8933.02,8680.5,8153.25,7581.95,7018.23,6468.67,5915.01,5384.91,4885.93,4428.97,4014.04,3637.27,3295.38,2985.28,2704.05,2449,23387.8
1969,5.52395,1238.48,836.833,1466.87,989.57,1108.21,2961.29,1171.03,5403.75,1390.55,1573.49,2067.9,2898.5,4105.81,5427.26,6729.34,7807.34,8313.33,8369.04,8144.62,7880.54,7377.86,6844.09,6323.59,5820.4,5316.75,4836.55,4385.88,3974,3600.55,3261.83,2954.71,2676.32,2423.96,23154.1
1970,2.66749,1050.85,1756.48,1021.38,1627.26,1067.86,1240.97,3576.68,1404.15,6180.22,1517.32,1649.55,2096.36,2858.64,3961.24,5146.67,6296.79,7230.88,7639.31,7644.76,7406.25,7141.79,6669.18,6174.88,5697.13,5238.21,4781.15,4346.76,3940,3568.83,3232.67,2928.03,2651.99,2401.89,22948.7
1971,4.00323,507.452,1430.65,1525.1,689.829,1071.55,857.588,1381.56,4255.92,1594.72,6632.2,1555.87,1636.68,2032.17,2723.97,3724.43,4787.45,5807.39,6623.99,6961.44,6938.26,6701.08,6446.71,6009.51,5556.76,5121.77,4705.73,4292.77,3901.15,3535.01,3201.27,2899.25,2625.7,2377.94,22724.7
1972,13.2844,761.559,679.581,1100.1,858.142,373.941,726.788,849.899,1488.9,4421.54,1602.39,6531.72,1508.56,1564.7,1918.31,2543.06,3444.77,4394.17,5297.68,6013.49,6296.22,6257.29,6030.23,5791.79,5392.33,4981.45,4588.33,4213.44,3842.2,3490.69,3162.4,2863.38,2592.93,2348.08,22442.5
1973,6.06313,2527.18,1048.26,656.476,865.104,654.931,326.947,805.213,987.418,1654.32,4682.55,1634.83,6471.57,1460.54,1487.71,1798.24,2357.54,3165.81,4011.12,4810.74,5439.02,5677.5,5629.49,5415.88,5195.01,4832.05,4460.65,4106.42,3769.39,3436.26,3121.2,2827.19,2559.56,2317.59,22152.1
1974,2.69291,1153.42,3525.92,1112.27,592.075,749.566,610.929,350.876,863.559,1015.01,1657.47,4629.14,1596.09,6231.18,1387.01,1395.37,1668.99,2169.46,2893.56,3646.85,4356.1,4909.78,5113.08,5060.91,4862.44,4659.53,4330.79,3995.72,3676.9,3374.1,3075.21,2792.78,2529.39,2289.74,21884.2
1975,2.00115,512.288,1535.67,3448.13,844.977,423.309,531.424,495.271,355.977,893.367,1028.67,1655.73,4556.12,1545.43,5938.24,1303.43,1296.13,1535.93,1981.99,2628.68,3298.82,3927.58,4415.95,4590.34,4537.25,4354.84,4169.92,3873.5,3572.3,3286.23,3014.9,2747.34,2494.7,2259.21,21585.7
1976,1.81669,380.69,721.136,1760.37,3486.99,828.946,440.074,617.403,575.468,391.624,927.024,1015.29,1575.86,4239.72,1418.99,5405.06,1178.76,1166.13,1376.09,1769.76,2340.93,2931.58,3484.74,3913.23,4063.98,4014.15,3850.74,3685.77,3422.76,3155.91,2902.71,2662.72,2426.2,2202.94,21051.2
1977,1.28471,345.6,542.897,911.967,2051.61,3895.34,915.717,489.07,652.308,572.239,370.546,842.843,899.399,1380.32,3704.13,1240.08,4725.22,1030.23,1018.46,1200.71,1542.74,2038.89,2551.48,3031.11,3402.23,3532.01,3487.73,3345.04,3201.22,2972.43,2740.44,2520.41,2311.91,2106.47,20185.7
1978,1.77868,244.398,492.272,681.532,1050.55,2260.69,4237.09,1001.37,507.814,634.647,524.817,322.785,710.69,750.426,1154.53,3117.8,1049.74,4015.74,877.653,868.796,1024.99,1317.41,1741.36,2179.24,2588.89,2905.81,3016.57,2978.67,2856.74,2733.86,2538.44,2340.29,2152.37,1974.3,19033.9
1979,1.74595,338.368,346.701,596.78,747.93,1113.03,2452.54,4863.91,1114.65,527.644,610.179,468.504,274.211,591.935,624.256,965.641,2623.23,887.204,3404.04,745.318,738.587,871.912,1121.05,1482.1,1854.98,2203.82,2473.68,2568.01,2535.78,2431.99,2327.39,2161.03,1992.34,1832.36,17882.2
1980,1.1214,332.142,474.632,386.417,577.684,695.315,1085.62,2645.15,5148.35,1093.79,475.796,510.463,375.164,217.475,473.887,506.915,793.893,2176.11,740.427,2851.99,626.013,621.362,734.301,944.78,1249.64,1564.55,1859.19,2087.18,2167.02,2139.99,2052.53,1964.33,1823.97,1681.64,16638.2
1981,3.22773,213.33,469.654,567.899,414.409,593.907,722.548,1180.6,2791.81,5062.59,988.911,396.324,404.048,293.065,171.428,379.338,411.452,651.086,1797.4,614.465,2374.19,522.213,519.051,613.97,790.47,1046.01,1310.03,1557.09,1748.32,1815.42,1792.94,1719.76,1645.94,1528.39,15349.6
1982,2.05912,614.029,301.293,557.572,600.825,417.192,596.278,747.222,1173.17,2589.33,4391.87,809.98,314.286,319.12,234.148,138.999,311.389,340.714,542.268,1502.52,514.862,1992.31,438.638,436.256,516.251,664.848,879.953,1102.21,1310.2,1471.21,1527.75,1508.89,1447.34,1385.25,14203
1983,1.41192,391.718,882.682,414.938,735.683,767.717,516.415,719.474,870.025,1293.51,2723.96,4458.39,798.327,302.112,300.572,217.04,127.263,282.414,306.786,485.593,1339.9,457.695,1766.92,388.326,385.707,455.982,586.799,776.227,971.885,1154.94,1296.58,1346.18,1329.39,1275.05,13728.9
1984,2.19742,268.598,563.292,1221.28,549.814,935.565,924.572,587.994,774.108,878.778,1255.16,2589.93,4177.04,737.992,276.005,271.915,194.786,113.483,250.547,271.074,427.723,1177.37,401.438,1547.58,339.763,337.204,398.407,512.48,677.694,848.307,1007.9,1131.36,1174.52,1159.78,13086.4
1985,1.40221,418.028,387.437,795.209,1667.5,719.783,1148.45,1055.08,627.489,773.303,842.618,1180.13,2405.16,3839.61,672.393,249.554,244.249,174.003,100.914,221.981,239.472,377.007,1035.97,352.758,1358.55,298.039,295.628,349.138,448.963,593.56,742.862,882.504,990.503,1028.22,12468.5
1986,2.216,266.75,603.661,552.649,1099.7,2191.57,865.491,1241.78,1046.19,579.639,691.858,750.67,1053.24,2148.2,3426.31,598.739,221.596,216.239,153.614,88.8692,195.082,210.102,330.334,906.79,308.531,1187.52,260.402,258.208,304.868,391.961,518.127,648.388,770.21,864.417,11775.9
1987,0.917065,421.563,385.956,867.631,776.126,1485.24,2773.7,1009.49,1332.1,1028.72,535.663,619.489,663.848,928.849,1894.99,3022.6,527.71,194.994,189.925,134.675,77.7861,170.521,183.45,288.182,790.553,268.845,1034.37,226.752,224.793,265.37,341.138,450.904,564.226,670.202,10996.6
1988,1.4152,174.459,609.012,551.43,1205.42,1032.95,1839.7,3153.21,1060.53,1291.45,946.504,481.378,551.405,588.879,822.858,1676.59,2669.47,465.067,171.474,166.681,117.988,68.0511,149.01,160.165,251.43,689.371,234.342,901.353,197.548,195.808,231.125,297.087,392.652,491.308,10156.7
1989,3.59974,269.222,252.127,871.377,767.92,1607.94,1281.69,2091.39,3297.02,1013.64,1159.12,825.667,416.217,476.821,510.582,714.921,1457.71,2320.17,403.844,148.735,144.421,102.133,58.8589,128.799,138.37,217.131,595.151,202.267,777.849,170.458,168.94,199.397,256.29,338.718,9183.46
1990,1.1741,684.8,388.694,359.411,1208.88,1029.92,2048.37,1538.04,2340.76,3326.65,935.135,1015.94,707.574,354.452,406.32,436.062,611.641,1248.18,1987.02,345.779,127.3,123.553,87.3399,50.3162,110.074,118.227,185.488,508.351,172.75,664.282,145.562,144.26,170.261,218.836,8129.01
1991,2.0981,223.357,979.232,534.02,468.946,1519.75,1228.86,2343.33,1714.64,2411.37,3179.91,854.026,906.226,624.527,311.447,356.129,381.382,533.811,1087.13,1727.44,300.133,110.351,106.993,75.5718,43.5094,95.1375,102.147,160.217,439.002,149.16,573.507,125.66,124.528,146.966,7204.03
1992,0.48521,399.133,319.036,1339.62,691.553,583.899,1788.97,1382.9,2576.54,1752.72,2307.11,2924.09,768.094,805.184,551.076,273.571,311.705,332.788,464.561,943.98,1497.21,259.748,95.392,92.4056,65.2236,37.532,82.0349,88.053,138.08,378.283,128.514,494.078,108.249,107.268,6330.64
1993,2.00389,92.3043,576.961,456.925,1872.74,934.492,748.735,2157.22,1563.53,2686.93,1708.81,2156.72,2668.47,691.557,719.074,489.289,241.745,274.322,291.865,406.268,823.623,1303.93,225.895,82.8693,80.2083,56.5788,32.5421,71.1032,76.2991,119.625,327.674,111.309,427.896,93.7436,5573.8
1994,4.04403,381.213,133.831,834.071,639.917,2470.58,1158.17,885.483,2423.91,1627.72,2632.66,1612.55,1987.73,2421.43,620.798,640.314,432.92,212.784,240.44,254.95,353.934,716.032,1131.78,195.832,71.7744,69.4213,48.944,28.1398,61.4665,65.9438,103.373,283.123,96.1659,369.66,4894.91
1995,0.87862,769.319,552.958,194.07,1184.77,872.267,3194.67,1416.15,1013.7,2562.6,1614.62,2505.21,1493.48,1808.25,2176.27,553.156,566.849,381.297,186.651,210.233,222.356,308.082,622.333,982.551,169.864,62.2159,60.1467,42.3896,24.3648,53.2097,57.0769,89.4628,245.005,83.2137,4554.41
1996,1.1431,167.145,1115.41,799.103,271.322,1559.15,1083.99,3829.51,1623.52,1074.27,2541.42,1532.3,2308.83,1349.27,1611.29,1920.11,484.423,493.547,330.481,161.199,181.06,191.091,264.328,533.286,841.172,145.319,53.1979,51.4083,36.2204,20.8142,45.4483,48.7455,76.3972,209.209,3959.01
1997,1.63106,217.459,242.214,1605.87,1097.97,343.404,1849.87,1263.71,4368.41,1716.82,1061.38,2401.98,1408.7,2085.97,1205.25,1427.84,1691.23,424.642,430.987,287.714,140.002,156.96,165.419,228.569,460.76,726.322,125.42,45.8971,44.3415,31.2353,17.947,39.1833,42.0227,65.8568,3592.27
1998,1.31778,310.287,315.321,350.291,2252.59,1456.45,431.617,2241.71,1460.01,4652.05,1706.21,1007.97,2215.26,1274.74,1864.35,1068.17,1257.73,1482.78,370.931,375.374,250.013,121.44,135.962,143.14,197.627,398.148,627.34,108.291,39.619,38.269,26.9539,15.4854,33.8064,36.254,3155.17
1999,1.7013,250.689,449.966,456.495,493.864,3015.79,1834.97,514.306,2511.42,1510.67,4527.55,1600.53,924.135,2000.25,1138.87,1652.79,941.326,1103.13,1295.57,323.116,326.205,216.861,105.186,117.636,123.744,170.741,343.821,541.551,93.4579,34.1855,33.0158,23.2515,13.3572,29.1586,2751.96
2000,2.08502,323.647,363.64,652.588,648.794,674.205,3909.46,2246.27,585.533,2612.14,1460.35,4180.43,1439.02,818.478,1755.9,993.85,1435.84,814.74,951.842,1115.05,277.523,279.721,185.723,89.9954,100.573,105.735,145.83,293.565,462.283,79.7641,29.1726,28.1717,19.8386,11.396,2372.18
2001,1.89972,396.646,469.497,527.648,929.655,889.942,877.414,4781.05,2545.11,606.251,2518.27,1347.22,3758.51,1274.46,718.153,1530.64,861.913,1239.94,701.094,816.7,954.512,237.132,238.671,158.295,76.641,85.5949,89.9459,124.011,249.575,392.933,67.7882,24.7899,23.9374,16.8557,2024.68
2002,1.30731,361.395,574.943,677.285,731.682,1201,1081.25,1035.33,5428.11,2661.44,592.52,2359.05,1228.1,3364.55,1127.3,630.166,1335.52,748.829,1073.64,605.44,703.783,821.181,203.748,204.869,135.775,65.7006,73.3452,77.049,106.204,213.701,336.409,58.031,21.2202,20.4894,1747.03
2003,5.19054,248.696,523.321,823.312,907.843,875.683,1331.15,1203.76,1156.32,5624.81,2582.45,551.839,2140.59,1095.22,2965.72,985.692,547.767,1155.62,645.615,922.988,519.305,602.585,702.138,174.029,174.847,115.809,56.0137,62.5101,65.6501,90.4749,182.025,286.515,49.4204,18.0705,1504.79
2004,0.52579,987.426,360.464,754.286,1136.88,1164.36,1064.17,1602.89,1422.77,1268.96,5748.03,2505.95,516.837,1957.55,985.445,2638,869.35,479.984,1007.53,560.686,799.16,448.598,519.626,604.671,149.721,150.313,99.5025,48.1067,53.6693,56.3522,77.6476,156.198,245.839,42.4012,1306.21
2005,3.6942,100.024,1431.11,519.549,1041.86,1455.33,1397.76,1246.32,1836.23,1536.92,1302.46,5683.56,2407.07,485.057,1803.5,894.698,2367.65,773.263,423.962,885.163,490.576,697.06,390.369,451.381,524.564,129.758,130.175,86.1246,41.6219,46.4206,48.7301,67.1339,135.032,212.505,1165.41
2006,0.936262,702.769,145.059,2071.88,732.36,1397.46,1854.74,1714.06,1464.74,2023.43,1597.19,1295.56,5476.09,2265.18,448.318,1643.45,806.164,2114.41,685.745,373.948,777.509,429.554,608.899,340.386,393.057,456.324,112.793,113.092,74.7917,36.1338,40.2905,42.2878,58.2511,117.154,1195.18
2007,1.46041,178.111,1019.24,210.115,2927.63,987.028,1786.23,2264.92,1995.36,1602.28,2097.98,1591.65,1252.67,5169.55,2097.6,408.782,1480.19,719.092,1871.91,603.596,327.702,679.084,374.234,529.482,295.572,340.949,395.518,97.7061,97.9225,64.7383,31.2692,34.8601,36.5833,50.3884,1134.87
2008,3.84401,277.823,258.216,1471.9,292.762,3826.86,1221.25,2157.32,2670.23,2224.83,1696.23,2132.67,1566.95,1202.09,4860.72,1940.69,373.428,1338.84,645.457,1670.39,536.215,290.139,599.716,329.866,466.043,259.882,299.542,347.278,85.7517,85.9136,56.7852,27.4229,30.5679,32.0758,1038.9
2009,2.02054,731.269,402.828,373.322,2061.98,386.997,4780.4,1471.15,2506.96,2928.42,2321.15,1704.12,2079.01,1490.35,1120.75,4460.41,1758.74,335.135,1192.54,571.62,1472.83,471.234,254.343,524.743,288.225,406.786,226.661,261.1,302.58,74.6907,74.8138,49.44,23.8726,26.6079,931.952
2010,0.615152,384.379,1060.76,584.115,530.03,2813.09,504.867,5979.93,1745.1,2769.72,3038.74,2294.6,1624.12,1930.06,1358.9,1009.52,3983.77,1561.17,296.123,1050.05,501.984,1290.79,412.357,222.307,458.25,251.537,354.834,197.642,227.609,263.715,65.0872,65.1872,43.0748,20.7978,834.886
2011,2.35501,117.024,557.609,1538.73,830.698,726.349,3700.21,638.974,7191.13,1950.53,2884.67,2995.25,2179.18,1507.1,1764.85,1230.11,907.059,3558.93,1388.41,262.427,928.019,442.712,1136.55,362.639,195.323,402.348,220.738,311.266,173.324,199.562,231.181,57.0508,57.1334,37.7504,749.721
2012,1.74908,448.007,169.736,807.887,2176.12,1123.93,938.835,4585.43,747.132,7821.04,2019.93,2894.66,2924.75,2077.97,1410.29,1628.09,1122.7,821.186,3202.26,1243.44,234.196,825.97,393.235,1008,321.259,172.889,355.91,195.169,275.114,153.154,176.304,204.209,50.3891,50.458,695.276
2013,0.788823,332.737,649.855,246.056,1145.46,2962.06,1466.82,1183.04,5518.23,840.009,8263.49,2038.17,2826.17,2786.57,1943.55,1300.73,1485.74,1016.26,738.725,2867.07,1109.28,208.358,733.333,348.592,892.533,284.211,152.853,314.512,172.406,242.962,135.228,155.646,180.261,44.4764,658.054
2014,1.74763,150.062,482.709,942.904,350.325,1573.8,3909.43,1864.22,1437.04,6305.04,902.983,8440.07,2004.1,2706.62,2619.99,1802.92,1194.33,1353.45,920.11,665.678,2574.22,993.237,186.172,654.22,310.619,794.607,252.862,135.926,279.581,153.216,215.875,120.134,138.257,160.11,623.825
2015,2.07748,332.462,217.699,700.389,1342.5,481.352,2077.28,4968.09,2262.78,1640.01,6771.9,921.457,8285.68,1914.65,2537.33,2422.86,1650.36,1084.77,1221.94,826.876,596.117,2299.05,885.263,165.68,581.542,275.876,705.276,224.328,120.544,247.878,135.815,191.33,106.463,122.514,694.516
2016,2.27555,395.211,482.26,315.62,993.546,1829.57,629.378,2626.12,6023.24,2577.29,1756.51,6886.06,900.545,7874.78,1785.35,2334.68,2207.85,1492.96,975.853,1094.54,738.247,530.895,2043.64,785.795,146.907,515.234,244.274,624.207,198.476,106.626,219.217,120.096,169.168,94.1243,722.168
2017,7.87482,432.892,573.231,698.724,446.383,1344.94,2373.3,791.74,3176.98,6840.91,2752.63,1784.09,6738.06,858.379,7368.75,1648.41,2134.15,2002.86,1346.43,876.115,979.295,658.785,472.813,1817.34,697.999,130.384,456.998,216.562,553.202,175.853,94.4546,194.166,106.36,149.808,722.694
2018,2.75223,1498.07,627.886,830.54,988.275,604.348,1744.99,2986.48,958.677,3614.82,7324.96,2804.29,1751.31,6442.48,805.52,6821.13,1510.32,1940.09,1809.8,1211.02,785.226,875.348,587.664,421.126,1616.81,620.45,115.824,405.771,192.219,490.887,156.014,83.7862,172.216,94.3289,773.628
2019,2.75223,523.573,2172.96,910.006,1176.38,1342.24,786.989,2199.76,3611.8,1087.1,3850.55,7416.15,2735.49,1664.92,6015.85,742.5,6226.8,1368.53,1747.91,1623.34,1082.58,700.143,778.977,522.196,373.797,1433.92,549.924,102.611,359.358,170.189,434.545,138.088,74.1512,152.4,767.896
2020,2.75223,523.573,759.351,3146.43,1283.5,1582.66,1728.4,985.243,2652.84,4076.52,1150.28,3869.29,7179.88,2582.23,1544.79,5514.03,674.439,5617.23,1228.02,1562.05,1446.17,962.119,621.102,690.086,462.13,330.544,1267.26,485.8,90.6165,317.277,150.233,383.539,121.867,65.4364,811.954
2021,2.75223,523.573,759.448,1100.63,4458.51,1744.93,2063.49,2180.37,1190.53,2999.31,4323.31,1158.82,3755.28,6792.66,2400.56,1418.34,5016.28,609.275,5047.19,1098.83,1393.25,1286.76,854.488,550.852,611.393,409.11,292.45,1120.72,429.484,80.0925,280.378,132.743,338.855,107.661,774.916
2022,2.75223,523.573,759.569,1102.02,1567.72,6131.71,2305.37,2620.27,2628.99,1338.16,3154.45,4313.42,1113.89,3522.04,6267.66,2189.88,1282.99,4508.33,544.836,4495.81,975.842,1234.46,1138.11,754.768,486.079,539.097,360.531,257.615,986.921,378.12,70.5016,246.772,116.821,298.19,776.478
2023,2.75223,523.573,759.042,1096.57,1533.14,2045.29,7612.34,2816.05,3099.23,2852.36,1333.66,2951.16,3879.86,981.421,3072.74,5442.29,1896.51,1109.08,3891.41,469.682,3871.5,839.585,1061.34,977.941,648.266,417.35,462.753,309.414,221.058,846.779,324.401,60.4819,211.691,100.211,921.735
2024,2.75223,523.573,759.042,1095.81,1525.56,2000.18,2539.16,9298.62,3330.8,3362.56,2842.77,1247.71,2654.52,3418.46,856.222,2668.09,4713.21,1639.44,957.315,3354.64,404.46,3330.92,721.837,911.974,839.947,556.604,358.247,397.144,265.507,189.668,726.478,278.297,51.8838,181.591,876.47
2025,2.75223,523.573,759.042,1095.81,1524.5,1990.29,2483.16,3101.64,10998.3,3613.8,3351.25,2659.56,1122.3,2338.84,2982.37,743.467,2310.66,4074.33,1415.1,825.265,2888.79,347.985,2863.77,620.253,783.288,721.183,477.781,307.455,340.787,227.805,162.722,623.231,238.734,44.5065,907.464
2026,2.75223,523.573,759.042,1095.81,1524.5,1988.91,2470.88,3033.23,3668.59,11932.8,3601.65,3135.27,2392.23,988.831,2040.48,2589.62,643.868,1997.45,3516.8,1219.9,710.663,2485.43,299.181,2460.75,532.731,672.535,619.053,410.041,263.826,292.396,195.441,139.596,534.633,204.789,816.444
2027,2.75223,523.573,759.042,1095.81,1524.5,1988.91,2469.17,3018.23,3587.68,3980.29,11892.7,3369.54,2820.13,2107.75,862.686,1771.77,2242.7,556.592,1724.12,3031.7,1050.5,611.433,2136.86,257.078,2113.53,457.406,577.295,531.284,351.854,226.363,250.855,167.665,119.751,458.614,875.885
2028,2.75223,523.573,759.042,1095.81,1524.5,1988.91,2469.17,3016.14,3569.95,3892.51,3966.9,11126.2,3030.84,2484.75,1838.86,749.08,1534.41,1938.7,480.428,1486.3,2610.7,903.818,525.682,1836.14,220.802,1814.68,392.63,495.446,455.892,301.891,194.204,215.204,143.83,102.724,1144.61
2029,2.75223,523.573,759.042,1095.81,1524.5,1988.91,2469.17,3016.14,3567.47,3873.26,3879.41,3711.25,10007.9,2670.41,2167.77,1596.71,648.729,1326.42,1673.41,414.159,1279.9,2246.17,777.062,451.703,1577.05,189.582,1557.7,336.963,425.139,391.156,259.002,166.603,184.61,123.379,1069.77
2030,2.75223,523.573,759.042,1095.81,1524.5,1988.91,2469.17,3016.14,3567.47,3870.57,3860.24,3629.4,3338.21,8817.72,2329.75,1882.3,1382.8,560.794,1144.92,1442.59,356.647,1101.19,1931.15,667.706,387.965,1354.06,162.734,1336.85,289.146,364.77,335.585,222.192,142.919,158.361,1023.3
