ParName   Value   Gradient
MGparm[3]      273.522 1.01544e-005
MGparm[4]     0.295336 -6.54349e-005
MGparm[5]    -0.989886 -8.16641e-005
MGparm[6]    0.0937933 -2.64288e-006
MGparm[7]    0.0639174 3.03517e-007
SR_parm[1]      6.67023 -0.000310775
SR_parm[2]     0.526764 -9.7431e-006
SR_parm[3]     0.653123 2.42264e-005
recdev1(1961)       1.3132 -6.20365e-005
recdev1(1962)    -0.321057 -4.07891e-006
recdev1(1963)     0.436788 -1.91663e-005
recdev1(1964)    -0.514175 -5.07962e-006
recdev1(1965)    -0.618683 -8.67022e-006
recdev1(1966)    -0.167492  -2.082e-005
recdev1(1967)    -0.400962 -1.14196e-005
recdev1(1968)     0.339162 -2.69569e-005
recdev1(1969)      0.27503 -1.93783e-005
recdev1(1970)    -0.465858 -5.17343e-006
recdev1(1971)    -0.069364 -8.78546e-006
recdev1(1972)      1.19724 -4.78889e-005
recdev1(1973)     0.465946 -1.63616e-005
recdev1(1974)    -0.328894 -2.53379e-006
recdev1(1975)    -0.603605 3.92318e-007
recdev1(1976)    -0.645836 1.25343e-006
recdev1(1977)    -0.940288 3.63365e-006
recdev1(1978)    -0.541886 1.86886e-006
recdev1(1979)    -0.469984 1.80363e-006
recdev1(1980)    -0.849004 4.92081e-006
recdev1(1981)     0.310479 -8.66421e-007
recdev1(1982)   -0.0435124 2.70649e-006
recdev1(1983)    -0.435881 4.72874e-006
recdev1(1984)    0.0639273 2.04883e-006
recdev1(1985)    -0.327746 4.75003e-006
recdev1(1986)     0.163871 3.23708e-006
recdev1(1987)    -0.573679 5.91938e-006
recdev1(1988)    -0.177821 6.05659e-006
recdev1(1989)      0.89635 1.30828e-006
recdev1(1990)    -0.155482  6.4232e-006
recdev1(1991)     0.432927 5.05696e-006
recdev1(1992)    -0.960298 7.65251e-006
recdev1(1993)     0.356964 6.13302e-006
recdev1(1994)      1.12152 3.07997e-006
recdev1(1995)    -0.439221  7.4204e-006
recdev1(1996)    -0.214948 7.65315e-006
recdev1(1997)     0.251674 6.77551e-006
recdev1(1998)   0.00527741 7.28173e-006
recdev1(1999)     0.272045 7.11077e-006
recdev1(2000)     0.455793 6.59867e-006
recdev1(2001)     0.397591 6.75956e-006
recdev1(2002)   -0.0213587 7.54908e-006
recdev1(2003)       1.3608 4.66221e-006
recdev1(2004)    -0.985856 7.45051e-006
recdev1(2005)     0.897171 7.07341e-006
recdev1(2006)     -0.33216 8.41422e-006
recdev1(2007)   -0.0236767 8.36755e-006
recdev1(2008)     0.998826 8.69718e-006
recdev1(2009)     0.355772 8.55874e-006
recdev1(2010)    -0.860582 8.41124e-006
recdev1(2011)     0.299675 8.35501e-006
recdev1(2012)    0.0121255 8.12267e-006
recdev1(2013)    -0.725047  8.4542e-006
recdev1(2014)   -0.0858009  8.5499e-006
recdev1(2015)     0.286432 8.38245e-006
recdev1(2016)      0.49144 8.35619e-006
recdev1(2017)    -0.157864 8.58603e-006
init_F[1]     0.012086 3.33131e-006
init_F[2]   0.00223699 1.35669e-006
Q_parm[8]     -4.24075 -3.56928e-006
Q_parm[9]     -6.32406 -4.13213e-006
Q_parm[10]     -6.77516 -4.08768e-006
Q_parm[14]   -0.0926901  2.1632e-006
Q_parm[15]    -0.214606 2.95061e-006
Q_parm[16]   -0.0346439 2.67793e-006
selparm[1]       222.85 -7.67199e-007
selparm[2]     -11.7413 -4.25694e-008
selparm[3]      7.10518 2.07682e-006
selparm[4]      5.68887 -1.23827e-007
selparm[6]     -3.04873 7.07772e-008
selparm[7]      213.668 -1.61548e-006
selparm[8]     -11.6157 -7.52414e-008
selparm[9]      8.04445 1.55002e-006
selparm[10]      7.09431 -6.8003e-007
selparm[12]     -2.51865 -1.68616e-006
selparm[13]      242.414  2.8509e-005
selparm[14]     -12.1388 -1.00972e-007
selparm[15]      7.43218 -6.94006e-009
selparm[18]     0.187034 -5.54652e-007
selparm[19]      232.756 -2.45104e-006
selparm[20]     -11.8772 4.88658e-007
selparm[21]      6.60507  6.9278e-007
selparm[22]       6.1886 -2.08066e-006
selparm[24]     -3.62165 -1.37609e-006
selparm[25]      74.2039 -7.10757e-005
selparm[27]      4.71243 3.45272e-005
selparm[31]      211.934 -2.2802e-006
selparm[32]     -2.16384 -9.70334e-007
selparm[33]      6.84528 7.21174e-007
selparm[36]     -4.12324 -8.03859e-007
selparm[37]      124.842 -2.15205e-006
selparm[38]      -2.2879 -1.59806e-006
selparm[40]      7.41847 -3.31953e-006
selparm[43]      270.184 -3.24438e-008
selparm[44]     -12.1049 -3.51899e-008
selparm[45]      7.83491 5.12222e-007
selparm[46]      4.88459 7.82193e-008
selparm[48]     -2.53486 -2.66623e-007
selparm[49]      192.058 -1.28003e-006
selparm[50]     -1.24127 -8.26926e-007
selparm[51]      5.73704 2.27953e-007
selparm[52]      7.30049 1.84373e-007
selparm[54]     -2.96725 1.57365e-007
selparm[57]      112.687 -6.05122e-007
selparm[58]     -1.94141 -2.29174e-006
selparm[60]     -3.09477 1.12565e-008
selparm[63]      194.372 -8.97626e-007
selparm[64]    -0.248928 -8.83814e-007
selparm[65]      6.66317  4.8275e-007
selparm[68]     -1.74764 -2.52823e-006
selparm[71]       209.81 -3.41244e-006
selparm[72]     -3.89004 -1.03994e-006
selparm[73]      6.58971 2.71756e-007
selparm[74]      7.80232 -2.74195e-006
selparm[76]     -3.69983 -4.22867e-007
selparm[79]      250.084 -5.70391e-008
selparm[80]     -11.5429 -2.5273e-007
selparm[81]      7.32955 -1.47066e-006
selparm[82]      6.30912 -5.74497e-007
selparm[84]     -2.94384 -6.86833e-008
selparm[85]      244.829 -2.27879e-007
selparm[86]      14.6061 -3.35723e-008
selparm[99]      165.307 -2.41064e-005
selparm[102]     -3.29774 -5.84161e-006
selparm[104]       7.4715 -1.97689e-005
selparm[105]      -6.2346 -1.34764e-006
selparm[106]      83.3824 -3.47926e-006
selparm[107]     -1.05993 -2.26945e-007
selparm[110]      296.231 2.38259e-006
selparm[111]     -6.08738 2.27777e-008
selparm[113]      1.68505 -4.38762e-009
parm_dev[1](2011)    -0.760169 -7.12992e-006
parm_dev[1](2012)     0.373016 -3.50447e-006
parm_dev[1](2013)     0.467769 -3.16539e-007
parm_dev[1](2014)    0.0359132 -6.92455e-007
