"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1960,770.927,524.015,373.221,269.176,203.503,161.554,133.981,115.009,98.6672,85.3804,74.8047,67.2528,59.8225,53.5192,48.1836,43.527,39.2228,35.3269,31.8019,28.6609,25.8648,23.3629,21.1172,19.0969,17.2755,15.6311,14.1449,12.8009,11.5852,10.4853,9.49005,8.58937,7.77426,7.03656,67.1235
1961,2605.83,523.751,374.421,275.563,204.96,159.662,130.608,111.479,97.5545,84.9316,74.4162,65.8529,59.6472,53.3455,47.9134,43.2614,39.1634,35.3459,31.8718,28.716,25.8961,23.3806,21.1263,19.1005,17.2764,15.6308,14.1444,12.8006,11.585,10.4852,9.49006,8.58945,7.77439,7.03671,67.1256
1962,475.408,1770.34,372.961,268.023,200.619,153.916,125.433,108.059,94.6767,84.0465,74.0081,65.4575,58.3493,53.141,47.7197,42.9886,38.9,35.272,31.8717,28.7643,25.933,23.3976,21.1322,19.0998,17.2716,15.6244,14.1377,12.7943,11.5794,10.4803,9.48569,8.58559,7.77095,7.03365,67.0975
1963,1081.04,322.982,1234.96,226.505,153.333,118.19,101.729,97.6596,89.4989,79.8191,71.8003,64.045,57.2702,51.4905,47.195,42.5768,38.4827,34.9049,31.7032,28.682,25.9085,23.3734,21.0983,19.0622,17.2332,15.5867,14.1021,12.7616,11.5499,10.4537,9.46186,8.56418,7.7517,7.01631,66.9338
1964,380.571,734.436,221.548,663.483,107.682,73.9393,65.1155,68.9343,71.2437,66.9225,61.8874,58.0423,53.556,49.0315,44.7736,41.4581,37.654,34.1878,31.1059,28.314,25.655,23.1997,20.9463,18.9182,17.0997,15.4638,13.9895,12.6592,11.4573,10.3703,9.38675,8.49654,7.69073,6.9613,66.4124
1965,349.978,258.552,503.144,117.72,308.409,49.3529,36.6595,37.0291,40.3023,43.0769,44.0451,44.9263,45.472,44.0911,41.608,38.6998,36.2443,33.1585,30.2503,27.6124,25.1901,22.8604,20.6956,18.7004,16.8997,15.2817,13.8241,12.509,11.3214,10.2477,9.27638,8.39715,7.60117,6.88053,65.6475
1966,556.3,237.768,178.349,288.419,60.8718,156.266,25.7043,20.4119,20.9211,23.6062,27.6703,31.4695,34.8534,37.2058,37.2625,35.8601,33.7608,31.8645,29.3005,26.8227,24.5418,22.4263,20.3763,18.4625,16.6929,15.0923,13.6519,12.3527,11.1796,10.1195,9.16075,8.29302,7.5074,6.79603,64.8492
1967,410.591,377.938,164.219,111.389,168.11,35.6716,94.0505,16.695,14.5608,15.4324,18.0621,22.0824,25.9748,29.444,31.9287,32.3267,31.3493,29.6755,28.1178,25.9273,23.7825,21.7917,19.9343,18.1261,16.4329,14.8641,13.4429,12.1627,11.007,9.96294,9.01905,8.16511,7.39206,6.69203,63.8674
1968,868.111,278.947,262.298,96.8921,60.9478,94.1762,22.452,70.091,13.1738,11.6076,12.4395,14.8061,18.4421,22.0685,25.3653,27.7908,28.3449,27.6305,26.2507,24.937,23.0368,21.1591,19.4066,17.7648,16.1617,14.6575,13.2618,11.9963,10.8555,9.82515,8.8939,8.05179,7.28976,6.59981,63.0002
1969,739.562,589.776,197.005,178.294,65.2055,42.2018,69.1332,17.8201,57.8326,10.9735,9.73845,10.5428,12.6917,15.9778,19.2893,22.3216,24.5783,25.159,24.5888,23.4046,22.2636,20.5873,18.9229,17.3647,15.9019,14.471,13.127,11.8789,10.7466,9.72539,8.80287,7.96889,7.21461,6.53198,62.3672
1970,356.066,502.443,412.954,124.072,107.503,40.5409,29.0033,54.6901,14.925,49.107,9.39752,8.41181,9.17675,11.1188,14.0728,17.064,19.8153,21.8774,22.4399,21.9646,20.9304,19.9265,18.4376,16.9547,15.5639,14.2563,12.9759,11.7723,10.6541,9.63926,8.7238,7.89661,7.14871,6.47221,61.8113
1971,532.482,241.904,337.645,184.903,45.5322,40.7788,19.9888,21.153,45.455,12.5841,41.3559,7.93906,7.16572,7.90164,9.67207,12.3431,15.0586,17.5637,19.4522,19.9969,19.6045,18.7029,17.8207,16.4992,15.1789,13.9383,12.7704,11.6254,10.5485,9.54746,8.63866,7.81864,7.07756,6.40742,61.2053
1972,1773.39,361.757,159.903,133.896,56.5472,14.222,16.9859,12.9789,15.9233,35.0601,9.92351,33.5568,6.60901,6.08503,6.80917,8.42336,10.8304,13.2833,15.5512,17.2691,17.7863,17.4612,16.6747,15.8996,14.7283,13.555,12.4506,11.4097,10.3884,9.42717,8.53325,7.72148,6.98885,6.32664,60.4421
1973,811.39,1204.8,245.81,79.6878,57.2349,24.8688,7.63459,12.3283,10.5325,13.1352,29.1394,8.34163,28.5465,5.68373,5.28176,5.95445,7.40825,9.56589,11.769,13.8097,15.3606,15.8397,15.5638,14.8723,14.1877,13.1471,12.1029,11.1189,10.1908,9.27957,8.42157,7.62344,6.89851,6.24416,59.6569
1974,359.558,551.241,829.811,134.544,39.0563,28.5679,14.2382,5.36673,9.2355,8.0387,10.3288,23.7354,6.99247,24.4151,4.92751,4.62133,5.24296,6.55181,8.48626,10.4637,12.2974,13.6941,14.1329,13.8952,13.2837,12.6763,11.7494,10.8181,9.9399,9.11108,8.29697,7.53022,6.81684,6.16879,58.9325
1975,267.391,244.276,362.28,418.594,55.5424,16.0854,12.4274,7.56201,3.80378,7.09424,6.39444,8.5018,20.0583,6.01411,21.2409,4.31965,4.07241,4.63706,5.80968,7.53902,9.30829,10.9502,12.2026,12.6003,12.3931,11.8511,11.3117,10.4861,9.65606,8.87297,8.13363,7.4072,6.72292,6.08617,58.1255
1976,242.833,181.66,169.758,214.267,230.071,31.3934,10.2637,9.45694,6.13734,3.1069,5.77745,5.19998,6.94735,16.5794,5.04094,18.0348,3.70588,3.52111,4.03221,5.07269,6.60221,8.16915,9.62514,10.7382,11.0973,10.9216,10.4486,9.97635,9.25054,8.51983,7.82993,7.17822,6.5376,5.93398,56.6808
1977,171.508,164.976,127.901,110.784,135.735,148.085,21.2831,7.47085,6.97966,4.5316,2.3073,4.32798,3.95489,5.40494,13.222,4.10908,14.9556,3.11243,2.98446,3.44013,4.3482,5.67841,7.04328,8.31336,9.28675,9.60649,9.46094,9.05591,8.64986,8.02281,7.39061,6.7932,6.22849,5.67311,54.3414
1978,237.473,116.519,116.016,82.8547,69.3661,86.175,98.8514,15.2432,5.41854,5.04195,3.26173,1.65588,3.13295,2.93064,4.12628,10.3798,3.29923,12.2127,2.57302,2.48914,2.88747,3.6664,4.80394,5.97303,7.06256,7.8997,8.17947,8.06119,7.72007,7.37674,6.84391,6.30594,5.7971,5.3158,51.2288
1979,233.258,161.334,81.6044,72.5754,49.424,42.3453,57.3781,74.3224,11.8514,4.17989,3.80416,2.39876,1.20759,2.31743,2.2251,3.21874,8.28322,2.67921,10.0458,2.13629,2.08057,2.42526,3.09037,4.05959,5.05701,5.98769,6.7042,6.9468,6.85012,6.56292,6.27294,5.82114,5.36444,4.93218,48.1166
1980,149.571,158.47,111.721,46.9283,38.1863,26.4743,25.3514,40.534,54.9479,8.63361,2.9576,2.62148,1.64877,0.850463,1.69315,1.685,2.50971,6.60186,2.16962,8.22833,1.76412,1.72819,2.02305,2.58577,3.40435,4.24773,5.03553,5.6431,5.85113,5.77248,5.53244,5.28938,4.90939,4.52488,44.7555
1981,430.737,101.616,110.627,68.9812,27.358,22.6218,16.8853,18.0571,29.8815,40.1128,6.12496,2.02924,1.78096,1.14362,0.611763,1.26385,1.29702,1.9774,5.29081,1.76014,6.73415,1.45291,1.42982,1.67932,2.15162,2.83778,3.5454,4.20697,4.7179,4.89437,4.83045,4.6309,4.42839,4.11089,41.2743
1982,275.228,292.634,70.8527,67.7739,39.6719,15.87,13.9397,11.4372,12.5336,20.576,27.307,4.13243,1.38122,1.24903,0.833835,0.462567,0.983886,1.03186,1.59798,4.32371,1.44994,5.57924,1.20872,1.19309,1.40434,1.80219,2.37971,2.97569,3.5332,3.96417,4.11388,4.0612,3.89417,3.72441,38.178
1983,188.302,186.984,207.696,50.3623,48.6113,29.2097,12.0551,11.0159,9.3016,10.26,16.9882,22.84,3.49703,1.17934,1.07392,0.720975,0.401757,0.85753,0.901734,1.39924,3.79153,1.27287,4.90182,1.06259,1.04931,1.23551,1.58592,2.0945,2.61939,3.11046,3.49012,3.62212,3.57588,3.42892,36.8977
1984,293.353,127.929,132.756,148.318,36.2759,35.6208,21.5867,8.98987,8.27927,6.97593,7.81411,13.3089,18.3727,2.87142,0.983528,0.906226,0.613792,0.344267,0.738322,0.779063,1.21191,3.28993,1.10594,4.26311,0.924793,0.913713,1.07627,1.3819,1.82544,2.28327,2.71163,3.04287,3.15816,3.11798,35.1651
1985,187.205,199.298,91.1085,96.731,110.084,27.3644,26.8318,16.1338,6.70165,6.14109,5.25,6.05366,10.6118,15.0012,2.38822,0.829512,0.772199,0.52691,0.297113,0.639626,0.676772,1.05487,2.86771,0.965013,3.72273,0.808022,0.798671,0.941043,1.20855,1.59672,1.99742,2.37237,2.66235,2.76336,33.4998
1986,295.707,127.183,142.097,67.0777,72.7174,83.3661,20.1903,19.0018,11.176,4.59699,4.31267,3.8539,4.63889,8.41894,12.22,1.9837,0.698733,0.656968,0.451454,0.255842,0.552747,0.586348,0.915623,2.49252,0.839581,3.24118,0.703874,0.696,0.820307,1.05372,1.39237,1.742,2.06918,2.32225,31.6336
1987,122.651,200.897,90.8574,105.415,51.209,56.5911,64.7455,15.4241,14.2404,8.1608,3.33481,3.18207,2.92636,3.63381,6.77923,10.0553,1.65846,0.590836,0.559986,0.386994,0.220195,0.477105,0.507159,0.793158,2.16151,0.72867,2.81468,0.611518,0.604871,0.713071,0.916128,1.21072,1.51488,1.79953,29.5339
1988,187.891,83.3266,143.295,67.0014,79.6132,39.271,43.0125,48.2056,11.3192,10.2511,5.89349,2.46934,2.43192,2.30583,2.93868,5.59488,8.42427,1.40456,0.504248,0.480542,0.333392,0.19023,0.413013,0.439677,0.688361,1.8774,0.633259,2.44717,0.531841,0.526182,0.620413,0.797187,1.05363,1.31842,27.2726
1989,476.583,127.649,59.4573,105.824,50.7212,61.1922,29.8999,32.0239,35.2096,8.03347,7.22219,4.23653,1.83333,1.86802,1.82503,2.38155,4.61429,7.03586,1.18363,0.427649,0.409402,0.284967,0.162984,0.354467,0.377826,0.592071,1.61588,0.545318,2.1081,0.458276,0.453492,0.534785,0.687236,0.908387,24.6526
1990,157.032,323.781,90.9935,43.7469,79.8068,39.1976,47.8341,23.4988,25.0362,26.3788,5.81775,5.21662,3.1176,1.38685,1.45308,1.45382,1.93263,3.79649,5.84727,0.99084,0.359874,0.345829,0.241382,0.138334,0.301304,0.321507,0.50422,1.37693,0.464881,1.79773,0.390898,0.386885,0.456297,0.586431,21.8148
1991,279.091,106.684,228.588,64.52,31.0261,57.8074,28.6968,35.839,18.2988,19.15,19.7923,4.37831,3.99566,2.44429,1.11241,1.18797,1.20613,1.62081,3.20895,4.97027,0.845651,0.308043,0.296653,0.20738,0.118983,0.259371,0.276934,0.434512,1.18696,0.400845,1.55038,0.33716,0.333733,0.393638,19.3272
1992,64.8019,189.609,75.2334,161.379,45.4101,22.2553,41.7472,21.1481,27.5248,13.8887,14.3818,14.9978,3.38126,3.15352,1.96886,0.91142,0.986295,1.01131,1.36885,2.72434,4.2357,0.722658,0.263769,0.254389,0.178026,0.102222,0.222965,0.238164,0.373802,1.02136,0.344979,1.33448,0.290236,0.287306,16.9791
1993,265.561,44.025,135.324,55.6116,122.628,35.3547,17.51,32.9664,16.7013,21.3128,10.6285,11.0785,11.7522,2.70418,2.57083,1.63057,0.763973,0.834096,0.860756,1.17045,2.33724,3.64261,0.622558,0.227523,0.219637,0.153811,0.088363,0.192807,0.206007,0.323396,0.883768,0.298539,1.15493,0.251201,14.9456
1994,546.212,180.416,31.5159,100.971,42.3316,93.1893,26.8786,13.5595,25.872,12.909,16.39,8.26444,8.76706,9.47266,2.21596,2.13537,1.36856,0.646192,0.709497,0.735173,1.00265,2.00646,3.13199,0.5359,0.196017,0.189339,0.132654,0.0762341,0.166383,0.177807,0.279164,0.762969,0.257752,0.997195,13.1224
1995,116.555,371.085,129.211,23.5888,77.9627,33.2445,73.9309,21.5211,10.8414,20.3063,10.0498,12.8509,6.57206,7.0843,7.77178,1.84182,1.79323,1.15832,0.550111,0.60658,0.63049,0.861835,1.72754,2.69989,0.46238,0.169237,0.163551,0.114628,0.0658923,0.14384,0.153738,0.241402,0.659816,0.222917,12.2124
1996,149.149,79.1847,265.642,96.3768,17.9246,59.0998,25.3417,58.0252,17.2304,8.52905,15.8044,7.85798,10.1685,5.27368,5.76224,6.39575,1.52997,1.5003,0.974274,0.464514,0.513662,0.535025,0.732461,1.46986,2.29907,0.393975,0.144264,0.139464,0.0977699,0.0562118,0.122724,0.131183,0.206,0.563084,10.6131
1997,218.792,101.328,56.6556,197.393,71.972,13.0678,43.0101,19.3432,46.2224,13.525,6.61253,12.306,6.2019,8.1593,4.29973,4.76243,5.34327,1.28868,1.27137,0.829282,0.396671,0.439685,0.458769,0.628867,1.26316,1.97713,0.33898,0.124174,0.120075,0.0841951,0.0484146,0.105713,0.113009,0.177472,9.62928
1998,178.607,148.642,72.5445,42.2909,150.511,55.0067,10.0775,34.1298,15.6059,36.5348,10.5462,5.17278,9.74201,4.98376,6.65549,3.55387,3.97876,4.5011,1.09231,1.08257,0.708503,0.339731,0.377247,0.394141,0.540802,1.08705,1.70238,0.291987,0.10699,0.103481,0.072571,0.0417353,0.0911367,0.0974327,8.45589
1999,232.489,121.342,106.428,54.2085,32.4127,116.114,42.5248,7.86282,26.6974,11.9831,27.8936,8.14769,4.07029,7.81049,4.0632,5.50204,2.97012,3.35269,3.81599,0.930191,0.924899,0.606755,0.291449,0.324048,0.338878,0.465298,0.935757,1.466,0.251515,0.0921794,0.0891698,0.0625415,0.0359704,0.0785529,7.373
2000,285.447,157.948,86.9052,79.6709,41.8826,25.4982,92.3692,34.0911,6.25142,20.6093,9.08743,21.2097,6.28615,3.20028,6.25564,3.30591,4.53223,2.46941,2.80654,3.21025,0.785358,0.782938,0.514607,0.247533,0.275502,0.288327,0.396109,0.79694,1.2489,0.214316,0.0785593,0.0760037,0.0533121,0.0306642,6.35297
2001,257.562,193.926,113.129,65.0878,61.6975,33.1036,20.3624,73.9782,26.9767,4.8043,15.5876,6.90416,16.3638,4.94242,2.56198,5.08415,2.71851,3.7596,2.06151,2.35376,2.70131,0.662446,0.661565,0.435389,0.209625,0.233472,0.244465,0.335976,0.676144,1.05982,0.181896,0.066683,0.0645191,0.0452591,5.41986
2002,180.453,174.982,138.789,84.2317,49.0555,45.9129,24.6721,15.7338,58.661,20.9405,3.68429,12.0278,5.40199,13.0072,3.98946,2.09635,4.20689,2.26904,3.15853,1.74028,1.99402,2.29438,0.56372,0.563752,0.371396,0.178949,0.199417,0.208892,0.287174,0.578061,0.906228,0.155555,0.0570315,0.0551846,4.6749
2003,687.587,122.596,125.107,102.587,61.391,33.8525,31.255,18.0012,12.2756,45.1309,15.9467,2.82703,9.36947,4.27841,10.4643,3.25325,1.72826,3.49744,1.89824,2.65455,1.46753,1.68564,1.94304,0.478026,0.478517,0.315469,0.152081,0.169542,0.177649,0.244275,0.491785,0.771062,0.132365,0.0485324,4.02557
2004,67.7623,467.132,87.7354,93.0858,77.0529,45.4337,25.2874,24.6738,14.8632,10.0018,36.1971,12.7501,2.27328,7.61033,3.51384,8.68155,2.72153,1.45514,2.959,1.61175,2.25984,1.25173,1.4398,1.66138,0.409045,0.409696,0.27021,0.130303,0.145296,0.15227,0.209404,0.421619,0.661096,0.113494,3.49352
2005,480.866,46.0363,334.284,65.2819,69.9494,56.941,33.5439,19.4244,19.7511,11.9235,8.05877,29.4942,10.5161,1.8951,6.40031,2.97573,7.39107,2.32613,1.24732,2.54177,1.38662,1.94637,1.07898,1.24185,1.4336,0.35308,0.353728,0.233338,0.112537,0.125499,0.131531,0.180894,0.364231,0.571129,3.11628
2006,129.757,326.69,32.9642,249.818,50.0427,54.1114,44.5805,26.9616,15.9513,16.1643,9.72793,6.60632,24.4031,8.79101,1.599,5.44047,2.54351,6.34297,2.00203,1.07576,2.19541,1.19896,1.68427,0.934221,1.07569,1.24217,0.306001,0.306614,0.202284,0.0975692,0.108814,0.11405,0.156858,0.315844,3.19766
2007,199.459,88.1545,233.938,24.6467,191.94,38.886,42.4787,35.6834,21.9384,12.9647,13.1627,7.99161,5.48636,20.4673,7.43242,1.36016,4.64863,2.1804,5.45023,1.72317,0.92705,1.89362,1.03482,1.45438,0.806992,0.92943,1.07348,0.264483,0.26504,0.17487,0.0843513,0.0940767,0.0986069,0.135621,3.03792
2008,538.243,135.508,63.1014,174.38,18.6712,144.634,29.5441,33.6233,29.4022,18.1733,10.7787,11.0307,6.75808,4.67809,17.5726,6.41585,1.17893,4.04141,1.89977,4.75635,1.50555,0.81066,1.65691,0.905874,1.27359,0.70685,0.814245,0.940568,0.23176,0.232265,0.153254,0.0739275,0.0824536,0.086426,2.7816
2009,292.215,365.671,97.0099,47.0879,132.784,14.2196,110.871,23.3189,27.3144,23.9646,14.8956,8.93015,9.23925,5.71271,3.98342,15.0479,5.51756,1.01708,3.49472,1.64558,4.12507,1.30691,0.704175,1.43997,0.787553,1.10754,0.61481,0.708324,0.818303,0.201649,0.202101,0.133357,0.0643314,0.0717526,2.4959
2010,87.6037,198.525,261.896,72.6042,36.3371,104.353,11.3802,90.8317,19.3293,22.4239,19.5388,12.1476,7.31613,7.62695,4.75946,3.34971,12.7586,4.70968,0.872704,3.0105,1.42176,3.57181,1.13346,0.611449,1.25146,0.684899,0.96364,0.535123,0.616679,0.712569,0.17562,0.176032,0.116165,0.0560411,2.23696
2011,341.228,59.5161,142.194,196.084,56.1234,28.6868,84.2079,9.43231,76.3221,16.0548,18.3544,15.8927,9.91972,6.03798,6.37322,4.02249,2.8573,10.9607,4.0675,0.756659,2.61768,1.23884,3.11706,0.990272,0.53465,1.09495,0.599515,0.843788,0.468683,0.540213,0.624298,0.15388,0.154253,0.101798,2.00958
2012,253.17,231.823,42.622,106.339,150.765,43.767,22.7575,68.321,7.69864,61.6427,13.0668,15.1986,13.3398,8.40898,5.16108,5.48711,3.48417,2.48683,9.57479,3.56312,0.664207,2.30138,1.09039,2.74587,0.87289,0.471493,0.965935,0.52901,0.744696,0.4137,0.476888,0.551158,0.13586,0.136195,1.86431
2013,111.061,171.998,166.033,31.8945,81.9986,118.374,35.094,18.794,57.4298,6.42661,51.1358,10.8717,12.7518,11.2981,7.1844,4.4427,4.7523,3.03203,2.17198,8.38529,3.12675,0.583733,2.02478,0.960116,2.41926,0.769405,0.415732,0.851905,0.466644,0.65699,0.365013,0.420795,0.486356,0.119891,1.76547
2014,241.114,75.4524,123.2,124.355,24.6952,64.9764,95.9722,29.2283,15.9474,48.7223,5.42282,43.045,9.18201,10.8527,9.70169,6.21946,3.87126,4.16178,2.66514,1.91438,7.40556,2.76547,0.51684,1.79416,0.851256,2.14588,0.682676,0.368956,0.756186,0.414265,0.583301,0.324096,0.373644,0.431875,1.67426
2015,283.543,163.808,54.0459,92.2766,96.2955,19.5735,52.6958,79.9342,24.7835,13.5138,41.0766,4.56045,36.292,7.79426,9.29029,8.37131,5.40214,3.37981,3.64748,2.34246,1.68613,6.53267,2.44227,0.456817,1.58677,0.753199,1.89933,0.604391,0.326706,0.669684,0.366913,0.516667,0.287088,0.330992,1.86582
2016,310.094,192.633,117.323,40.4511,71.2189,75.7636,15.7401,43.6871,67.7081,20.9628,11.3633,34.4281,3.82816,30.6487,6.6368,7.97629,7.23848,4.69745,2.95152,3.19543,2.05697,1.48319,5.75374,2.15308,0.403003,1.40056,0.665059,1.67753,0.533923,0.288659,0.591761,0.324247,0.456615,0.253731,1.94169
2017,1073.58,210.671,137.957,87.7589,31.1346,55.6916,60.4875,12.9907,36.9322,57.1237,17.5845,9.5172,28.9465,3.24336,26.1959,5.71897,6.91978,6.31285,4.11307,2.59197,2.81227,1.81323,1.30898,5.08229,1.90303,0.356368,1.23892,0.588455,1.48459,0.472581,0.255521,0.523868,0.287063,0.404268,1.94386
2018,378.761,729.371,150.875,103.194,67.5463,24.3463,44.4631,49.9333,10.9929,31.2232,48.0591,14.7792,8.03126,24.6111,2.7811,22.6384,4.97429,6.04905,5.53944,3.61933,2.28556,2.4836,1.60311,1.15825,4.4998,1.68568,0.315771,1.09806,0.521643,1.31621,0.419023,0.22658,0.464558,0.254573,2.08248
2019,378.761,257.322,522.366,112.883,79.5104,52.9441,19.4909,36.7523,42.2073,9.26594,26.1492,40.1724,12.4029,6.79408,21.0116,2.39446,19.627,4.33591,5.29415,4.86269,3.18417,2.01402,2.19113,1.41557,1.02341,3.97784,1.49067,0.279313,0.971463,0.46157,1.16476,0.370835,0.200535,0.411176,2.06863
2020,378.761,257.322,184.267,390.458,86.5984,61.7181,41.9006,15.9979,30.9846,35.4298,7.7148,21.715,33.4919,10.4274,5.76793,18.0005,2.06681,17.041,3.7813,4.63214,4.26493,2.79772,1.7719,1.92958,1.24747,0.902352,3.50867,1.31523,0.246492,0.857444,0.407443,1.02826,0.327398,0.177054,2.18958
2021,378.761,257.322,184.29,137.866,300.862,67.8881,49.4221,34.6408,13.5141,26.0595,29.5772,6.42592,18.1577,28.2335,8.87355,4.95169,15.5665,1.79756,14.885,3.31348,4.06862,3.75258,2.46476,1.56248,1.7027,1.10136,0.796963,3.09974,1.16218,0.217842,0.757867,0.360156,0.908978,0.289432,2.09233
2022,378.761,257.322,184.318,138.035,106.769,238.517,55.0667,41.1231,29.2073,11.3064,21.5926,24.423,5.32708,15.1886,23.866,7.57398,4.26038,13.4763,1.56342,12.9905,2.89902,3.56626,3.29368,2.16549,1.37377,1.49786,0.969247,0.70157,2.72931,1.02346,0.191862,0.667544,0.317254,0.800737,2.09829
2023,378.761,257.322,184.189,137.345,104.386,80.258,181.701,44.0578,33.9836,23.5421,8.85184,16.6593,18.8741,4.17063,12.0982,19.3308,6.22185,3.53874,11.2875,1.31762,10.9981,2.4626,3.03683,2.80977,1.84978,1.17463,1.28166,0.829787,0.600861,2.3382,0.876988,0.164431,0.57217,0.27195,2.48533
2024,378.761,257.322,184.189,137.249,103.864,78.4671,61.1401,145.375,36.4088,27.3919,18.4313,6.82944,12.8743,14.7767,3.32205,9.79921,15.8798,5.16796,2.96399,9.51294,1.11554,9.34247,2.09701,2.59065,2.40012,1.58164,1.00509,1.09725,0.710672,0.514759,2.00358,0.7516,0.140938,0.490465,2.36384
2025,378.761,257.322,184.189,137.249,103.791,78.0748,59.7758,48.917,120.136,29.3467,21.4453,14.2202,5.27779,10.0794,11.7702,2.69076,8.04982,13.19,4.3286,2.498,8.05393,0.947607,7.95552,1.78891,2.21295,2.05221,1.35334,0.860469,0.939739,0.608835,0.44109,1.71711,0.644216,0.120812,2.44701
2026,378.761,257.322,184.189,137.249,103.791,78.02,59.4769,47.8255,40.4243,96.8338,22.9758,16.5457,10.9894,4.13203,8.0286,9.53348,2.21039,6.6863,11.0477,3.64808,2.11488,6.8415,0.806928,6.78667,1.5281,1.89217,1.75599,1.15862,0.73695,0.805077,0.521703,0.378025,1.47178,0.552223,2.20142
2027,378.761,257.322,184.189,137.249,103.791,78.02,59.4352,47.5864,39.5223,32.5834,75.812,17.7264,12.7865,8.60371,3.29131,6.50292,7.83153,1.83599,5.60034,9.31083,3.08857,1.79651,5.82583,0.688372,5.79723,1.30659,1.61905,1.50333,0.992301,0.631347,0.68986,0.447112,0.324015,1.26161,2.36071
2028,378.761,257.322,184.189,137.249,103.791,78.02,59.4352,47.553,39.3247,31.8563,25.5098,58.491,13.699,10.0107,6.85316,2.66586,5.34199,6.50499,1.53779,4.71988,7.88283,2.62362,1.52981,4.96989,0.588013,4.95688,1.118,1.38609,1.28753,0.850106,0.540993,0.591227,0.383231,0.277746,3.1054
