"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1960,5.77293,1098.93,1585.51,2215.77,3081.93,4246.35,5739.22,7522.83,9240.04,10769.4,12021.9,13117,13588.2,13684.3,13494.2,13066.2,12409.8,11629.1,10784.9,9938.59,9119.43,8340.14,7608.43,6927.95,6299.3,5721.36,5192,4708.55,4268.01,3867.26,3503.17,3172.71,2872.99,2601.28,24823.1
1961,19.5132,1098.38,1590.61,2268.35,3104,4196.62,5594.75,7291.9,9135.84,10712.8,11959.4,12843.9,13548.4,13639.9,13418.5,12986.5,12391.1,11635.3,10808.6,9957.71,9130.49,8346.45,7611.7,6929.27,6299.61,5721.27,5191.83,4708.41,4267.93,3867.23,3503.18,3172.74,2873.03,2601.33,24823.9
1962,3.56,3712.66,1584.41,2206.28,3038.26,4045.59,5373.04,7068.23,8866.33,10601.1,11893.8,12766.8,13253.6,13587.6,13364.2,12904.6,12307.7,11611,10808.5,9974.43,9143.49,8352.51,7613.83,6929,6297.89,5718.92,5189.37,4706.11,4265.86,3865.4,3501.57,3171.32,2871.76,2600.2,24813.5
1963,8.09516,677.338,5246.34,1864.52,2322.13,3106.54,4357.69,6387.97,8381.44,10067.9,11539,12491.3,13008.4,13165.6,13217.3,12781,12175.7,11490.2,10751.4,9945.89,9134.86,8343.9,7601.6,6915.37,6283.89,5705.13,5176.31,4694.09,4254.98,3855.61,3492.77,3163.41,2864.65,2593.79,24753
1964,2.84983,1540.21,941.18,5461.58,1630.78,1943.45,2789.29,4509.03,6671.87,8441.21,9945.92,11320.6,12164.8,12536.8,12539.1,12445.2,11913.5,11254.1,10548.8,9818.29,9045.48,8281.87,7546.83,6863.14,6235.2,5660.14,5134.98,4656.41,4220.86,3824.84,3465.04,3138.42,2842.11,2573.45,24560.2
1965,2.62074,542.219,2137.45,969.032,4670.68,1297.21,1570.35,2422.09,3774.25,5433.47,7078.48,8762.42,10328.6,11273.6,11652.6,11617.2,11467.5,10915.3,10258.7,9575,8881.57,8160.74,7456.52,6784.14,6162.27,5593.5,5074.25,4601.16,4170.8,3779.63,3424.3,3101.71,2809.02,2543.6,24277.3
1966,4.16574,498.632,757.661,2374.17,921.868,4107.36,1101.07,1335.15,1959.23,2977.54,4446.9,6137.8,7916.64,9513.12,10435.6,10764.7,10681.7,10489.3,9936.56,9301.16,8652.99,8005.78,7341.47,6697.82,6086.88,5524.17,5011.05,4543.67,4118.56,3732.34,3381.62,3063.25,2774.37,2512.36,23982.1
1967,3.07463,792.59,697.633,916.922,2545.93,937.608,4028.75,1092.03,1363.59,1946.56,2902.77,4306.94,5899.95,7528.52,8941.85,9704.05,9918.73,9768.7,9535.48,8990.68,8385.26,7779.26,7182.23,6575.76,5992.06,5440.62,4934.34,4473.77,4054.99,3674.59,3329.31,3016,2731.74,2473.91,23619
1968,6.50068,584.99,1114.29,797.585,923.018,2475.37,961.754,4584.69,1233.71,1464.11,1999.15,2887.77,4188.97,5642.68,7103.73,8342.42,8968.14,9095.55,8902.3,8647.27,8122.34,7553.41,6992.09,6444.72,5893.16,5365.02,4867.87,4412.59,3999.17,3623.77,3283.11,2974.14,2693.94,2439.82,23298.3
1969,5.53807,1236.84,836.916,1467.66,987.5,1109.25,2961.39,1165.62,5415.94,1384.13,1565.07,2056.26,2882.81,4085.36,5402.09,6700.64,7776.42,8281.97,8338.72,8115.9,7849.72,7349.31,6817.82,6299.57,5798.44,5296.74,4818.36,4369.38,3959.04,3586.98,3249.51,2943.52,2666.17,2414.74,23064.2
1970,2.66633,1053.69,1754.31,1021.33,1628.07,1065.6,1242.39,3577.31,1397.7,6194.07,1510.27,1640.64,2084.42,2842.95,3941.18,5122.38,6269.44,7201.7,7609.95,7616.54,7379.66,7113.42,6642.98,6150.82,5675.18,5218.17,4762.9,4330.19,3924.97,3555.21,3220.32,2916.82,2641.81,2392.65,22858.6
1971,3.98739,507.306,1434.38,1522.06,689.559,1071.85,856.242,1383.63,4256.8,1587.29,6646.3,1548.43,1627.63,2020.36,2708.73,3705.22,4764.44,5781.7,6596.77,6934.2,6912.2,6676.61,6420.72,5985.56,5534.81,5101.76,4687.47,4276.16,3886.08,3521.35,3188.89,2888.02,2615.52,2368.7,22634.5
1972,13.2797,758.655,679.301,1102.19,856.375,373.817,727.611,848.958,1491.2,4422.27,1594.81,6544.92,1501.18,1555.88,1906.96,2528.58,3426.68,4372.66,5273.81,5988.31,6271.12,6233.34,6007.79,5768.05,5370.49,4961.45,4570.11,4196.82,3827.1,3476.98,3149.98,2852.13,2582.73,2338.83,22352.3
1973,6.07593,2526.64,1044.25,655.965,866.789,653.662,327.036,806.399,986.353,1656.79,4683,1626.95,6484.09,1453.27,1479.19,1787.45,2343.92,3148.94,3991.19,4788.71,5415.85,5654.48,5607.56,5395.37,5173.39,4812.17,4442.46,4089.86,3754.3,3422.54,3108.75,2815.92,2549.35,2308.34,22061.9
1974,2.69248,1156.03,3525.2,1107.53,591.486,750.891,609.909,351.041,864.891,1013.95,1659.95,4629.35,1588.28,6242.68,1379.98,1387.26,1658.84,2156.76,2877.92,3628.46,4335.85,4888.54,5092.01,5040.88,4843.73,4639.86,4312.71,3979.19,3661.86,3360.4,3062.76,2781.49,2519.17,2280.48,21794
1975,2.0023,512.281,1539.04,3445.73,841.158,422.794,532.341,494.635,356.219,894.826,1027.65,1658.19,4556.08,1537.74,5948.66,1296.7,1288.48,1526.45,1970.22,2614.26,3281.93,3909.04,4396.54,4571.11,4518.99,4337.79,4152.04,3857.09,3557.3,3272.58,3002.46,2736.05,2484.46,2249.94,21495.6
1976,1.81841,380.965,721.164,1763.78,3484.29,825.158,439.657,618.584,574.753,391.886,928.494,1014.2,1578.03,4239.18,1411.75,5413.82,1172.52,1159.09,1367.43,1759.03,2327.82,2916.24,3467.89,3895.59,4046.51,3997.57,3835.26,3669.58,3407.9,3142.33,2890.36,2651.47,2415.98,2193.67,20961.3
1977,1.2843,345.977,543.348,911.937,2055.62,3892.34,911.683,488.672,653.636,571.59,370.806,844.129,898.319,1381.98,3702.91,1233.49,4731.86,1024.56,1012.11,1192.92,1533.09,2027.09,2537.66,3015.92,3386.3,3516.21,3472.72,3331.02,3186.61,2959.02,2728.18,2509.25,2301.74,2097.24,20096.2
1978,1.77827,244.356,492.857,682.034,1050.51,2265.06,4234.41,997.066,507.439,635.962,524.192,322.963,711.622,749.332,1155.59,3115.87,1043.85,4020.23,872.58,863.144,1018.07,1308.84,1730.84,2166.89,2575.28,2891.49,3002.34,2965.13,2844.08,2720.73,2526.38,2329.26,2142.32,1965.15,18945.1
1979,1.7467,338.34,346.672,597.418,748.497,1113.02,2457.85,4861.47,1109.87,527.227,611.366,467.854,274.294,592.541,623.153,966.223,2620.76,881.955,3406.81,740.791,733.571,865.776,1113.45,1472.74,1843.98,2191.64,2460.83,2555.23,2523.59,2420.57,2315.6,2150.19,1982.43,1823.33,17794.1
1980,1.12004,332.334,474.615,386.299,578.309,695.863,1085.96,2651.35,5145.79,1088.99,475.316,511.293,374.505,217.454,474.179,505.814,794.057,2173.23,735.775,2853.29,621.995,616.935,728.893,938.066,1241.35,1554.78,1848.33,2075.69,2155.56,2129.04,2042.25,1953.77,1814.27,1672.76,16551.2
1981,3.22549,213.102,469.967,567.831,414.32,594.6,723.301,1181.13,2798.36,5059.59,984.342,395.782,404.53,292.412,171.328,379.39,410.368,650.931,1794.25,610.354,2374.34,518.661,515.157,609.221,784.563,1038.7,1301.37,1547.44,1738.08,1805.17,1783.12,1710.55,1636.52,1519.72,15263.8
1982,2.06099,613.694,300.996,557.893,600.808,417.134,597.121,748.112,1173.75,2595.33,4388.51,805.988,313.733,319.362,233.521,138.857,311.295,339.674,541.919,1499.31,511.223,1991.69,435.495,432.828,512.076,659.648,873.493,1094.54,1301.63,1462.09,1518.61,1500.11,1439.1,1376.84,14118.7
1983,1.41007,392.131,882.332,414.566,736.189,767.761,516.393,720.554,871.082,1294.14,2730.18,4454.7,794.32,301.545,300.759,216.427,127.113,282.286,305.802,485.205,1336.82,454.391,1766.1,385.487,382.619,452.228,582.124,770.416,964.986,1147.22,1288.35,1337.93,1321.47,1267.6,13645.2
1984,2.19672,268.284,563.972,1220.91,549.378,936.272,924.691,588.032,775.342,879.902,1255.81,2595.76,4173.2,734.19,275.444,272.037,194.2,113.327,250.384,270.152,427.299,1174.44,398.463,1546.57,337.214,334.442,395.053,508.302,672.494,842.128,1000.98,1123.96,1167.1,1152.66,13004.5
1985,1.40185,417.956,387.047,796.259,1667.16,719.258,1149.37,1055.32,627.6,774.601,843.727,1180.71,2410.38,3835.65,668.838,249.009,244.319,173.451,100.759,221.8,238.617,376.57,1033.22,350.087,1357.45,295.756,293.159,346.142,445.23,588.911,737.332,876.299,983.874,1021.56,12388.6
1986,2.21434,266.721,603.656,552.163,1101.26,2191.23,864.875,1242.92,1046.62,579.838,693.089,751.665,1053.68,2152.63,3422.31,595.481,221.075,216.264,153.1,88.7168,194.888,209.316,329.894,904.234,306.143,1186.35,258.363,256.008,302.201,388.638,513.984,643.454,764.668,858.489,11698.5
1987,0.918449,421.309,385.98,867.744,775.53,1487.47,2773.44,1008.9,1333.59,1029.36,535.937,620.63,664.697,929.125,1898.57,3018.47,524.728,194.494,189.906,134.196,77.6368,170.318,182.727,287.741,788.169,266.711,1033.15,224.933,222.835,262.999,338.181,447.213,559.826,665.252,10922
1988,1.40699,174.748,608.745,551.535,1205.7,1032.22,1842.49,3153.16,1060.03,1293.01,947.142,481.621,552.39,589.576,822.998,1679.51,2665.39,462.36,171.004,166.635,117.548,67.9085,148.806,159.506,251.003,687.175,232.443,900.138,195.93,194.07,229.02,294.462,389.371,487.394,10085.8
1989,3.5688,267.699,252.586,871.108,768.143,1608.4,1280.79,2094.7,3297.33,1013.29,1160.68,826.292,416.426,477.632,511.112,714.909,1459.93,2316.1,401.401,148.294,144.348,101.728,58.7222,128.593,137.77,216.713,593.121,200.583,776.626,169.024,167.403,197.537,253.969,335.813,9116.85
1990,1.1759,679.013,386.558,360.11,1208.63,1030.29,2049.03,1537.07,2344.61,3327.27,934.97,1017.45,708.135,354.603,406.945,436.417,611.472,1249.75,1982.97,343.588,126.885,123.455,86.9687,50.1849,109.867,117.68,185.078,506.472,171.262,663.048,144.297,142.906,168.625,216.792,8067.38
1991,2.08992,223.731,971.087,531.109,469.873,1519.43,1229.26,2344.25,1713.66,2415.46,3180.82,853.944,907.579,624.98,311.537,356.612,381.613,533.545,1088.24,1723.51,298.161,109.966,106.882,75.233,43.3857,94.9363,101.651,159.826,437.278,147.842,572.31,124.539,123.331,145.52,7147.44
1992,0.485256,397.636,319.606,1328.42,687.71,584.968,1788.28,1383.31,2577.66,1751.83,2311.3,2925.18,768.025,806.321,551.392,273.596,312.057,332.909,464.214,944.704,1493.43,257.976,95.0348,92.2871,64.915,37.416,81.8411,87.6035,137.709,376.704,127.346,492.925,107.257,106.211,6279.1
1993,1.9886,92.3266,574.884,457.777,1857.12,929.278,750.061,2156.35,1564.05,2688.27,1708.11,2160.76,2669.41,691.429,719.98,489.477,241.716,274.572,291.905,405.872,824.068,1300.35,224.304,82.5407,80.0879,56.2987,32.4344,70.9197,75.8931,119.277,326.236,110.273,426.805,92.8641,5527.07
1994,4.0902,378.358,133.886,831.164,641.087,2449.43,1151.37,886.934,2422.88,1628.26,2634.04,1611.9,1991.36,2422.06,620.595,641.011,433.004,212.717,240.609,254.932,353.516,716.272,1128.44,194.413,71.4751,69.3029,48.6919,28.041,61.2955,65.5797,103.051,281.823,95.2525,368.643,4852.82
1995,0.872796,778.217,548.912,194.176,1180.7,873.812,3166.91,1407.7,1015.28,2561.32,1615.1,2506.45,1492.79,1811.38,2176.54,552.89,567.368,381.302,186.557,210.341,222.299,307.66,622.424,979.465,168.601,61.9449,60.0329,42.1634,24.2747,53.0518,56.7513,89.1683,243.836,82.4081,4516.29
1996,1.11687,166.061,1128.5,793.344,271.457,1553.4,1085.54,3795.46,1613.6,1075.8,2539.93,1532.62,2309.69,1348.42,1613.75,1919.92,484.073,493.876,330.402,161.077,181.108,190.994,263.902,533.234,838.327,144.205,52.9535,51.2988,36.0185,20.7324,45.3027,48.4559,76.1276,208.161,3924.85
1997,1.63838,212.5,240.684,1624.88,1089.97,343.479,1842.38,1265.25,4328.67,1705.96,1062.7,2400.16,1408.71,2086.24,1204.17,1429.62,1690.58,424.215,431.154,287.566,139.859,156.96,165.292,228.14,460.596,723.679,124.426,45.6746,44.2358,31.0533,17.8718,39.0479,41.7624,65.6079,3561.03
1998,1.33746,311.724,308.183,348.125,2279.41,1445.82,431.679,2232.45,1461.47,4608.28,1694.87,1008.9,2212.82,1274.29,1863.91,1066.82,1258.85,1481.69,370.433,375.397,249.805,121.278,135.92,142.986,197.197,397.887,624.871,107.401,39.4153,38.1666,26.789,15.416,33.6797,36.0189,3127.1
1999,1.74095,254.471,452.129,446.227,490.871,3051.99,1821.6,514.312,2500.18,1511.48,4482.78,1589.12,924.531,1997.06,1137.93,1651.64,939.729,1103.65,1294.1,322.557,326.102,216.601,105.008,117.558,123.568,170.311,343.478,539.236,92.6582,33.9981,32.9163,23.1014,13.2929,29.0395,2726.63
2000,2.13751,331.24,369.191,655.826,634.287,670.205,3956.73,2229.92,585.437,2599.53,1460.44,4136.73,1427.85,818.276,1751.93,992.391,1433.97,812.892,951.772,1113.2,276.903,279.495,185.41,89.7998,100.458,105.535,145.395,293.137,460.096,79.0454,28.9995,28.074,19.7015,11.3359,2349.41
2001,1.9287,406.691,480.595,535.782,934.372,870.109,872.245,4838.95,2526.33,605.986,2505.08,1346.59,3716.9,1263.72,717.499,1526.2,860.119,1237.6,699.111,816.199,952.432,236.481,238.358,157.95,76.4371,85.4564,89.7329,123.581,249.092,390.888,67.1455,24.6311,23.8431,16.7314,2004.34
2002,1.35129,366.961,589.603,693.369,742.918,1206.79,1056.86,1029.16,5493.52,2641.31,592.102,2345.9,1227.02,3325.8,1117.27,629.297,1331.03,746.934,1071.14,603.468,703.055,819.052,203.105,204.518,135.425,65.4997,73.1976,76.8363,105.795,213.204,334.527,57.4584,21.0761,20.4007,1728.84
2003,5.14886,257.101,531.478,844.468,929.732,889.795,1338.84,1177.47,1149.59,5692.54,2562.79,551.383,2128.2,1093.94,2930.59,976.582,546.811,1151.3,643.742,920.505,517.424,601.744,700.066,173.418,174.485,115.469,55.8227,62.3623,65.4459,90.0948,181.538,284.812,48.9156,17.9415,1488.71
2004,0.507425,979.641,372.717,766.253,1166.92,1194.2,1083.21,1613.93,1391.92,1261.57,5817.24,2486.79,516.357,1945.88,984.074,2606.09,861.076,479.009,1003.47,558.896,796.778,446.844,518.751,602.714,149.153,149.959,99.1829,47.9291,53.5273,56.161,77.2996,155.736,244.309,41.9563,1291.95
2005,3.60087,96.5445,1420.11,537.38,1059.34,1496.66,1436.89,1270.56,1849.66,1503.96,1295.12,5752.55,2388.63,484.556,1792.45,893.274,2338.49,765.727,423.001,881.396,488.895,694.819,388.752,450.517,522.745,129.236,129.839,85.8284,41.4588,46.2872,48.5538,66.8179,134.602,211.135,1152.44
2006,0.971663,685.114,140.039,2056.42,757.867,1422.29,1909.65,1763.57,1493.81,2038.87,1563.37,1288.5,5542.95,2247.76,447.812,1633.16,804.751,2088.01,678.942,373.034,774.062,428.006,606.835,338.916,392.236,454.663,112.32,112.781,74.5216,35.986,40.1678,42.1275,57.967,116.761,1182.54
2007,1.49361,184.872,993.815,202.884,2906.82,1022.1,1819.62,2334.07,2054.5,1635.29,2115.38,1558.68,1246.18,5233.27,2081.5,408.301,1470.8,717.755,1848.32,597.535,326.861,675.989,372.839,527.621,294.26,340.195,394.03,97.2844,97.6409,64.4967,31.1376,34.7497,36.4403,50.1365,1123.46
2008,4.03053,284.18,268.067,1435.44,282.764,3801.63,1265.55,2199.32,2753.47,2292.28,1732.25,2151.42,1535.04,1196.14,4921.33,1925.95,373.005,1330.37,644.261,1649.33,530.828,289.391,596.976,328.632,464.4,258.725,298.875,345.967,85.3805,85.6655,56.5726,27.3071,30.4708,31.95,1028.67
2009,2.18819,766.863,412.117,387.613,2010.93,373.755,4749.26,1525.3,2557.96,3022.75,2393.87,1741.74,2098.62,1460.68,1115.58,4517.18,1745.72,334.807,1185.15,570.627,1454.42,466.544,253.711,522.393,287.172,405.386,225.671,260.541,301.463,74.3735,74.604,49.259,23.7737,26.5255,923.015
2010,0.656003,416.334,1112.58,597.655,550.305,2742.87,487.483,5941.36,1810.16,2828.42,3140.09,2369.26,1661.8,1950.13,1332.92,1005.54,4036.74,1550.35,295.957,1043.94,501.286,1275.07,408.38,221.821,456.33,250.69,353.712,196.833,227.185,262.814,64.8286,65.0221,42.9287,20.7173,827.255
2011,2.55522,124.814,604.068,1614.1,849.956,754.016,3607.13,616.973,7147.46,2025.06,2949.73,3099.72,2253.18,1543.85,1784.86,1207.5,904.033,3608.08,1379.4,262.383,922.945,442.243,1123.06,359.25,194.954,400.778,220.057,310.369,172.663,199.245,230.455,56.8396,57.0042,37.6327,743.167
2012,1.89581,486.166,181.067,875.351,2283.25,1150.39,974.843,4468.91,720.967,7775.24,2099.96,2964.34,3030.01,2150.08,1445.4,1647.16,1102.37,818.625,3247.07,1235.56,234.187,821.553,392.862,996.145,318.289,172.578,354.555,194.585,274.346,152.583,176.039,203.585,50.2071,50.3485,689.447
2013,0.831657,360.704,705.339,262.546,1241.82,3111.38,1503.29,1229.33,5378.22,810.614,8218.02,2120.41,2896.47,2888.8,2012.04,1333.64,1503.6,998.097,736.576,2907.72,1102.44,208.382,729.517,348.31,882.153,281.621,152.598,313.355,171.912,242.315,134.742,155.432,179.733,44.3214,652.895
2014,1.80553,158.234,523.38,1023.65,373.994,1707.87,4111.08,1911.84,1493.45,6145.54,871.5,8395.5,2085.62,2774.92,2717.02,1867,1224.84,1369.99,903.82,663.839,2611.06,987.223,186.215,650.885,310.4,785.444,250.582,135.712,278.579,152.792,215.321,119.713,138.081,159.656,619.165
2015,2.12326,343.527,229.598,759.592,1458.34,514.479,2257.28,5228.54,2320.94,1704.56,6601.42,889.469,8243.43,1992.91,2601.81,2512.96,1709.2,1112.58,1236.96,812.284,594.499,2332.05,879.937,165.724,578.597,275.69,697.165,222.312,120.359,246.997,135.443,190.845,106.094,122.361,690.005
2016,2.32208,403.979,498.41,332.981,1078.57,1991.4,674.246,2857.6,6340.77,2644.12,1826.19,6714.85,869.535,7836.53,1858.68,2394.38,2290.21,1546.33,1000.94,1108.06,725.251,529.474,2073.04,781.092,146.95,512.64,244.116,617.044,196.697,106.465,218.444,119.769,168.742,93.7995,718.063
2017,8.03933,441.807,586.069,722.404,471.516,1463.82,2591.05,849.732,3458.65,7205.25,2826,1856.23,6574.95,829.291,7336.35,1716.76,2189.38,2078.09,1394.85,898.805,991.556,647.289,471.617,1843.75,693.916,130.439,454.756,216.45,546.925,174.3,94.3236,193.505,106.084,149.45,718.863
2018,2.83628,1529.59,640.949,849.458,1022.95,639.928,1904.63,3266.16,1029.47,3938.31,7723.58,2882.54,1824.23,6292.79,778.867,6795.76,1573.84,1991.25,1878.57,1255.05,805.845,886.6,577.592,420.188,1640.8,617.001,115.907,403.896,192.174,485.453,154.679,83.6933,171.678,94.1108,770.129
2019,2.83628,539.641,2219.11,929.215,1204.14,1391.6,834.912,2403.99,3952.65,1168.75,4202.43,7835.22,2817.22,1737.17,5884.44,718.786,6209.87,1427.32,1795.39,1686.21,1122.68,718.968,789.454,513.538,373.173,1455.99,547.163,102.739,357.887,170.239,429.961,136.978,74.1078,152.004,765.005
2020,2.83628,539.641,782.804,3214.12,1311.48,1622.23,1794.86,1046.43,2901.66,4468.9,1239.84,4235.29,7607.4,2666.18,1615.35,5403.52,653.925,5609.63,1282.34,1606.26,1503.74,998.735,638.405,700.011,454.875,330.283,1287.89,483.778,90.8077,316.247,150.404,379.815,120.99,65.4533,809.736
2021,2.83628,539.641,782.898,1134.87,4556.38,1784.4,2117.05,2265.87,1265.58,3286.99,4753.36,1253.31,4124.38,7219.01,2485.1,1486.43,4925.14,591.73,5047.89,1149,1434.52,1339.6,888.039,566.837,620.87,403.125,292.532,1140.17,428.147,80.3456,279.76,133.033,335.914,106.997,773.772
2022,2.83628,539.641,783.02,1136.26,1616.95,6269.28,2358.84,2689.89,2735.22,1426.12,3470.14,4763.46,1210,3883.56,6683.85,2273.61,1347.96,4436.18,530.196,4504.64,1022.14,1273.09,1186.7,785.596,500.93,548.255,355.77,258.057,1005.48,377.478,70.8244,246.575,117.241,296.017,775.974
2023,2.83628,539.641,782.47,1130.58,1580.87,2109.53,7783.35,2881.85,3182.51,2969.46,1422.58,3249.22,4287.09,1066.38,3388.2,5802.84,1968.55,1164.9,3827.89,456.906,3877.73,879.104,1094.15,1019.33,674.5,429.945,470.444,305.219,221.357,862.389,323.733,60.7368,211.446,100.535,919.107
2024,2.83628,539.641,782.47,1129.79,1572.96,2062.46,2619,9509.09,3409.63,3455.05,2962.09,1332.01,2924.28,3778.25,930.363,2941.59,5024.25,1701.21,1005.17,3298.75,393.319,3335.09,755.543,939.835,875.176,578.92,368.925,403.598,261.812,189.856,739.604,277.623,52.0837,181.315,874.179
2025,2.83628,539.641,782.47,1129.79,1571.86,2052.15,2560.56,3199.69,11250.6,3701.62,3446.48,2773.52,1198.8,2577.19,3296.32,807.73,2546.91,4341.94,1467.94,866.22,2839.67,338.279,2866.33,648.981,806.927,751.159,496.757,316.505,346.2,224.554,162.825,634.261,238.071,44.6619,904.935
2026,2.83628,539.641,782.47,1129.79,1571.86,2050.71,2547.76,3128.29,3785.68,12214,3692.43,3227.07,2496.15,1056.52,2248.46,2861.83,699.355,2201.03,3746.57,1265.02,745.669,2442.29,290.732,2462.06,557.204,692.581,644.551,426.172,271.493,296.933,192.582,139.634,543.899,204.146,814.114
2027,2.83628,539.641,782.47,1129.79,1571.86,2050.71,2545.97,3112.65,3701.21,4109.87,12183.7,3457.36,2904.34,2199.88,921.753,1952.09,2477.85,604.379,1899.22,3228.67,1088.97,641.322,2099.02,249.727,2113.89,478.246,594.287,552.967,365.564,232.857,254.656,165.153,119.74,466.394,873.02
2028,2.83628,539.641,782.47,1129.79,1571.86,2050.71,2545.97,3110.47,3682.7,4018.17,4099.68,11408.1,3111.61,2559.62,1919.27,800.256,1690.17,2141.34,521.506,1636.69,2779.34,936.585,551.182,1802.97,214.412,1814.34,410.371,509.844,474.326,313.541,199.703,218.385,141.623,102.677,1148.42
2029,2.83628,539.641,782.47,1129.79,1571.86,2050.71,2545.97,3110.47,3680.11,3998.08,4008.2,3838.68,10267.2,2742.28,2233.13,1666.29,692.883,1460.64,1847.72,449.417,1408.91,2390.41,804.944,473.443,1548,184.029,1556.84,352.061,437.336,406.826,268.9,171.259,187.272,121.442,1072.61
2030,2.83628,539.641,782.47,1129.79,1571.86,2050.71,2545.97,3110.47,3680.11,3995.27,3988.15,3753.02,3454.79,9048.58,2392.5,1938.78,1442.72,598.786,1260.36,1592.31,386.872,1211.75,2054.42,691.415,406.49,1328.64,157.91,1335.63,301.993,375.1,348.902,230.6,146.86,160.586,1023.7
