"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1960,770.782,523.329,372.411,268.426,202.839,160.956,133.426,114.504,98.2093,84.9692,74.4217,66.8784,59.4818,53.2021,47.889,43.258,38.9936,35.1161,31.6068,28.4834,25.7037,23.217,20.9853,18.9777,17.1681,15.5343,14.0578,12.7226,11.5147,10.4219,9.43299,8.53805,7.72811,6.99506,66.7553
1961,2620.6,523.069,373.623,274.792,204.283,159.07,130.071,110.986,97.1004,84.5144,74.0385,65.5003,59.303,53.0325,47.6228,42.9921,38.9181,35.1372,31.6803,28.5391,25.7354,23.235,20.9946,18.9814,17.1689,15.534,14.0573,12.7222,11.5145,10.4218,9.433,8.53814,7.72824,6.99521,66.7575
1962,478.661,1778.4,372.148,267.26,199.931,153.319,124.894,107.587,94.2385,83.6333,73.6255,65.1099,58.0248,52.8247,47.4325,42.7227,38.6543,35.0488,31.6821,28.5906,25.7729,23.2523,21.0008,18.9809,17.1643,15.5276,14.0506,12.7159,11.5089,10.4169,9.42865,8.53429,7.72483,6.99218,66.7297
1963,1085.53,324.829,1239.09,225.716,152.664,117.601,101.16,97.245,89.1195,79.4258,71.4211,63.6915,56.9474,51.1889,46.9023,42.3123,38.2391,34.6809,31.5004,28.5102,25.7516,23.2291,20.9675,18.944,17.1265,15.4905,14.0154,12.6836,11.4797,10.3906,9.40509,8.51315,7.70582,6.97506,66.5681
1964,382.548,736.662,222.482,664.247,106.954,73.3567,64.5505,68.6907,71.0326,66.5993,61.5228,57.6788,53.2143,48.7208,44.4873,41.1848,37.4098,33.9652,30.9028,28.1311,25.5008,23.0594,20.8175,18.8019,16.9947,15.3692,13.9042,12.5824,11.3882,10.3082,9.33096,8.4464,7.64567,6.9208,66.0538
1965,354.473,259.605,503.995,118.067,308.301,48.9384,36.2945,36.7386,40.159,42.8852,43.7419,44.5689,45.11,43.7544,41.3078,38.4295,35.9915,32.9355,30.0491,27.4301,25.027,22.7234,20.5715,18.5869,16.7973,15.1895,13.741,12.4343,11.2542,10.1873,9.22213,8.34842,7.55741,6.84122,65.3002
1966,555.773,240.553,178.87,288.53,60.9212,155.834,25.4247,20.2927,20.7851,23.4823,27.4806,31.1782,34.5092,36.8574,36.9418,35.5781,33.5107,31.6337,29.0987,26.6421,24.3793,22.2815,20.2553,18.3532,16.5931,15.0025,13.5712,12.2801,11.1143,10.0608,9.10808,8.24574,7.46496,6.75793,64.5136
1967,420.795,377.159,165.995,111.399,167.004,35.4213,93.2198,16.8622,14.6266,15.3327,17.9457,21.9022,25.7042,29.1248,31.6051,32.0295,31.0894,29.4467,27.9085,25.7456,23.6209,21.647,19.8059,18.0191,16.3366,14.7763,13.3641,12.0919,10.9435,9.90583,8.96779,8.11911,7.35079,6.65501,63.5421
1968,842.068,285.56,261.401,97.7334,60.7779,93.2774,22.2284,69.494,13.3111,11.6552,12.3509,14.6987,18.2753,21.8199,25.072,27.4934,28.0724,27.3931,26.0428,24.7479,22.8734,21.0143,19.2774,17.6506,16.0668,14.5722,13.1843,11.9268,10.7931,9.76914,8.84363,8.00669,7.24931,6.56354,62.6823
1969,760.358,571.445,201.457,177.374,65.5916,41.963,68.2937,17.6839,57.4176,11.0855,9.77376,10.4616,12.5917,15.8237,19.0619,22.0541,24.3075,24.9112,24.3733,23.2166,22.0931,20.4404,18.793,17.2491,15.7998,14.3864,13.051,11.8098,10.6847,9.66994,8.75313,7.92426,7.17459,6.4961,62.0536
1970,359.092,515.995,399.653,126.716,106.761,40.7051,28.7793,54.0787,14.821,48.7422,9.48921,8.43812,9.10148,11.0258,13.9311,16.8569,19.5724,21.6317,22.2154,21.7697,20.7606,19.773,18.3055,16.8382,15.4603,14.165,12.9003,11.7045,10.5925,9.5841,8.67439,7.85231,7.10897,6.43659,61.5005
1971,539.332,243.688,346.063,178.17,46.241,40.2661,19.9664,20.9665,44.9482,12.4915,41.0269,8.01218,7.1836,7.83139,9.585,12.2122,14.8697,17.3432,19.2297,19.7939,19.4287,18.5502,17.6829,16.3808,15.0747,13.8458,12.689,11.5582,10.4882,9.49275,8.5897,7.77481,7.03827,6.3722,60.8988
1972,1775.24,366.002,160.718,136.495,54.0813,14.3312,16.6534,12.9698,15.7924,34.6329,9.837,33.2465,6.66205,6.09392,6.74285,8.34194,10.7103,13.1119,15.3519,17.0685,17.6037,17.3033,16.5378,15.7764,14.6228,13.4623,12.3685,11.3375,10.3288,9.37384,8.48489,7.67822,6.95014,6.29196,60.1409
1973,819.35,1204.72,248.286,79.8509,58.0892,23.6737,7.65909,12.1164,10.5416,13.021,28.7606,8.26186,28.2583,5.72457,5.28552,5.89282,7.33311,9.45633,11.6141,13.6302,15.1801,15.6757,15.4223,14.7498,14.0777,13.053,12.0203,11.0459,10.1266,9.2267,8.37428,7.58057,6.86018,6.20988,59.3599
1974,357.094,556.028,828.844,135.949,39.1785,29.022,13.5504,5.38387,9.07116,8.03522,10.2241,23.395,6.91759,24.1454,4.95908,4.62185,5.18636,6.48322,8.38705,10.3242,12.1362,13.5322,13.9859,13.7684,13.1742,12.5781,11.6654,10.7445,9.87486,9.05402,8.25002,7.48825,6.7788,6.1348,58.6391
1975,268.606,242.331,365.323,416.229,55.2702,15.8519,12.465,7.67313,3.93817,6.98009,6.38506,8.40629,19.7514,5.94477,20.9919,4.34498,4.07117,4.58556,5.74752,7.4496,9.18304,10.8057,12.0576,12.4687,12.2797,11.7533,11.2239,10.4113,9.59051,8.81505,8.08284,7.36545,6.6856,6.05237,57.8348
1976,244.398,182.282,168.217,215.805,228.436,31.1919,10.0994,9.50358,6.23327,3.21545,5.67993,5.18594,6.85798,16.2967,4.97478,17.8002,3.72391,3.51749,3.98535,5.01656,6.52224,8.05786,9.49706,10.6099,10.9812,10.8217,10.3626,9.8994,9.185,8.46254,7.77939,7.13395,6.50129,5.90155,56.3994
1977,172.285,165.854,128.209,109.673,136.585,146.902,21.1258,7.34935,7.01098,4.59816,2.38424,4.24483,3.93211,5.31835,12.9598,4.04605,14.7362,3.12374,2.97876,3.39802,4.29819,5.60794,6.94594,8.20172,9.17522,9.50575,9.37457,8.98173,8.58364,7.96655,7.34154,6.74998,6.1907,5.64219,54.0753
1978,240.272,116.916,116.516,82.9816,68.6103,86.6325,97.9435,15.128,5.32672,5.05712,3.30208,1.70512,3.05888,2.90003,4.04326,10.1401,3.24042,12.011,2.57884,2.48189,2.85003,3.6223,4.74249,5.88885,6.96636,7.80381,8.093,7.98722,7.65668,7.32028,6.79605,6.26426,5.76045,5.28381,50.9782
1979,234.354,163.054,81.7913,72.816,49.4463,41.8352,57.5923,73.6056,11.7556,4.10418,3.80756,2.41967,1.23738,2.25074,2.19148,3.14196,8.0683,2.6257,9.86386,2.13851,2.07261,2.39216,3.05158,4.00602,4.98416,5.90467,6.62153,6.87232,6.78643,6.50839,6.22443,5.78004,5.32869,4.90077,47.8745
1980,150.044,159.038,112.739,46.9199,38.1722,26.3811,24.9365,40.6724,54.4043,8.54818,2.8949,2.61087,1.65238,0.865508,1.63447,1.65146,2.44072,6.41261,2.12184,8.06652,1.76382,1.71998,1.99397,2.55182,3.35784,4.18492,4.96411,5.57199,5.78702,5.71762,5.48545,5.24759,4.87396,4.49406,44.5189
1981,432.814,101.823,110.869,69.4504,27.2538,22.524,16.755,17.7764,29.991,39.6475,6.04465,1.97521,1.76052,1.1371,0.618226,1.21316,1.26569,1.91675,5.1264,1.7181,6.59195,1.45096,1.42168,1.65389,2.12199,2.79745,3.49128,4.14551,4.65663,4.83901,4.78294,4.59012,4.39208,4.08005,41.0391
1982,275.005,293.717,70.911,67.8177,39.8445,15.7659,13.8354,11.3657,12.3391,20.6045,26.8912,4.05575,1.33495,1.22558,0.823637,0.464978,0.940575,1.00383,1.54532,4.18175,1.4133,5.45523,1.20598,1.18538,1.38218,1.77637,2.34473,2.92895,3.48017,3.91121,4.06591,4.0199,3.85863,3.69271,37.9429
1983,188.03,186.625,208.263,50.326,48.5131,29.253,11.9456,10.9731,9.25972,10.0946,16.9937,22.4665,3.42812,1.13849,1.05261,0.711475,0.403526,0.819238,0.876753,1.35251,3.66564,1.2403,4.7915,1.05992,1.04229,1.21575,1.56288,2.06332,2.57779,3.06324,3.44291,3.57929,3.53895,3.39708,36.657
1984,291.248,127.601,132.386,148.543,36.1718,35.4653,21.5743,8.94399,8.2601,6.93615,7.67338,13.286,18.0359,2.80943,0.94783,0.886956,0.604997,0.345461,0.70483,0.757029,1.17087,3.1794,1.07727,4.16592,0.922223,0.90739,1.05883,1.36156,1.79794,2.24661,2.67001,3.00122,3.12032,3.0853,34.9222
1985,188.89,197.647,90.7968,96.3472,110.034,27.2281,26.6653,16.1716,6.67446,6.11941,5.21032,5.93288,10.5721,14.6964,2.33235,0.798164,0.754844,0.518859,0.29792,0.610255,0.657327,1.01877,2.77054,0.939763,3.6371,0.805631,0.793019,0.925668,1.19061,1.57248,1.96514,2.33573,2.62566,2.73,33.2556
1986,300.306,128.185,140.798,66.763,72.2735,83.1349,20.0486,18.9362,11.2114,4.57084,4.28698,3.81502,4.53462,8.36619,11.9444,1.93363,0.67133,0.641474,0.444173,0.25637,0.527102,0.569284,0.884027,2.4075,0.817464,3.16617,0.701711,0.69101,0.806842,1.03801,1.37116,1.71377,2.03713,2.29016,31.3906
1987,125.442,203.794,91.498,104.354,50.8995,56.1656,64.4853,15.341,14.1965,8.1755,3.30886,3.15546,2.88888,3.54187,6.71879,9.80667,1.61379,0.566911,0.54623,0.380463,0.220522,0.454768,0.49223,0.765582,2.08734,0.709356,2.74916,0.609571,0.600479,0.701312,0.902412,1.19221,1.49025,1.77158,29.2935
1988,191.353,85.1275,145.205,67.3332,78.5375,38.889,42.5423,48.0979,11.2661,10.2036,5.8905,2.4441,2.40509,2.26981,2.85666,5.53247,8.2013,1.36486,0.483327,0.468369,0.327569,0.190424,0.393536,0.426615,0.664282,1.81266,0.616385,2.38993,0.530095,0.522318,0.610138,0.785201,1.03746,1.29692,27.0378
1989,479.559,129.856,60.6781,107.024,50.8073,60.1566,29.5125,31.7188,35.144,7.98165,7.17024,4.22227,1.80866,1.84088,1.79049,2.30848,4.55245,6.83755,1.14861,0.409474,0.398702,0.279807,0.163064,0.337605,0.366469,0.571185,1.55974,0.530663,2.05836,0.456685,0.450082,0.52584,0.676797,0.894308,24.4282
1990,157.758,325.439,92.4735,44.5612,80.4508,39.1289,46.8795,23.263,24.8315,26.2942,5.76607,5.1634,3.09594,1.36287,1.42669,1.42181,1.86856,3.73806,5.67346,0.960314,0.344232,0.336515,0.23685,0.138323,0.286829,0.311709,0.486245,1.32863,0.452241,1.75478,0.389428,0.38387,0.448546,0.577374,21.6059
1991,281.256,107.058,229.355,65.1934,31.2605,57.5933,28.3452,35.4248,18.2124,18.9779,19.6904,4.32927,3.9436,2.41948,1.08974,1.16323,1.17698,1.56434,3.15523,4.81728,0.818882,0.294444,0.288491,0.203383,0.118921,0.246815,0.2684,0.418889,1.14499,0.389838,1.51294,0.335807,0.33105,0.386858,19.1347
1992,65.3423,190.866,75.3787,161.096,45.4292,22.1831,41.1979,21.1038,27.3687,13.8133,14.2264,14.8873,3.33418,3.1026,1.9428,0.890417,0.963601,0.985116,1.31931,2.67573,4.1016,0.699259,0.251966,0.247257,0.174513,0.102127,0.212091,0.230745,0.360243,0.984935,0.335406,1.30187,0.28899,0.284918,16.8031
1993,272.436,44.3427,136.085,55.6209,122.059,35.262,17.4052,32.5957,16.6819,21.1724,10.5544,10.9381,11.6387,2.65961,2.52296,1.60548,0.745044,0.813756,0.837524,1.12709,2.29389,3.5252,0.602101,0.21725,0.2134,0.150727,0.0882539,0.183353,0.199538,0.311591,0.852053,0.29019,1.12647,0.25007,14.7881
1994,542.412,184.881,31.7181,101.477,42.3148,92.7061,26.7931,13.4698,25.5635,12.88,16.2562,8.19181,8.63797,9.36027,2.1748,2.09173,1.34545,0.629407,0.69151,0.714753,0.964857,1.96814,3.02957,0.51807,0.187095,0.183899,0.129952,0.0761172,0.15818,0.172176,0.268903,0.735401,0.250481,0.972381,12.9823
1995,112.079,368.092,132.303,23.7263,78.3156,33.2167,73.515,21.442,10.7637,20.0445,10.0121,12.7236,6.50124,6.96498,7.66375,1.80437,1.75399,1.13741,0.535312,0.59075,0.612596,0.828923,1.69381,2.61063,0.446851,0.161488,0.158811,0.112266,0.0657765,0.136719,0.14884,0.232483,0.635854,0.216589,12.0676
1996,148.537,76.059,263.291,98.625,18.02,59.344,25.3118,57.6726,17.1579,8.45992,15.5772,7.81432,10.0465,5.20494,5.65263,6.29443,1.49636,1.46543,0.95558,0.451578,0.49984,0.519462,0.704032,1.44031,2.22185,0.38055,0.137592,0.135359,0.0957128,0.0560887,0.1166,0.12695,0.198307,0.542413,10.4799
1997,214.659,100.8,54.3763,195.537,73.6282,13.1391,43.2017,19.3184,45.9183,13.4558,6.54926,12.1068,6.15413,8.0426,4.23419,4.6627,5.25008,1.25871,1.24049,0.812662,0.385347,0.427594,0.445193,0.604185,1.23727,1.91003,0.32732,0.118394,0.116507,0.0824005,0.0482954,0.100411,0.109334,0.170801,9.49438
1998,173.634,145.672,72.1095,40.5671,149.049,56.2741,10.1342,34.2789,15.5803,36.2642,10.4766,5.1138,9.56402,4.93432,6.54639,3.49323,3.88947,4.41712,1.06584,1.05542,0.693839,0.329847,0.366699,0.38232,0.519387,1.06442,1.64411,0.281865,0.101983,0.100381,0.0710072,0.0416229,0.0865461,0.0942438,8.33205
1999,226.476,117.832,104.219,53.8526,31.0782,114.956,43.4981,7.9056,26.8065,11.9549,27.6492,8.07965,4.01566,7.6513,4.01471,5.40229,2.91517,3.27355,3.74118,0.906934,0.901119,0.593871,0.282838,0.314858,0.328594,0.446726,0.915998,1.41542,0.242731,0.0878434,0.0864771,0.0611794,0.0358653,0.0745792,7.2619
2000,280.992,153.692,84.3243,77.9714,41.5869,24.4374,91.4133,34.8617,6.28427,20.6818,9.05487,20.9872,6.22004,3.14969,6.11385,3.25981,4.44257,2.42041,2.73728,3.14449,0.765154,0.762332,0.503411,0.240107,0.267577,0.279473,0.380167,0.77986,1.20545,0.206771,0.074843,0.0736885,0.052137,0.0305666,6.25327
2001,255.647,190.687,109.993,63.1176,60.3505,32.8534,19.5065,73.1894,27.5817,4.82721,15.6259,6.8692,16.161,4.87967,2.516,4.95937,2.6763,3.68039,2.01844,2.29364,2.64402,0.644996,0.643798,0.425708,0.203246,0.226664,0.236867,0.322338,0.661426,1.0226,0.175436,0.0635085,0.0625344,0.0442481,5.33354
2002,178.125,173.487,136.36,81.8361,47.5156,44.8295,24.4377,15.0523,58.0095,21.3974,3.69754,12.039,5.36511,12.8215,3.93157,2.05544,4.09824,2.23148,3.08944,1.70283,1.94211,2.2448,0.548691,0.548465,0.363057,0.173471,0.193571,0.202371,0.275483,0.565415,0.874317,0.150016,0.0543116,0.0534824,4.59984
2003,684.879,120.879,123.933,100.692,59.5108,32.6563,30.3771,17.7755,11.7325,44.5906,16.2722,2.83242,9.3602,4.24045,10.2945,3.20049,1.6921,3.40316,1.86507,2.59453,1.43506,1.64091,1.90022,0.465106,0.465386,0.308293,0.147386,0.16453,0.172063,0.234278,0.480923,0.743757,0.127626,0.0462087,3.95948
2004,68.7568,464.773,86.4352,92.1342,75.5042,43.9154,24.3158,23.9315,14.6685,9.55417,35.7312,12.9949,2.27409,7.58895,3.47626,8.52652,2.67365,1.42304,2.87649,1.58233,2.20727,1.22333,1.40089,1.62405,0.397829,0.398307,0.263973,0.126239,0.140958,0.147437,0.200775,0.412189,0.637506,0.1094,3.43392
2005,490.083,46.6598,332.322,64.2616,69.1285,55.648,32.3211,18.6319,19.1294,11.7516,7.68752,29.0747,10.7013,1.89244,6.37104,2.93919,7.24917,2.28259,1.21864,2.46887,1.36034,1.89989,1.0539,1.20765,1.4007,0.343238,0.343739,0.227853,0.108981,0.1217,0.127305,0.17337,0.355942,0.55053,3.06004
2006,130.796,332.58,33.3839,248.186,49.2188,53.4104,43.5045,25.9439,15.2839,15.637,9.57533,6.2936,24.0192,8.93046,1.59402,5.40725,2.50899,6.21434,1.96272,1.05017,2.13095,1.1755,1.64311,0.912019,1.04554,1.21307,0.297333,0.297822,0.197442,0.094445,0.105476,0.110339,0.150271,0.308528,3.12975
2007,201.121,88.7611,237.966,24.9446,190.553,38.2098,41.8778,34.7739,21.0801,12.4026,12.7118,7.85284,5.21733,20.108,7.53689,1.35375,4.61386,2.14824,5.33413,1.68777,0.904244,1.8366,1.01383,1.41786,0.787293,0.902805,1.04768,0.256835,0.257286,0.170583,0.0816023,0.0911373,0.095343,0.129851,2.97116
2008,547.586,136.485,63.4846,177.265,18.8816,143.435,28.9941,33.1059,28.6202,17.44,10.2968,10.6374,6.63061,4.44164,17.2379,6.49717,1.172,4.00715,1.87012,4.65148,1.47361,0.790224,1.60608,0.88702,1.24096,0.689251,0.790534,0.917531,0.224953,0.225366,0.149429,0.0714858,0.0798414,0.0835279,2.71683
2009,296.767,371.604,97.6313,47.3441,134.892,14.3688,109.845,22.8569,26.857,23.2892,14.2688,8.51529,8.89278,5.59376,3.77475,14.7354,5.57897,1.00977,3.46108,1.61823,4.03035,1.27809,0.68587,1.39473,0.770595,1.07839,0.599086,0.687229,0.797725,0.195597,0.195969,0.129943,0.0621662,0.0694344,2.43543
2010,88.3531,201.393,265.934,73.0273,36.5191,105.977,11.4959,89.9454,18.9308,22.0174,18.9502,11.6087,6.95721,7.31923,4.64687,3.16597,12.4657,4.75314,0.865056,2.9775,1.39649,3.4862,1.10743,0.595048,1.21119,0.669653,0.937618,0.521081,0.597917,0.6942,0.17024,0.170584,0.113121,0.0541217,2.18094
2011,344.384,59.9583,144.134,198.997,56.431,28.8272,85.5158,9.52614,75.5334,15.7049,17.9854,15.373,9.45084,5.72402,6.09872,3.91773,2.69506,10.6909,4.09922,0.749125,2.58628,1.2157,3.03982,0.966794,0.51994,1.059,0.585794,0.820495,0.456111,0.52347,0.607854,0.149081,0.149394,0.0990752,1.95772
2012,248.07,233.707,42.9049,107.732,152.961,44.0093,22.875,69.3965,7.77392,60.9365,12.7546,14.8592,12.8765,7.99589,4.88401,5.24256,3.38888,2.34296,9.33014,3.58791,0.657117,2.27231,1.0694,2.67639,0.851771,0.458305,0.933802,0.516679,0.723835,0.402437,0.461921,0.536427,0.131571,0.131854,1.81542
2013,110.069,168.346,167.249,32.0886,83.0457,120.092,35.2909,18.8894,58.3176,6.48587,50.4977,10.5963,12.4445,10.8841,6.81823,4.19692,4.53384,2.9455,2.04423,8.164,3.14619,0.577129,1.99805,0.941144,2.35691,0.750452,0.403931,0.82323,0.455587,0.638341,0.354943,0.407439,0.473185,0.116065,1.71788
2014,240.37,74.6952,120.489,125.197,24.8366,65.7966,97.3607,29.3877,16.024,49.4566,5.4694,42.4672,8.93773,10.5753,9.33261,5.89495,3.65319,3.96698,2.58721,1.8007,7.20646,2.78144,0.510796,1.76987,0.834176,2.08997,0.665681,0.358392,0.730554,0.404354,0.566614,0.315083,0.361704,0.420088,1.62826
2015,283.801,163.12,53.4613,90.1955,96.9125,19.6826,53.3579,81.0786,24.9131,13.575,41.6778,4.59646,35.7677,7.57718,9.04104,8.04342,5.11527,3.1869,3.47453,2.2728,1.58534,6.35483,2.45566,0.451363,1.56495,0.737946,1.84953,0.589252,0.317305,0.646895,0.358088,0.501822,0.27907,0.320377,1.81441
2016,309.991,192.593,116.738,39.991,69.586,76.235,15.8265,44.2288,68.6653,21.0687,11.4113,34.9138,3.85517,30.1731,6.44462,7.75429,6.94897,4.44493,2.78155,3.04263,1.99514,1.39418,5.59597,2.16454,0.398141,1.38116,0.651536,1.63344,0.520519,0.280339,0.5716,0.316437,0.443482,0.246638,1.88683
2017,1069.35,210.366,137.819,87.2704,30.7655,54.3925,60.843,13.058,37.384,57.9248,17.6693,9.5536,29.3368,3.26373,25.7695,5.54963,6.72361,6.05799,3.8909,2.44227,2.67751,1.75864,1.23041,4.94308,1.91327,0.352096,1.22187,0.57655,1.44573,0.460773,0.248188,0.506087,0.280186,0.392694,1.88926
2018,376.942,725.683,150.537,103.028,67.1311,24.0427,43.4004,50.2046,11.0482,31.6043,48.7286,14.8471,8.05865,24.9294,2.79702,22.2593,4.82525,5.87609,5.31498,3.42356,2.15352,2.36467,1.55496,1.08884,4.3771,1.69499,0.312034,1.08313,0.511179,1.28199,0.408629,0.220119,0.448877,0.248523,2.0242
2019,376.942,255.801,519.311,112.561,79.336,52.5854,19.2362,35.8581,42.432,9.31308,26.4695,40.7289,12.4563,6.81404,21.2725,2.40712,19.2922,4.20518,5.14231,4.66563,3.01213,1.89788,2.08653,1.3733,0.962279,3.87024,1.49926,0.276077,0.958504,0.452432,1.13479,0.361737,0.194871,0.397408,2.01226
2020,376.942,255.801,183.032,387.94,86.3038,61.5498,41.5968,15.783,30.2284,35.6225,7.75469,21.98,33.9474,10.468,5.78237,18.2174,2.07721,16.748,3.66715,4.49948,4.09254,2.64698,1.67005,1.83788,1.21053,0.848685,3.41474,1.3232,0.243711,0.846271,0.399504,1.00212,0.31947,0.17211,2.12836
2021,376.942,255.801,183.054,136.861,298.771,67.6269,49.2681,34.3787,13.3315,25.4252,29.7383,6.45839,18.374,28.6058,8.90437,4.96239,15.7504,1.80639,14.6287,3.21362,3.95256,3.60148,2.33242,1.47302,1.6222,1.06903,0.749776,3.01765,1.16958,0.215451,0.748228,0.353251,0.88616,0.282515,2.03451
2022,376.942,255.801,183.083,137.03,105.939,236.758,54.8341,40.9828,28.984,11.1542,21.0671,24.5526,5.35184,15.3599,24.1648,7.5961,4.26792,13.6324,1.57094,12.767,2.81192,3.46508,3.16172,2.04973,1.29547,1.42747,0.941096,0.660249,2.65793,1.03033,0.189824,0.65929,0.311284,0.780921,2.042
2023,376.942,255.801,182.953,136.338,103.556,79.5758,180.238,43.851,33.8722,23.3743,8.73649,16.2561,18.9678,4.187,12.2248,19.5593,6.23713,3.54418,11.4179,1.32415,10.8117,2.38948,2.95197,2.69855,1.75186,1.10833,1.22217,0.806197,0.56584,2.27856,0.883476,0.162795,0.565484,0.267018,2.42178
2024,376.942,255.801,182.953,136.241,103.033,77.7855,60.579,144.137,36.2428,27.3163,18.3079,6.74138,12.5584,14.8394,3.33238,9.89491,16.0601,5.17947,2.96847,9.62415,1.12136,9.1875,2.03565,2.51953,2.30639,1.49879,0.948931,1.04698,0.690919,0.485078,1.95379,0.757677,0.139632,0.48507,2.30675
2025,376.942,255.801,182.953,136.241,102.96,77.3926,59.2161,48.4452,119.129,29.2281,21.3955,14.127,5.20797,9.82507,11.8105,2.69728,8.12468,13.3367,4.33811,2.50212,8.15025,0.952898,7.82702,1.73744,2.15338,1.97321,1.28324,0.812909,0.897276,0.592305,0.415938,1.67559,0.649872,0.119775,2.39512
2026,376.942,255.801,182.953,136.241,102.96,77.3378,58.917,47.3553,40.0399,96.0718,22.8929,16.5095,10.9136,4.07445,7.81964,9.55959,2.21472,6.74693,11.1703,3.65659,2.11893,6.92584,0.811793,6.6804,1.48495,1.84231,1.68943,1.0993,0.696671,0.769209,0.507881,0.356712,1.43718,0.557458,2.15756
2027,376.942,255.801,182.953,136.241,102.96,77.3378,58.8753,47.1161,39.1391,32.2903,75.2482,17.6649,12.7542,8.53825,3.2428,6.32933,7.84935,1.83916,5.65096,9.41542,3.0966,1.8006,5.90026,0.69287,5.70958,1.27044,1.57735,1.44726,0.942107,0.597236,0.65957,0.435564,0.305958,1.23281,2.32922
2028,376.942,255.801,182.953,136.241,102.96,77.3378,58.8753,47.0827,38.9414,31.5638,25.2913,58.0641,13.6468,9.97823,6.79548,2.62477,5.19699,6.51829,1.54041,4.76319,7.97348,2.6314,1.53397,5.03591,0.59218,4.88479,1.08773,1.35125,1.24032,0.807641,0.512109,0.565653,0.37359,0.262449,3.05584
