ParName   Value   Gradient
MGparm[3]      272.744 1.75106e-006
MGparm[4]     0.302624 -1.5352e-005
MGparm[5]     -1.04713 -1.92814e-005
MGparm[6]    0.0916808 -7.65044e-007
MGparm[7]     0.063986 1.68739e-007
SR_parm[1]       6.6907 -7.44749e-005
SR_parm[2]          0.5 -9.44366e-008
SR_parm[3]     0.667192 5.77463e-006
recdev1(1961)      1.27813 -1.44857e-005
recdev1(1962)    -0.314727 -1.56981e-006
recdev1(1963)      0.44629 -4.6299e-006
recdev1(1964)    -0.563915 -9.60803e-007
recdev1(1965)    -0.630597 -1.34761e-006
recdev1(1966)    -0.171885 -4.97891e-006
recdev1(1967)    -0.398478 -2.68651e-006
recdev1(1968)     0.364117 -7.55566e-006
recdev1(1969)     0.223494 -5.39645e-006
recdev1(1970)     -0.44735 -1.66722e-006
recdev1(1971)  -0.00615531 -2.85841e-006
recdev1(1972)      1.20517 -1.36206e-005
recdev1(1973)      0.44657 -3.53006e-006
recdev1(1974)    -0.323744 -1.12932e-006
recdev1(1975)    -0.580565 1.60688e-007
recdev1(1976)    -0.637293  4.5042e-007
recdev1(1977)    -0.912298 7.97583e-007
recdev1(1978)    -0.518173  4.2295e-007
recdev1(1979)    -0.450651 8.04577e-007
recdev1(1980)     -0.78946 1.20282e-006
recdev1(1981)     0.345346 3.18254e-007
recdev1(1982)   -0.0297519 1.25477e-006
recdev1(1983)    -0.379214 1.76419e-006
recdev1(1984)     0.101582 1.61212e-006
recdev1(1985)    -0.296033 1.17506e-006
recdev1(1986)     0.241459 8.79279e-007
recdev1(1987)    -0.571542 1.65136e-006
recdev1(1988)   -0.0532787 1.47185e-006
recdev1(1989)     0.934827 5.29336e-007
recdev1(1990)    -0.109532 1.51789e-006
recdev1(1991)     0.484555 1.29507e-006
recdev1(1992)    -0.965499 1.86491e-006
recdev1(1993)     0.468593 1.41351e-006
recdev1(1994)       1.1517 4.86822e-007
recdev1(1995)    -0.410086 1.94451e-006
recdev1(1996)    -0.120296 1.75328e-006
recdev1(1997)       0.2537 1.66966e-006
recdev1(1998)    0.0558968 1.78427e-006
recdev1(1999)     0.288865 1.75456e-006
recdev1(2000)     0.504944 1.51652e-006
recdev1(2001)     0.420361 1.85695e-006
recdev1(2002)    0.0890917 2.13147e-006
recdev1(2003)      1.42149 1.95021e-006
recdev1(2004)    -0.927126  2.1514e-006
recdev1(2005)     0.939875 2.23777e-006
recdev1(2006)    -0.482657 2.16596e-006
recdev1(2007)    0.0654315 2.01226e-006
recdev1(2008)     0.875456 2.51917e-006
recdev1(2009)    -0.356848 2.17756e-006
recdev1(2010)    -0.968759 2.17711e-006
recdev1(2011)   -0.0866533 2.34892e-006
recdev1(2012)    -0.191879 2.13118e-006
recdev1(2013)    -0.429671 2.25869e-006
