ParName   Value   Gradient
MGparm[3]       274.02 1.33754e-006
MGparm[4]     0.296234 -8.77017e-006
MGparm[5]     -1.00614 -1.10203e-005
MGparm[6]    0.0921646 -3.82876e-007
MGparm[7]    0.0638611 4.61934e-008
SR_parm[1]      6.66683 -4.22663e-005
SR_parm[2]     0.552002 -1.74921e-006
SR_parm[3]     0.681032 3.49396e-006
recdev1(1961)      1.34098 -8.15447e-006
recdev1(1962)    -0.350005 -5.77342e-007
recdev1(1963)     0.479375 -3.16581e-006
recdev1(1964)    -0.548351 -6.42006e-007
recdev1(1965)    -0.602483 -9.59223e-007
recdev1(1966)    -0.126648 -2.69691e-006
recdev1(1967)    -0.377163 -1.48023e-006
recdev1(1968)     0.346485 -3.59999e-006
recdev1(1969)     0.274995 -2.96787e-006
recdev1(1970)    -0.444709 -7.18988e-007
recdev1(1971)  -0.00852864 -1.37037e-006
recdev1(1972)      1.20981 -6.24637e-006
recdev1(1973)     0.460087 -2.15168e-006
recdev1(1974)    -0.344148 -2.52538e-007
recdev1(1975)    -0.597781 9.62409e-008
recdev1(1976)    -0.650439 2.47285e-007
recdev1(1977)      -0.9435 5.35258e-007
recdev1(1978)    -0.539656 3.09762e-007
recdev1(1979)     -0.48749 3.82297e-007
recdev1(1980)    -0.847109 6.80134e-007
recdev1(1981)     0.297349 -1.73521e-007
recdev1(1982)    -0.088925  3.6628e-007
recdev1(1983)    -0.451434 6.62138e-007
recdev1(1984)    0.0265169 3.88861e-007
recdev1(1985)    -0.353214  7.0956e-007
recdev1(1986)     0.179224 4.48643e-007
recdev1(1987)    -0.619087 9.09169e-007
recdev1(1988)    -0.127937 7.84252e-007
recdev1(1989)     0.860855 2.27049e-007
recdev1(1990)    -0.188481 8.83901e-007
recdev1(1991)     0.407662 6.88138e-007
recdev1(1992)     -1.04808  1.0662e-006
recdev1(1993)     0.382457 8.03997e-007
recdev1(1994)      1.07165 4.85696e-007
recdev1(1995)    -0.505298  1.0389e-006
recdev1(1996)    -0.213884 1.05511e-006
recdev1(1997)      0.16811 9.35194e-007
recdev1(1998)   -0.0417394 1.03797e-006
recdev1(1999)     0.198404 9.83455e-007
recdev1(2000)     0.406601 9.57491e-007
recdev1(2001)     0.327009 9.94675e-007
recdev1(2002)   -0.0166562 1.04878e-006
recdev1(2003)        1.326 7.43463e-007
recdev1(2004)     -1.03225 1.11043e-006
recdev1(2005)     0.886294 9.60539e-007
recdev1(2006)    -0.443182 1.15807e-006
recdev1(2007)    -0.013502  1.1228e-006
recdev1(2008)     0.975618 1.02653e-006
recdev1(2009)     0.349586 1.12949e-006
recdev1(2010)    -0.880754 1.15617e-006
recdev1(2011)     0.452461 1.15346e-006
recdev1(2012)    0.0766117 1.17668e-006
recdev1(2013)    -0.807366 1.21667e-006
recdev1(2014)   -0.0898165 1.18394e-006
recdev1(2015)    0.0297096 1.21153e-006
recdev1(2016)    0.0676225 1.19989e-006
recdev1(2017)      1.18814 1.17106e-006
init_F[1]    0.0122494 6.07332e-007
init_F[2]   0.00229633  2.5141e-007
Q_parm[7]     -4.79432 -3.75785e-007
Q_parm[9]     -4.23477 -4.15956e-007
Q_parm[10]      -6.3112 -5.61027e-007
Q_parm[11]     -6.75912 -4.54133e-007
Q_parm[14]    0.0693204 2.64055e-007
Q_parm[15]   -0.0972385 2.37691e-007
Q_parm[16]    -0.207545 3.57582e-007
Q_parm[17]   -0.0350493 3.65961e-007
selparm[1]      223.652 -2.43384e-008
selparm[2]     -11.6692 -7.10993e-009
selparm[3]      7.09983 2.53152e-008
selparm[4]      5.74554 -2.84244e-008
selparm[6]     -3.23249 -5.55773e-009
selparm[7]      213.987 -2.88171e-007
selparm[8]     -11.6287 -2.63534e-008
selparm[9]      8.03357 1.76962e-007
selparm[10]      7.09553  -1.989e-007
selparm[12]     -2.59546 -2.42436e-007
selparm[13]      247.008 8.24051e-005
selparm[14]     -5.44026 4.46834e-006
selparm[15]      7.59515 -2.67488e-007
selparm[18]     0.134548 -8.52735e-008
selparm[19]      232.826 -2.8054e-007
selparm[20]     -11.9069 -3.43513e-009
selparm[21]      6.59259 9.19473e-008
selparm[22]      6.17504 -2.30243e-007
selparm[24]        -3.69 -1.50911e-007
selparm[25]      74.5439 -9.74751e-006
selparm[27]       4.7593 4.75759e-006
selparm[31]      212.152 -2.40363e-007
selparm[32]     -2.19643 -1.70955e-007
selparm[33]      6.82488 1.12998e-008
selparm[36]     -4.16903 -8.76928e-008
selparm[37]      125.001 -2.58805e-007
selparm[38]     -2.29679 -1.56462e-007
selparm[40]      7.41906 -3.27774e-007
selparm[43]       269.61 -3.1292e-008
selparm[44]     -12.1426 3.95396e-009
selparm[45]      7.81385 3.90481e-008
selparm[46]      4.93661 -6.70569e-009
selparm[48]      -2.6054 -1.15888e-008
selparm[49]      192.081  -1.427e-007
selparm[50]     -1.25189 -1.06681e-007
selparm[51]      5.72631 7.79981e-008
selparm[52]      7.30266 -8.16037e-008
selparm[54]     -3.09137 -1.83694e-008
selparm[57]      111.878 -2.40522e-008
selparm[58]     -1.91422 3.86129e-008
selparm[60]     -3.07672 -5.13981e-011
selparm[63]       194.91 -2.10522e-007
selparm[64]    -0.257429 -5.03112e-007
selparm[65]      6.67056 1.27572e-007
selparm[68]     -1.77511 -2.47872e-007
selparm[71]       210.17 -1.5195e-007
selparm[72]     -2.98204 -1.29657e-007
selparm[73]      6.60166 -7.27273e-009
selparm[74]      7.70027 -1.73731e-007
selparm[76]     -3.74187 -1.88814e-008
selparm[79]      248.599 3.05301e-008
selparm[80]     -11.5121 2.77125e-009
selparm[81]      7.30741 -1.56825e-007
selparm[82]      6.38694 -7.20474e-008
selparm[84]     -3.09461 6.83886e-009
selparm[85]      244.343 -1.08219e-008
selparm[86]        14.25 2.24962e-009
selparm[99]       165.49 -3.18312e-006
selparm[102]     -3.35509 -7.61895e-007
selparm[104]      7.48599 -2.69274e-006
selparm[105]     -6.32924 -1.88906e-007
selparm[106]      84.2059 -4.62555e-007
selparm[107]      -1.2765 1.31364e-008
selparm[110]      295.713 2.99587e-007
selparm[111]     -6.14627 1.36463e-009
selparm[113]      1.28317 -6.32049e-010
parm_dev[1](2011)    -0.759418 -1.44483e-007
parm_dev[1](2012)     0.368217 -1.15916e-007
parm_dev[1](2013)     0.461606 -9.66666e-008
parm_dev[1](2014)     0.032277 -7.73548e-008
parm_dev[1](2015)    0.0550362 -4.22361e-008
