ParName   Value   Gradient
MGparm[3]      271.445 2.47225e-005
MGparm[4]     0.318933 -0.000174443
MGparm[5]     -1.23902 -0.000213228
MGparm[6]    0.0733237 -7.10159e-006
MGparm[7]    0.0643555 3.23764e-007
SR_parm[1]      6.72908 -0.000862165
SR_parm[2]          0.5 -1.13318e-006
SR_parm[3]       0.7211 7.13795e-005
recdev1(1961)      1.29504 -0.000156883
recdev1(1962)    -0.202837 -1.77952e-005
recdev1(1963)     0.451518 -5.83491e-005
recdev1(1964)     -0.83163 -5.73796e-006
recdev1(1965)    -0.476579 -3.26291e-005
recdev1(1966)    -0.110352 -5.43216e-005
recdev1(1967)    -0.464657 -2.7118e-005
recdev1(1968)      0.71447 -0.000123205
recdev1(1969)    -0.469667 -1.3745e-005
recdev1(1970)    -0.406616 -1.35374e-005
recdev1(1971)     0.661176 -7.05605e-005
recdev1(1972)      1.05921 -9.40016e-005
recdev1(1973)     0.296036 -2.75853e-005
recdev1(1974)    -0.287569 -3.75482e-006
recdev1(1975)    -0.566346 5.27035e-006
recdev1(1976)    -0.701967 9.31044e-006
recdev1(1977)    -0.768653   1.188e-005
recdev1(1978)    -0.454972 8.52062e-006
recdev1(1979)    -0.518664 1.12163e-005
recdev1(1980)    -0.457482 1.02702e-005
recdev1(1981)     0.371804 -1.59817e-006
recdev1(1982)    -0.194829 1.14103e-005
recdev1(1983)    -0.176971 1.25291e-005
recdev1(1984)    0.0453981 9.40759e-006
recdev1(1985)    -0.206548 1.28754e-005
recdev1(1986)     0.184109 4.95791e-006
recdev1(1987)    -0.771067 1.85844e-005
recdev1(1988)     0.440084 1.02636e-005
recdev1(1989)     0.746124  9.9938e-006
recdev1(1990)  0.000346536  1.7114e-005
recdev1(1991)     0.374834 1.74413e-005
recdev1(1992)     -1.14592 2.10421e-005
recdev1(1993)       0.8658 1.77444e-005
recdev1(1994)     0.882553 1.84285e-005
recdev1(1995)    -0.510827 2.22386e-005
recdev1(1996)     0.183009 2.09321e-005
recdev1(1997)    0.0415276 2.15687e-005
recdev1(1998)     0.266597 2.12496e-005
recdev1(1999)     0.225106 1.77205e-005
recdev1(2000)     0.642622 1.69339e-005
recdev1(2001)   0.00854177 1.88001e-005
recdev1(2002)     0.703838 1.98845e-005
recdev1(2003)      1.21613 2.16986e-005
recdev1(2004)    -0.787855 2.32136e-005
recdev1(2005)     0.849275 2.78862e-005
recdev1(2006)    -0.977534 2.39153e-005
recdev1(2007)     0.043598  2.3916e-005
recdev1(2008)     0.252313 2.46058e-005
recdev1(2009)    -0.329993  2.2425e-005
recdev1(2010)    -0.707925 2.24028e-005
recdev1(2011)     0.272533 2.39331e-005
recdev1(2012)    -0.554597 2.43877e-005
recdev1(2013)    -0.352174 2.55727e-005
recdev1(2014)    0.0929095 2.59559e-005
recdev1(2015)     0.247728 2.42619e-005
init_F[1]    0.0118292 2.49492e-006
init_F[2]   0.00213277 8.99931e-006
Q_parm[8]     -6.27268 -1.98796e-005
Q_parm[9]      -6.7152 -1.93211e-005
Q_parm[13]    -0.242257 1.31901e-005
Q_parm[14]   -0.0785367 1.51178e-005
selparm[1]      216.159 -1.31998e-005
selparm[2]     -11.3794 -8.81748e-009
selparm[3]      7.23356 1.59715e-005
selparm[4]      5.32593 -6.19832e-006
selparm[6]     -2.38712 -2.40255e-006
selparm[7]      211.201 -4.16854e-006
selparm[8]     -11.4762 1.79582e-008
selparm[9]      8.04161 8.23131e-007
selparm[10]      7.09827 -5.16875e-006
selparm[12]     -2.33795 -4.2294e-006
selparm[13]      242.404  0.000859931
selparm[14]     -11.3951 1.70211e-007
selparm[15]      7.40693 -7.96802e-006
selparm[18]    -0.290039 1.72092e-005
selparm[19]      231.882 -1.99191e-006
selparm[20]     -11.7286 -2.0804e-008
selparm[21]      6.64361 1.13836e-006
selparm[22]      6.26268 -2.07257e-006
selparm[24]     -3.39638 -2.69155e-006
selparm[25]      74.7758 -0.000191614
selparm[27]      4.85363 9.72657e-005
selparm[31]      212.535 -6.2013e-006
selparm[32]     -2.43286 -2.37397e-006
selparm[33]      6.86457 1.62258e-006
