ParName   Value   Gradient
MGparm[3]      273.588 -6.61311e-006
MGparm[4]     0.295263 3.27741e-005
MGparm[5]    -0.990478 4.10918e-005
MGparm[6]    0.0936996 1.63561e-006
MGparm[7]    0.0638497 -4.64653e-007
SR_parm[1]      6.66903  0.000158038
SR_parm[2]     0.528131 4.60214e-006
SR_parm[3]     0.652754 -1.20448e-005
recdev1(1961)      1.31668 3.16971e-005
recdev1(1962)    -0.321022   2.187e-006
recdev1(1963)     0.437218 1.07088e-005
recdev1(1964)    -0.516778 2.22837e-006
recdev1(1965)    -0.615867  3.4624e-006
recdev1(1966)    -0.164318  1.0579e-005
recdev1(1967)    -0.401347 5.64446e-006
recdev1(1968)     0.343736 1.33431e-005
recdev1(1969)     0.271722 1.02968e-005
recdev1(1970)    -0.465007 2.70941e-006
recdev1(1971)   -0.0641354 5.63154e-006
recdev1(1972)      1.19842 2.24259e-005
recdev1(1973)      0.46517 8.12951e-006
recdev1(1974)    -0.327392 1.32032e-006
recdev1(1975)    -0.603012  1.4036e-008
recdev1(1976)    -0.646444 -4.65193e-007
recdev1(1977)    -0.939324 -1.87862e-006
recdev1(1978)     -0.54017 -1.16627e-006
recdev1(1979)    -0.469605 -1.03386e-006
recdev1(1980)    -0.846881 -2.2357e-006
recdev1(1981)     0.310644  6.2669e-007
recdev1(1982)   -0.0468276 -1.48371e-006
recdev1(1983)    -0.435885 -2.64936e-006
recdev1(1984)    0.0616983 -1.55603e-006
recdev1(1985)    -0.329197 -2.63667e-006
recdev1(1986)     0.164379 -1.77386e-006
recdev1(1987)    -0.579581 -3.45898e-006
recdev1(1988)    -0.172658 -2.84376e-006
recdev1(1989)     0.892217 -4.87127e-007
recdev1(1990)     -0.15855 -2.98794e-006
recdev1(1991)     0.426932 -2.26664e-006
recdev1(1992)    -0.968575 -4.07976e-006
recdev1(1993)      0.34534 -3.33233e-006
recdev1(1994)      1.13131 -2.54617e-006
recdev1(1995)    -0.413315 -4.04929e-006
recdev1(1996)    -0.203028 -3.88691e-006
recdev1(1997)     0.241905 -3.83905e-006
recdev1(1998)   0.00162813 -3.80888e-006
recdev1(1999)     0.262188 -3.92672e-006
recdev1(2000)     0.441827 -3.81685e-006
recdev1(2001)     0.389129 -3.73911e-006
recdev1(2002)   -0.0270118 -3.79469e-006
recdev1(2003)      1.38163 -2.62085e-006
recdev1(2004)    -0.959482 -4.17564e-006
recdev1(2005)     0.905392 -3.9419e-006
recdev1(2006)    -0.388308 -4.50437e-006
recdev1(2007)   -0.0458028 -4.3943e-006
recdev1(2008)     0.976753 -4.49246e-006
recdev1(2009)      0.35312  -4.598e-006
recdev1(2010)    -0.854482 -4.47115e-006
recdev1(2011)     0.331397 -4.63549e-006
recdev1(2012)    0.0457149 -4.44591e-006
recdev1(2013)    -0.718886 -4.41964e-006
recdev1(2014)   -0.0859017 -4.31628e-006
recdev1(2015)     0.283984 -4.38319e-006
recdev1(2016)     0.487463 -4.35143e-006
recdev1(2017)    -0.158805 -4.48898e-006
init_F[1]    0.0121181 -1.3455e-006
init_F[2]   0.00224218 -2.48439e-006
Q_parm[8]      -4.2337 1.73147e-006
Q_parm[9]     -6.31852 2.72688e-006
Q_parm[10]     -6.76956 2.87911e-006
Q_parm[14]   -0.0913842 -1.03472e-006
Q_parm[15]    -0.215044 -1.56472e-006
Q_parm[16]   -0.0347623 -2.19141e-006
selparm[1]      222.872 5.38829e-007
selparm[2]     -11.7366 5.68953e-009
selparm[3]      7.10903 -6.90027e-008
selparm[4]      5.69002  7.8327e-007
selparm[6]     -3.04504 2.28238e-007
selparm[7]      213.766 1.08304e-006
selparm[8]     -11.6167 -1.91382e-007
selparm[9]      8.04504 -1.70145e-006
selparm[10]      7.09189 3.72076e-007
selparm[12]     -2.52059 1.01138e-006
selparm[13]      242.583 -4.6188e-006
selparm[14]     -11.8069 -3.05271e-008
selparm[15]       7.4543 -3.10518e-007
selparm[18]     0.248265 3.80215e-007
selparm[19]      232.766 1.21921e-006
selparm[20]     -11.8832 -7.42809e-008
selparm[21]      6.60239 -6.74617e-007
selparm[22]      6.18558 1.12203e-006
selparm[24]     -3.62905 8.55425e-007
selparm[25]      74.2017 3.60595e-005
selparm[27]      4.71216   -1.69e-005
selparm[31]      212.903 9.97248e-007
selparm[32]     -2.29696 3.69015e-007
selparm[33]      6.86052 -3.01744e-007
selparm[36]     -4.06752 4.83903e-007
selparm[37]      124.877 1.12968e-006
selparm[38]     -2.29047 1.24385e-006
selparm[40]      7.41861 1.75596e-006
selparm[43]       270.12 4.90024e-007
selparm[44]      -12.109 1.98017e-007
selparm[45]      7.83199 -6.8287e-007
selparm[46]      4.89051 6.65249e-008
selparm[48]     -2.53996 -5.23249e-008
selparm[49]      192.089 -5.81692e-007
selparm[50]     -1.23654 -2.11849e-006
selparm[51]      5.73792 -9.31876e-008
selparm[52]      7.29382 -8.44196e-007
selparm[54]     -2.96515 -8.18128e-007
selparm[57]      112.668 5.70255e-007
selparm[58]     -1.94075 4.08422e-006
selparm[60]     -3.09488  4.5732e-008
selparm[63]      194.342 1.11989e-006
selparm[64]    -0.248202 4.98207e-007
selparm[65]      6.65614 -1.48661e-006
selparm[68]     -1.74596 6.14504e-007
selparm[71]      209.839 -2.87392e-007
selparm[72]     -3.85329 1.56513e-007
selparm[73]      6.58987 1.36917e-006
selparm[74]      7.79822 2.27651e-007
selparm[76]     -3.69973 -1.14955e-007
selparm[79]      250.004 -1.3681e-006
selparm[80]     -11.5443 2.31782e-007
selparm[81]       7.3264 6.52641e-007
selparm[82]      6.31405 -7.43861e-009
selparm[84]     -2.94833 -9.36892e-008
selparm[85]      244.759 4.43599e-007
selparm[86]      14.5577 -1.43538e-008
selparm[99]      165.342 1.21476e-005
selparm[102]     -3.30555 3.39066e-006
selparm[104]      7.47399 1.08369e-005
selparm[105]     -6.24689 8.36773e-007
selparm[106]       83.384 1.45121e-006
selparm[107]     -1.05993 -4.59925e-007
selparm[110]      296.191 -2.18923e-006
selparm[111]     -6.09179 8.36288e-009
selparm[113]      1.66528 -2.41716e-009
parm_dev[1](2011)    -0.757953 3.83289e-006
parm_dev[1](2012)     0.373471 3.74857e-006
parm_dev[1](2013)      0.46823 3.06922e-006
parm_dev[1](2014)    0.0325609 2.57011e-006
parm_dev[1](2015)    0.0529968 2.23574e-006
