"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1960,5.78877,1102.18,1590.99,2224.43,3094.24,4262.41,5758.34,7544.57,9263.03,10793.6,12045.2,13145,13616.5,13711.2,13519.8,13091.7,12439.9,11657.4,10810.9,9963.33,9142.87,8362.18,7629.03,6947.09,6317.02,5737.7,5207.03,4722.34,4280.64,3878.82,3513.73,3182.35,2881.77,2609.28,24903.7
1961,19.4359,1101.61,1596.11,2276.91,3116.34,4212.76,5614.1,7313.8,9159,10735.8,11983.2,12866.7,13576.2,13668.1,13445.3,13012,12416.2,11664.5,10835.9,9982.55,9153.93,8368.48,7632.29,6948.41,6317.32,5737.6,5206.85,4722.19,4280.55,3878.78,3513.73,3182.37,2881.81,2609.33,24904.5
1962,3.60584,3698.66,1589.84,2214.88,3050.33,4061.53,5392.06,7090.93,8890.2,10624.5,11916.5,12790.2,13276,13615.2,13392.3,12931.2,12332.9,11635.6,10836.6,10000.4,9167.01,8374.53,7634.4,6948.11,6315.58,5735.23,5204.38,4719.87,4278.47,3876.94,3512.1,3180.93,2880.53,2608.2,24894
1963,8.13702,686.193,5228.7,1872.63,2332.42,3119.48,4372.86,6413.93,8409.82,10092.9,11562.9,12514.3,13032,13187.9,13244.6,12808.5,12201.6,11514.6,10775.1,9972.55,9159.38,8365.95,7622.12,6934.45,6301.54,5721.41,5191.29,4707.83,4267.57,3867.13,3503.29,3173.01,2873.41,2601.78,24833.4
1964,2.87481,1548.48,953.596,5440.5,1634.19,1946.65,2792.74,4537.63,6711.41,8471.96,9972.64,11346.1,12188.9,12560.7,12561.5,12472,11940.3,11279.3,10572.5,9841.03,9070.71,8304.96,7567.5,6882.3,6252.93,5676.5,5150.02,4670.22,4233.51,3836.41,3475.62,3148.08,2850.92,2581.48,24640.9
1965,2.64054,547.078,2149.38,981.68,4646.61,1297.78,1570.4,2430.15,3804.77,5470.94,7110.61,8791.82,10356.4,11299.1,11677.3,11640.1,11494.3,10941.9,10283.5,9598.1,8903.6,8184.77,7478.41,6803.68,6180.3,5610.13,5089.54,4615.2,4183.66,3791.4,3435.05,3111.52,2817.97,2551.76,24359.3
1966,4.13387,502.496,764.705,2386.73,932.131,4076.67,1099.47,1342.91,1972.88,3005.53,4482.28,6170.4,7947.21,9541.97,10462,10790,10705.1,10516.1,9962.76,9325.44,8675.46,8027.03,7364.31,6718.55,6105.35,5541.15,5026.66,4558,4131.69,3744.35,3392.59,3073.27,2783.5,2520.69,24065.7
1967,3.16069,786.676,703.412,923.851,2543.09,940.965,3976,1114.7,1387.03,1962.34,2930.85,4342.1,5932.3,7558.78,8970.4,9730.18,9943.78,9791.86,9561.5,9015.98,8408.6,7800.76,7202.45,6597.25,6011.51,5457.91,4950.2,4488.33,4068.33,3686.79,3340.46,3026.18,2741.02,2482.37,23703.9
1968,6.27075,601.481,1106.22,804,928.708,2468.17,963.232,4528.02,1259.91,1488.99,2015.22,2915.88,4223.67,5674.45,7133.42,8370.47,8993.89,9120.16,8925.01,8672.39,8146.57,7575.66,7012.5,6463.83,5913.26,5383.18,4884,4427.35,4012.69,3636.14,3294.41,2984.46,2703.35,2448.4,23384.3
1969,5.69371,1193.33,860.78,1456.2,993.485,1113.4,2945.88,1170.28,5355.64,1413.2,1591.3,2072.58,2910.87,4119.46,5433.06,6729.51,7803.69,8306.99,8362.53,8137.79,7873.63,7372.21,6838.76,6318.72,5816.29,5315.38,4835.16,4384.29,3972.66,3599.44,3260.9,2953.92,2675.65,2423.39,23150.9
1970,2.69341,1083.51,1693.06,1050.3,1613.37,1070.3,1244.67,3562.49,1404.11,6123.3,1541.56,1667.85,2100.81,2870.64,3974.33,5152.24,6297.18,7227.86,7633.93,7639.26,7400.46,7135.9,6664.4,6170.34,5692.97,5234.7,4780.07,4345.64,3938.67,3567.71,3231.75,2927.26,2651.33,2401.33,22945.6
1971,4.02002,512.557,1474.43,1463.64,704.616,1054.99,855.294,1385.01,4239.37,1594.44,6571.59,1580.96,1654.99,2036.46,2735.21,3736.47,4792.38,5807.57,6621.14,6956.51,6933.29,6695.88,6441.44,6005.24,5552.69,5118.03,4702.57,4291.78,3900.12,3533.8,3200.24,2898.39,2624.98,2377.32,22721.1
1972,13.3078,765.012,685.946,1127.88,816.728,378.602,710.91,848.848,1494.08,4402.63,1601.69,6471.06,1532.69,1581.98,1922.1,2553.31,3455.68,4398.53,5297.76,6010.88,6291.79,6252.85,6025.6,5787.09,5388.52,4977.83,4584.98,4210.6,3841.31,3489.76,3161.3,2862.45,2592.15,2347.42,22438.5
1973,6.13128,2532.47,1052.98,661.327,883.532,620.618,329.878,790.169,987.835,1659.71,4661.51,1633.9,6410.77,1483.73,1503.98,1801.66,2366.92,3175.77,4015.08,4810.83,5436.7,5673.57,5625.56,5411.76,5190.83,4828.66,4457.41,4103.42,3766.85,3435.45,3120.35,2826.19,2558.71,2316.88,22147.7
1974,2.65849,1166.79,3534.93,1118.59,597.212,766.193,579.031,354.17,847.071,1014.66,1661.97,4606.64,1594.77,6171.44,1408.85,1410.52,1672.09,2178.06,2902.66,3650.49,4356.25,4907.77,5109.61,5057.44,4858.8,4655.82,4327.77,3992.83,3674.23,3371.83,3074.48,2792.01,2528.49,2288.97,21879.4
1975,2.00174,505.912,1555.45,3445.89,837.841,419.847,536.917,501.837,371.168,878.216,1027.97,1659.69,4532.94,1543.91,5880.79,1323.9,1310.2,1538.81,1989.9,2637.04,3302.22,3927.85,4414.28,4587.35,4534.25,4351.66,4166.66,3870.86,3569.75,3283.87,3012.89,2746.71,2494.03,2258.42,21580.8
1976,1.82739,380.931,712.525,1783.9,3484.88,821.703,436.353,625.351,583.676,408.295,911.271,1014.61,1579.56,4217.68,1417.4,5352.09,1197.15,1178.7,1378.62,1776.78,2348.35,2934.6,3484.97,3911.75,4061.33,4011.5,3847.93,3682.89,3420.42,3153.66,2900.62,2660.94,2425.63,2202.34,21046
1977,1.28833,347.754,543.553,901.612,2079.92,3893.54,907.678,485.098,660.799,580.474,386.415,828.686,898.836,1383.42,3684.24,1238.48,4678.27,1046.21,1029.38,1202.87,1548.83,2045.34,2554.11,3031.34,3400.98,3529.76,3485.48,3342.65,3198.77,2970.45,2738.53,2518.63,2310.4,2106.01,20180.9
1978,1.79225,245.169,495.627,682.806,1039.09,2292.2,4234.83,993.386,503.879,643.022,532.545,336.709,698.826,749.883,1156.89,3100.4,1048.19,3975.31,891.18,878.058,1026.8,1322.6,1746.86,2181.5,2589.13,2904.8,3014.71,2976.82,2854.78,2731.85,2536.82,2338.73,2150.91,1973.07,19030
1979,1.75249,341.065,347.954,601.071,749.318,1100.52,2485.25,4862.84,1105.88,523.51,618.282,475.472,286.051,581.988,623.684,967.418,2608.14,885.791,3369.51,756.773,746.448,873.452,1125.48,1486.82,1856.97,2204.1,2472.92,2566.55,2534.32,2430.43,2325.79,2159.75,1991.11,1831.21,17878.7
1980,1.12141,333.5,478.433,387.298,580.112,694.195,1069.83,2682.78,5152.16,1085.51,472.334,517.548,380.861,226.858,465.818,506.309,795.156,2163.18,739.147,2822.8,635.6,627.959,735.593,948.521,1253.65,1566.27,1859.48,2086.61,2165.87,2138.85,2051.3,1963.06,1822.98,1680.67,16635
1981,3.23622,213.405,471.643,571.733,414.094,594.279,718.918,1165.69,2835.69,5067.45,981.715,393.553,409.681,297.458,178.766,372.752,410.843,651.981,1786.45,613.341,2349.75,530.194,524.556,615.053,793.613,1049.39,1311.51,1557.39,1747.92,1814.53,1792.05,1718.81,1644.96,1527.63,15346.8
1982,2.06876,615.854,301.499,559.684,603.82,415.935,595.353,745.672,1160.48,2631.22,4398.39,804.44,312.131,323.515,237.581,144.9,305.895,340.135,542.928,1493.21,513.884,1971.72,445.331,440.88,517.164,667.5,882.811,1103.47,1310.49,1470.91,1527.05,1508.19,1446.59,1384.46,14200.5
1983,1.41122,393.686,885.765,414.997,736.936,769.563,513.655,721.187,869.971,1279.49,2767.78,4464.79,792.831,300.026,304.701,220.219,132.667,277.437,306.274,486.201,1331.64,456.843,1748.72,394.265,389.806,456.8,589.154,778.764,973.022,1155.21,1296.33,1345.58,1328.8,1274.41,13726.1
1984,2.19295,268.555,566.473,1225.28,549.037,935.243,925.123,587.502,777.724,878.931,1241.83,2632.13,4183.47,732.92,274.092,275.642,197.636,118.302,246.136,270.629,428.273,1170.16,400.705,1531.69,344.971,340.8,399.135,514.553,679.929,849.324,1008.17,1131.17,1174.03,1159.3,13083.7
1985,1.41592,417.32,387.616,799.564,1670.71,717.476,1146.17,1059.25,628.073,777.171,843.117,1168.06,2444.93,3845.83,667.77,247.818,247.593,176.549,105.201,218.079,239.088,377.507,1029.67,352.13,1344.67,302.621,298.793,349.789,450.795,595.54,743.779,882.768,990.377,1027.82,12466.1
1986,2.24982,269.45,603.006,552.762,1104.05,2191.46,861.175,1243.56,1052.43,580.579,695.9,751.678,1042.97,2184.2,3432.11,594.632,220.057,219.204,155.868,92.6489,191.664,209.778,330.794,901.336,308.003,1175.46,264.422,260.99,305.457,393.587,519.889,649.23,770.491,864.363,11774.2
1987,0.94301,428.142,390.12,866.771,775.726,1489.5,2770.63,1006.44,1335.46,1035.38,536.984,623.649,665.146,920.078,1926.99,3027.86,524.107,193.648,192.54,136.66,81.1007,167.548,183.183,288.609,785.867,268.408,1023.96,230.273,227.234,265.906,342.583,452.476,565.007,670.503,10996
1988,1.42904,179.455,618.768,556.801,1200.85,1029,1839.15,3157.01,1059.04,1295.43,953.429,482.969,555.426,590.194,815.164,1704.94,2674.15,461.903,170.296,168.985,119.735,70.9559,146.423,159.944,251.822,685.34,233.98,892.35,200.632,197.95,231.61,298.368,394.051,492.026,10157.2
1989,3.63512,271.948,259.46,884.532,773.43,1596.98,1273.05,2094.99,3305.62,1012.71,1163.62,832.389,417.828,480.428,511.768,708.252,1482.38,2324.3,401.117,147.724,146.429,103.654,61.3772,126.575,138.194,217.492,591.732,201.976,770.16,173.137,170.806,199.836,257.422,339.96,9185.4
1990,1.18022,691.765,392.821,369.566,1224.06,1034.19,2028.71,1532.75,2349.13,3336.3,934.784,1020.53,713.668,355.911,409.436,437.097,605.965,1269.39,1990.73,343.48,126.449,125.287,88.6529,52.4763,108.189,118.093,185.824,505.503,172.525,657.81,147.871,145.874,170.661,219.834,8132.9
1991,2.09738,224.595,988.95,537.215,477.385,1521.8,1221.6,2342.69,1718.98,2421.34,3190.3,854.058,910.572,629.978,312.735,358.858,382.292,528.876,1105.67,1730.8,298.163,109.625,108.505,76.7157,45.382,93.5178,102.042,160.524,436.588,148.982,567.979,127.667,125.935,147.326,7208.96
1992,0.48912,399.132,320.787,1347.56,689.396,588.394,1775.33,1390.15,2593.08,1758.31,2317.44,2934.75,768.363,809.223,555.974,274.74,314.138,333.631,460.338,960.233,1500.37,258.087,94.7798,93.7275,66.222,39.1538,80.6516,87.9767,138.367,376.264,128.381,489.394,109.995,108.497,6336.19
1993,1.99109,93.0798,577.233,459.095,1879.63,929.077,752.581,2145.57,1573.9,2704.84,1714.94,2167.36,2679.18,691.966,722.8,493.706,242.812,276.504,292.649,402.639,837.94,1306.9,224.488,82.3509,81.369,57.4541,33.9537,69.9152,76.245,119.892,325.976,111.211,423.904,95.2701,5580.5
1994,4.05612,378.905,135.047,834.797,642.998,2479.34,1151.21,889.864,2410.3,1638.67,2651.19,1619.03,1998.24,2431.74,621.274,643.732,436.895,213.758,242.393,255.679,350.835,728.609,1134.56,194.646,71.3377,70.4378,49.7096,29.3654,60.4495,65.9078,103.62,281.701,96.0968,366.27,4902.78
1995,0.883323,771.88,549.985,195.914,1185.94,876.365,3205.12,1407.17,1018.4,2548.21,1625.95,2523.78,1499.95,1818.19,2185.86,553.654,569.95,384.854,187.534,211.974,223.029,305.434,633.368,985.123,168.862,61.8473,61.0371,43.0594,25.4299,52.3374,57.0546,89.6908,243.812,83.1666,4558.97
1996,1.13962,168.097,1119.88,795.118,273.914,1560.46,1088.83,3841.16,1612.71,1079.2,2527.71,1543.54,2326.6,1355.41,1620.44,1928.9,484.944,496.339,333.628,161.993,182.597,191.708,262.111,542.852,843.543,144.491,52.8931,52.1795,36.7998,21.7283,44.7118,48.7357,76.6064,208.23,3963.6
1997,1.6401,216.869,243.758,1612.91,1092.48,346.628,1851.12,1269.25,4380.36,1705.24,1066.43,2389.66,1419.37,2102.38,1210.89,1436.12,1699.19,425.16,433.493,290.5,140.716,158.319,165.981,226.688,469.102,728.488,124.725,45.6414,45.0139,31.74,18.7381,38.5544,42.0208,66.0474,3595.93
1998,1.31815,312.112,314.679,352.663,2262.6,1448.95,435.561,2242.65,1465.88,4664.17,1694.89,1012.97,2204.28,1284.55,1879.19,1073.26,1265.15,1489.93,371.429,377.607,252.471,122.077,137.159,143.647,196.03,405.414,629.301,107.707,39.4038,38.8547,27.3933,16.1702,33.2683,36.2573,3158.92
1999,1.70578,250.844,452.921,455.751,497.254,3028.79,1825.04,518.854,2511.64,1516.59,4539.89,1590.19,928.851,1990.52,1147.72,1666.07,945.903,1109.76,1301.98,323.594,328.191,219.023,105.753,118.689,124.2,169.385,350.145,543.319,92.9661,34.0045,33.5257,23.6336,13.9498,28.6983,2755.55
2000,2.08393,324.611,364.114,657.146,647.813,678.752,3925.2,2233.32,590.501,2612.12,1466.3,4192.83,1430.02,822.764,1747.53,1001.66,1447.52,818.801,957.695,1120.73,277.976,281.469,187.605,90.4943,101.488,106.141,144.695,299.012,463.864,79.3567,29.0226,28.6112,20.1677,11.9033,2375.21
2001,1.9053,396.573,471.216,528.556,936.266,888.487,883.065,4798.5,2529.56,611.358,2518.77,1353.1,3770.52,1266.67,721.988,1523.48,868.78,1250.19,704.688,821.847,959.527,237.558,240.202,159.925,77.0786,86.3885,90.3063,123.065,254.246,394.34,67.4526,24.6663,24.3146,17.1381,2027.99
2002,1.30032,362.58,575.227,680.033,732.996,1209.5,1079.42,1041.91,5446.14,2644.85,597.57,2359.95,1233.67,3375.76,1120.54,633.601,1329.44,754.896,1082.67,608.635,708.328,825.626,204.146,206.215,137.195,66.086,74.0368,77.3697,105.41,217.734,337.664,57.7525,21.1176,20.8154,1750.36
2003,5.19137,247.452,525.393,824.029,911.576,877.399,1341.04,1202.13,1163.38,5642.81,2566.58,556.63,2141.71,1100.31,2975.89,979.878,550.817,1150.5,650.939,930.894,522.128,606.574,706.053,174.397,176.024,117.038,56.3512,63.1094,65.9336,89.8125,185.489,287.628,49.1907,17.9859,1508.13
2004,0.529179,987.919,358.904,757.573,1137.98,1169.21,1066.34,1614.82,1420.36,1276.42,5766.34,2490.74,521.364,1958.67,990.064,2647.19,864.286,482.701,1003.18,565.376,806.105,451.094,523.133,608.12,150.057,151.344,100.572,48.4025,54.1904,56.6023,77.0882,159.189,246.823,42.2091,1309.15
2005,3.69127,100.703,1432.79,517.503,1046.47,1456.7,1403.57,1248.88,1849.44,1534.04,1310.04,5701.68,2392.58,489.349,1804.74,899.017,2376.26,768.884,426.432,881.489,494.761,703.229,392.601,454.495,527.632,130.067,131.086,87.0615,41.8833,46.8773,48.9526,66.6587,137.635,213.383,1167.93
2006,0.947421,702.45,146.143,2075.16,729.548,1403.51,1856.13,1720.81,1467.29,2037.62,1594.18,1303.18,5493.98,2251.7,452.318,1644.73,810.142,2122.36,681.95,376.177,774.385,433.274,614.367,342.374,395.816,459.046,113.075,113.896,75.6134,36.3646,40.6911,42.4852,57.8446,119.424,1198.24
2007,1.4594,180.294,1019.47,211.771,2932.56,983.13,1793.57,2266.09,2002.62,1604.74,2112.51,1588.64,1260.12,5187.02,2085.42,412.5,1481.62,722.776,1879.3,600.366,329.715,676.473,377.538,534.322,297.345,343.394,397.935,97.964,98.6322,65.4586,31.4732,35.2114,36.759,50.0433,1139.62
2008,3.8727,277.724,261.56,1472.8,295.08,3832.74,1216.19,2165.82,2670.73,2232.36,1698.61,2147.33,1564.02,1209.32,4877.63,1929.66,376.877,1340.32,648.86,1677.23,533.423,291.961,597.489,332.821,470.36,261.471,301.724,349.439,85.9871,86.5452,57.4229,27.6045,30.8791,32.233,1042.87
2009,2.04536,736.977,402.959,378.305,2063.35,390.002,4786.6,1464.72,2516.02,2928.26,2328.71,1706.44,2093.38,1487.7,1127.64,4476.63,1749.04,338.289,1194.07,574.734,1479.11,468.856,255.98,522.873,290.848,410.612,228.079,263.037,304.502,74.9053,75.3734,50.0014,24.0337,26.882,935.648
2010,0.622124,389.233,1069.77,584.543,537.159,2814.58,508.641,5985.62,1736.79,2779,3038.27,2302.14,1626.52,1943.69,1356.71,1015.89,3998.93,1552.82,298.96,1051.57,504.802,1296.51,410.341,223.773,456.686,253.865,358.223,198.906,229.33,265.428,65.2834,65.6839,43.5699,20.941,838.457
2011,2.37254,118.39,565.034,1552.44,831.412,736.055,3701.32,643.542,7195.01,1940.66,2893.97,2994.81,2186.51,1509.48,1777.52,1228.28,912.906,3572.95,1381.18,264.978,929.495,445.257,1141.73,360.913,196.636,401.025,222.808,314.277,174.454,201.094,232.71,57.2292,57.5752,38.1887,753.058
2012,1.77105,451.495,171.835,818.983,2195.79,1124.84,951.215,4585.44,752.141,7822.81,2009.37,2903.74,2924.25,2085.02,1412.59,1639.91,1121.13,826.558,3215.2,1237.09,236.495,827.362,395.532,1012.69,319.756,174.065,354.767,197.014,277.795,154.163,177.67,205.573,50.5501,50.8516,698.654
2013,0.794912,337.032,655.361,249.204,1161.4,2988.99,1467.94,1198.39,5515.92,845.328,8263.39,2027.27,2834.92,2786.12,1950.22,1302.94,1496.64,1014.92,743.627,2878.93,1103.72,210.423,734.632,350.657,896.752,282.904,153.903,313.524,174.047,245.346,136.128,156.862,181.477,44.6213,661.42
2014,1.75226,151.272,489.274,951.299,354.871,1595.73,3944.53,1865.15,1455.08,6300.03,908.463,8438.71,1993.24,2714.92,2619.59,1809.17,1196.43,1363.47,918.967,670.146,2585.06,988.327,188.03,655.423,312.479,798.412,251.713,136.868,278.718,154.683,218.005,120.94,139.344,161.197,626.971
2015,2.08176,333.456,219.604,710.216,1354.7,487.613,2106.02,5011.43,2262.97,1660,6764.89,926.926,8283.84,1904.24,2545.13,2422.57,1656.16,1086.74,1231.07,825.909,600.162,2308.89,880.947,167.345,582.648,277.544,708.693,223.321,121.386,247.125,137.122,193.227,107.182,123.483,698.297
2016,2.28429,396.159,484.032,318.519,1007.7,1846.43,637.586,2662.04,6073.4,2576.65,1777.55,6878.33,905.874,7873.13,1775.69,2341.97,2207.71,1498.31,977.701,1102.81,737.443,534.54,2052.55,782.023,148.394,516.25,245.768,627.272,197.597,107.378,218.565,121.258,170.855,94.7652,726.406
2017,7.8626,434.7,574.999,701.597,450.589,1364.37,2395.48,801.999,3219.25,6895.75,2751.5,1805.38,6730.68,863.514,7367.83,1639.65,2141.04,2002.97,1351.41,877.876,986.805,658.14,476.11,1825.45,694.716,131.716,457.94,217.906,555.967,175.09,95.1281,193.603,107.399,151.314,727.07
2018,2.75781,1496.25,630.94,833.462,992.554,610.138,1770.34,3014.08,970.749,3661.88,7382.8,2803.15,1772.35,6436.15,810.442,6821.22,1502.51,1946.63,1810.15,1215.67,786.91,882.176,587.162,424.113,1624.22,617.601,117.02,406.651,193.432,493.391,155.352,84.3919,171.734,95.2593,778.918
2019,2.75781,524.812,2171.81,914.824,1180.74,1348.16,794.519,2231.36,3643.9,1100.54,3900.54,7475.52,2734.88,1685.26,6011.17,747.187,6228.1,1361.71,1754.13,1623.95,1086.93,701.763,785.181,521.832,376.506,1440.7,547.479,103.685,360.188,171.286,436.82,137.52,74.6973,151.994,773.498
2020,2.75781,524.812,761.668,3146.08,1290.5,1588.6,1735.97,994.526,2690.08,4112.09,1164.59,3920.44,7239.57,2582.46,1564.14,5511.29,678.878,5619.83,1222.2,1567.97,1447.04,966.195,622.67,695.725,461.899,333.004,1273.5,483.73,91.5822,318.067,151.229,385.617,121.388,65.93,816.681
2021,2.75781,524.812,761.764,1104.45,4458.62,1754.39,2070.93,2189.4,1201.35,3041.01,4361.52,1173.57,3806.29,6851.64,2401.61,1436.58,5015.31,613.46,5050.91,1093.9,1398.89,1287.85,858.309,552.368,616.525,408.994,294.689,1126.47,427.742,80.9625,281.133,133.65,340.759,107.259,779.678
2022,2.75781,524.812,761.886,1105.84,1573.36,6131.35,2317.33,2628.91,2639.07,1350.24,3199.02,4353.37,1128.61,3571.62,6324.92,2191.73,1299.97,4509.05,548.763,4500.57,971.771,1239.83,1139.39,758.355,487.55,543.767,360.523,259.654,992.237,376.682,71.2854,247.498,117.649,299.94,780.505
2023,2.75781,524.812,761.353,1100.33,1538.45,2052.2,7609.77,2829.96,3108.06,2862.27,1345.45,2992.63,3915.63,994.349,3115.82,5491.73,1898.05,1123.74,3892.04,473.074,3875.67,836.105,1065.98,979.08,651.369,418.628,466.779,309.42,222.816,851.372,323.179,61.1565,212.322,100.924,926.722
2024,2.75781,524.812,761.353,1099.56,1530.78,2006.66,2547.03,9293.19,3345.76,3370.92,2852.1,1258.65,2691.72,3449.82,867.454,2705.37,4755.86,1640.74,969.969,3355.22,407.389,3334.6,718.868,915.996,840.955,559.289,359.357,400.613,265.521,191.184,730.445,277.259,52.4643,182.138,881.388
2025,2.75781,524.812,761.353,1099.56,1529.71,1996.66,2490.51,3110.48,10987,3628.72,3358.95,2668.1,1132.09,2371.5,3009.56,753.183,2342.86,4111.13,1416.22,836.183,2889.35,350.514,2867.03,617.722,786.771,722.074,480.103,308.419,343.777,227.826,164.028,626.656,237.852,45.0061,912.182
2026,2.75781,524.812,761.353,1099.56,1529.71,1995.26,2478.1,3041.46,3677.41,11916.2,3615.84,3142.24,2399.82,997.411,2068.86,2613.11,652.26,2025.25,3548.57,1220.89,720.081,2485.98,301.366,2463.64,530.577,675.55,619.841,412.049,264.662,294.972,195.466,140.722,537.59,204.039,820.946
2027,2.75781,524.812,761.353,1099.56,1529.71,1995.26,2476.37,3026.3,3595.8,3988.42,11873.9,3382.56,2826.29,2114.33,870.124,1796.33,2262.96,563.836,1748.12,3059.12,1051.37,619.553,2137.4,258.963,2116.08,455.572,579.904,531.979,353.59,227.089,253.075,167.692,120.721,461.167,879.133
2028,2.75781,524.812,761.353,1099.56,1529.71,1995.26,2476.37,3024.18,3577.89,3899.91,3974.25,11107.8,3042.44,2490.06,1844.5,755.502,1555.63,1956.18,486.681,1507,2634.37,904.591,532.68,1836.67,222.43,1816.94,391.071,497.703,456.505,303.392,194.834,217.115,143.858,103.559,1149.63
2029,2.75781,524.812,761.353,1099.56,1529.71,1995.26,2476.37,3024.18,3575.38,3880.48,3886.06,3717.85,9990.92,2680.5,2172.29,1601.53,654.268,1344.74,1688.5,419.554,1297.76,2266.59,777.751,457.732,1577.56,190.986,1559.69,335.637,427.092,391.696,260.299,167.15,186.257,123.408,1074.83
2030,2.75781,524.812,761.353,1099.56,1529.71,1995.26,2476.37,3024.18,3575.38,3877.76,3866.7,3635.35,3344.01,8802.38,2338.42,1886.13,1386.93,565.572,1160.72,1455.61,361.3,1116.58,1948.78,668.321,393.157,1354.55,163.946,1338.61,288.019,366.459,336.061,223.313,143.393,159.779,1027.7
