ParName   Value   Gradient
MGparm[3]      273.406 4.22646e-007
MGparm[4]     0.294237 -4.58946e-006
MGparm[5]    -0.976439 -5.66537e-006
MGparm[6]    0.0962205 -1.95722e-007
MGparm[7]    0.0631909 1.21545e-007
SR_parm[1]      6.68313 -2.13304e-005
SR_parm[2]     0.501568 -1.72617e-007
SR_parm[3]     0.646566 1.68312e-006
recdev1(1961)      1.28215 -3.88854e-006
recdev1(1962)    -0.311856 -5.42312e-007
recdev1(1963)     0.414436 -1.51044e-006
recdev1(1964)    -0.497908 -4.2618e-007
recdev1(1965)    -0.628979 -6.54664e-007
recdev1(1966)    -0.194029 -1.19568e-006
recdev1(1967)    -0.397687 -5.95654e-007
recdev1(1968)     0.294233 -1.33958e-006
recdev1(1969)     0.296495 -1.48995e-006
recdev1(1970)    -0.478609 -2.73127e-007
recdev1(1971)    -0.100831 -5.81364e-007
recdev1(1972)      1.19511 -2.96196e-006
recdev1(1973)     0.484299 -1.03967e-006
recdev1(1974)    -0.331267 -1.21597e-008
recdev1(1975)    -0.596898 9.08989e-008
recdev1(1976)    -0.633694 1.81798e-007
recdev1(1977)    -0.932598 2.94392e-007
recdev1(1978)    -0.525241 1.06638e-007
recdev1(1979)    -0.443771 1.25496e-007
recdev1(1980)     -0.84727 3.44613e-007
recdev1(1981)     0.333262 -9.00669e-008
recdev1(1982)  -0.00129384 6.13915e-008
recdev1(1983)    -0.419653 3.25655e-007
recdev1(1984)     0.100456 1.98296e-007
recdev1(1985)    -0.290926 3.40688e-007
recdev1(1986)     0.194442 2.14131e-007
recdev1(1987)    -0.506871 4.20913e-007
recdev1(1988)    -0.183354 4.68816e-007
recdev1(1989)     0.949609 -3.81131e-008
recdev1(1990)    -0.125868 4.15095e-007
recdev1(1991)     0.466668 2.68293e-007
recdev1(1992)     -0.90183 5.23852e-007
recdev1(1993)     0.337277 3.60647e-007
recdev1(1994)       1.1977 5.72377e-008
recdev1(1995)    -0.362987 5.29003e-007
recdev1(1996)    -0.192608  5.1098e-007
recdev1(1997)     0.306758 4.43689e-007
recdev1(1998)    0.0269172 5.00218e-007
recdev1(1999)      0.31748 4.46867e-007
recdev1(2000)      0.47698 4.61769e-007
recdev1(2001)     0.466424 4.46624e-007
recdev1(2002)   -0.0406717 5.05501e-007
recdev1(2003)      1.44665 2.21037e-007
recdev1(2004)    -0.914063 5.55895e-007
recdev1(2005)     0.940631 2.43806e-007
recdev1(2006)    -0.329636 5.14959e-007
recdev1(2007)   -0.0471019 4.98571e-007
recdev1(2008)     0.968742 5.36933e-007
recdev1(2009)     0.303825 5.92164e-007
recdev1(2010)     -0.83976  6.1822e-007
recdev1(2011)   -0.0580903 6.04632e-007
recdev1(2012)    -0.234686 6.02308e-007
recdev1(2013)    -0.573689 6.36875e-007
recdev1(2014)   -0.0349102 5.57405e-007
recdev1(2015)     0.330442 6.02036e-007
recdev1(2016)   -0.0426115 6.20149e-007
recdev1(2017)     -0.10974 6.02056e-007
init_F[1]    0.0118746 7.58876e-007
init_F[2]   0.00219959 -3.36122e-007
Q_parm[8]     -4.22802 -3.56699e-007
Q_parm[9]     -6.34777 -1.59734e-007
Q_parm[10]     -6.80013  -2.164e-007
Q_parm[14]   -0.0929219 1.68533e-007
Q_parm[15]    -0.221251 1.68533e-007
Q_parm[16]     -0.03794 2.04503e-007
selparm[1]      222.389 1.72155e-007
selparm[2]      -11.667 -9.64865e-011
selparm[3]      7.12482 -8.22893e-009
selparm[4]      5.69141 2.48748e-007
selparm[6]     -2.90982 1.79521e-007
selparm[7]      213.748 -2.45301e-007
selparm[8]     -11.5648 -4.69328e-009
selparm[9]      8.06335 1.53548e-007
selparm[10]      7.07934 -1.78764e-007
selparm[12]     -2.49986 -7.80205e-008
selparm[13]      242.408 -2.4645e-006
selparm[14]     -12.0766 5.39544e-010
selparm[15]      7.42173 -3.9883e-008
selparm[18]   0.00912804 1.24016e-007
selparm[19]      232.551 -2.38419e-007
selparm[20]     -11.8912 -5.37295e-009
selparm[21]      6.59766 1.53765e-007
selparm[22]      6.18366 -2.36057e-007
selparm[24]     -3.59935 -7.59533e-008
selparm[25]      74.1751 -5.05363e-006
selparm[27]      4.70604 2.43959e-006
selparm[31]      212.852 -1.2352e-007
selparm[32]     -2.32004 -5.02331e-008
selparm[33]      6.86197 6.86119e-008
selparm[36]     -4.05387 -4.67441e-008
selparm[37]      124.763 -4.16879e-008
selparm[38]     -2.28731 7.39435e-008
selparm[40]      7.42045 1.71061e-007
selparm[43]      269.939 -7.20445e-008
selparm[44]     -12.0936 3.39226e-009
selparm[45]      7.84006 7.70952e-008
selparm[46]      4.91607 -3.45022e-008
selparm[48]     -2.49273 6.21351e-009
selparm[49]      192.806 -3.72091e-007
selparm[50]     -1.24215 -1.17328e-006
selparm[51]      5.78667 -5.4942e-008
selparm[52]      7.24618 -6.17335e-007
selparm[54]     -2.82731 -7.6857e-007
selparm[57]      112.645 -2.76306e-008
selparm[58]     -1.93991 -2.28761e-007
selparm[60]     -3.09786 1.78514e-009
selparm[63]      194.041 -3.5911e-008
selparm[64]    -0.244011 -9.74202e-010
selparm[65]        6.661 8.67512e-008
selparm[68]     -1.74512 -1.52319e-007
selparm[71]      209.484 -1.87658e-007
selparm[72]     -9.98965 -8.49305e-010
selparm[73]      6.58015 6.80765e-008
selparm[74]      7.85023 -1.61169e-007
selparm[76]     -3.80317 -5.27485e-008
selparm[79]      250.815 1.05144e-007
selparm[80]     -11.2826 -3.56453e-009
selparm[81]      7.35346 -1.04187e-007
selparm[82]      6.32923 5.02182e-008
selparm[84]     -2.99505 4.55607e-008
selparm[85]      244.795 8.75774e-008
selparm[86]      14.7153 -5.64912e-009
selparm[99]      165.255 -1.5739e-006
selparm[102]     -3.26575 -4.28927e-007
selparm[104]      7.46152 -1.22151e-006
selparm[105]     -6.24891 -9.24882e-008
selparm[106]      83.3229 -2.30678e-007
selparm[107]      -1.0592 7.71816e-009
selparm[110]       296.45 5.54036e-008
selparm[111]     -6.05912 -2.13551e-010
selparm[113]      1.77445 -1.94034e-009
parm_dev[1](2011)    -0.758892 1.36494e-006
parm_dev[1](2012)     0.375045 1.05468e-006
parm_dev[1](2013)     0.472255 6.08664e-007
parm_dev[1](2014)    0.0332649 4.00922e-007
parm_dev[1](2015)     0.051084 4.05511e-007
