"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1960,431.527,293.495,208.304,155.222,120.801,97.334,80.3751,67.6696,57.7363,50.0626,43.6855,40.9909,36.0169,31.7793,28.1236,24.9416,22.1549,19.7027,17.5364,15.6189,13.9198,12.4121,11.0721,9.87935,8.81671,7.86938,7.02449,6.27071,5.59809,4.99779,4.46197,3.98367,3.55669,3.17551,26.4574
1961,1594.65,293.548,209.424,155.784,120.755,97.068,80.2736,67.6643,57.889,50.0053,43.7694,38.4674,36.2894,32.0156,28.3351,25.133,22.3275,19.8582,17.6769,15.7445,14.0302,12.5088,11.1572,9.95471,8.88375,7.92913,7.07778,6.31828,5.64055,5.0357,4.49582,4.0139,3.58368,3.19961,26.6582
1962,287.059,1084.77,208.695,156.037,120.739,96.6681,79.7548,67.3261,57.6674,49.9477,43.5506,38.3895,33.9195,32.1283,28.4308,25.2199,22.4082,19.9322,17.7446,15.8067,14.0861,12.5573,11.1988,9.99085,8.91551,7.95728,7.10283,6.34061,5.66048,5.05349,4.51171,4.02808,3.59635,3.21092,26.7525
1963,654.343,195.273,749.918,151.116,117.525,93.93,77.184,64.9959,55.7513,48.3448,42.2663,37.1142,32.8918,29.1814,27.7273,24.595,21.8568,19.4464,17.3153,15.4266,13.7495,12.258,10.931,9.75068,8.70042,7.76496,6.93103,6.18721,5.52353,4.93124,4.40257,3.93065,3.50937,3.13327,26.1057
1964,228.727,445.12,127.148,510.637,107.02,85.968,70.5095,59.1209,50.5818,43.9222,38.4405,33.8427,29.8808,26.601,23.6887,22.577,20.0748,17.8731,15.9246,14.1947,12.6565,11.2874,10.0675,8.98057,8.01285,7.15108,6.38307,5.69813,5.087,4.54159,4.05475,3.62016,3.23219,2.88581,24.0442
1965,205.501,155.592,274.775,82.1701,343.246,74.3027,61.2449,51.2627,43.6733,37.8253,33.1485,29.215,25.8687,22.9578,20.5325,18.3576,17.5533,15.6481,13.9597,12.4566,11.116,9.91991,8.85243,7.89936,7.04902,6.29107,5.61555,5.01317,4.4757,3.99599,3.56776,3.18545,2.84412,2.53937,21.1583
1966,315.432,139.793,98.3512,181.583,56.4756,243.668,54.1249,45.5202,38.7098,33.3843,29.1804,25.7509,22.8237,20.3098,18.1035,16.2516,14.5742,13.969,12.4758,11.1452,9.95557,8.89113,7.93908,7.08784,6.3268,5.64709,5.04079,4.50012,4.01778,3.58729,3.20297,2.85984,2.55346,2.2799,18.9971
1967,239.295,214.574,94.0368,68.6282,131.708,42.3105,187.315,42.4075,36.2184,31.1762,27.1326,23.8778,21.1827,18.8537,16.8335,15.0449,13.5338,12.1564,11.6657,10.4283,9.32256,8.33187,7.44394,6.64879,5.93719,5.30056,4.73168,4.22403,3.77122,3.36717,3.0065,2.68448,2.39694,2.14018,17.8337
1968,475.145,162.782,145.334,66.7009,50.6334,100.369,33.0915,149.524,34.3964,29.739,25.8366,22.6424,20.0318,17.8428,15.9303,14.257,12.7648,11.4981,10.3382,9.92833,8.88016,7.94183,7.10004,6.34483,5.66805,5.06204,4.51967,4.03487,3.60217,3.21614,2.87164,2.5641,2.2895,2.04429,17.0355
1969,432.511,323.22,113.56,106.125,50.6605,39.7217,80.8117,27.1916,124.833,29.065,25.352,22.1686,19.5241,17.3392,15.4898,13.8605,12.4255,11.1391,10.0433,9.03652,8.68281,7.76917,6.95025,6.2149,5.55473,4.96281,4.4326,3.95792,3.53355,3.15472,2.81671,2.51505,2.24573,2.00525,16.7112
1970,211.452,294.218,225.835,83.091,80.77,39.8248,32.0462,66.5141,22.736,105.645,24.8159,21.7873,19.1462,16.9267,15.0763,13.4981,12.0984,10.8595,9.74432,8.79185,7.91466,7.60783,6.80928,6.09286,5.4491,4.87085,4.35219,3.88747,3.47134,3.09925,2.76705,2.47063,2.20607,1.96986,16.4175
1971,319.157,143.842,199.973,160.81,61.5444,61.7928,31.2696,25.6762,54.1435,18.7328,87.8229,20.7659,18.323,16.1636,14.3317,12.7932,11.473,10.2961,9.25027,8.30613,7.49811,6.75258,6.49266,5.81239,5.20167,4.65261,4.15924,3.71659,3.3199,2.96463,2.64692,2.36325,2.11012,1.88418,15.7047
1972,1010.6,217.108,96.2514,140.109,117.194,46.3269,47.7338,24.6385,20.5512,43.868,15.3167,72.3002,17.1853,15.2259,13.4748,11.9775,10.7123,9.62088,8.64349,7.77197,6.98305,6.30666,5.68157,5.46428,4.8927,4.37923,3.9174,3.50227,3.12972,2.79578,2.49668,2.22917,1.99031,1.77715,14.8136
1973,496.183,687.467,149.688,69.4896,105.215,90.8996,36.8686,38.741,20.3112,17.1466,36.9228,12.975,61.5481,14.6855,13.0494,11.5747,10.3061,9.22928,8.29703,7.45956,6.71108,6.03231,5.44967,4.91063,4.72362,4.23005,3.78648,3.38739,3.02858,2.70652,2.41781,2.15919,1.92787,1.72131,14.3487
1974,224.303,337.531,473.577,108.05,52.1767,81.5978,72.3299,29.9296,31.949,16.9514,14.4334,31.2746,11.0432,52.5862,12.5856,11.2103,9.96178,8.8824,7.96278,7.16415,6.44486,5.80077,5.2158,4.71318,4.24776,4.08655,3.65991,3.27637,2.93121,2.62083,2.3422,2.0924,1.86861,1.66845,13.9078
1975,171.059,152.583,233.617,336.33,79.7053,39.7537,63.7838,57.6962,24.2546,26.1936,14.0077,11.9927,26.098,9.24797,44.164,10.5939,9.45282,8.41123,7.50742,6.73524,6.06315,5.45669,4.91289,4.41848,3.99338,3.5995,3.46322,3.10187,2.77696,2.4845,2.22148,1.98535,1.77364,1.58397,13.2037
1976,158.998,116.364,103.371,165.701,248.13,60.7357,31.0816,50.8802,46.756,19.8918,21.6676,11.6601,10.0307,21.91,7.78643,37.2669,8.95448,8.00009,7.12534,6.36421,5.71264,5.14462,4.6314,4.17075,3.75163,3.3911,3.0569,2.94135,2.63459,2.3587,2.11035,1.88698,1.68643,1.50661,12.5615
1977,115.59,108.159,77.8668,72.4833,120.859,186.927,46.9392,24.5075,40.7546,37.8899,16.2487,17.7985,9.61979,8.30511,18.1934,6.48039,31.0708,7.47575,6.68576,5.95927,5.32574,4.78252,4.30835,3.87947,3.49422,3.1435,2.84168,2.56181,2.46511,2.2081,1.97693,1.76882,1.58162,1.41354,11.7919
1978,167.354,78.6303,71.2861,53.7587,52.0526,89.6456,142.262,36.4441,19.3286,32.5201,30.4785,13.1449,14.4626,7.8454,6.79339,14.917,5.32311,25.558,6.15588,5.50978,4.91401,4.39357,3.94675,3.55633,3.2029,2.88523,2.5959,2.34683,2.11582,2.03603,1.82381,1.63292,1.46104,1.30643,10.908
1979,174.262,113.843,52.2409,49.6144,38.919,38.9221,68.7685,111.31,28.9649,15.5451,26.3754,24.8701,10.7764,11.9013,6.47527,5.62007,12.3627,4.41765,21.2324,5.11799,4.58348,4.08965,3.6577,3.28651,2.96193,2.66792,2.40355,2.16268,1.95529,1.76288,1.69646,1.51967,1.36063,1.21743,10.178
1980,118.676,118.543,74.7603,35.9195,35.4831,28.7487,29.4967,53.1547,87.3927,23.0112,12.453,21.2557,20.1364,8.75876,9.7033,5.29255,4.60249,10.1394,3.6273,17.4487,4.20865,3.77091,3.36584,3.01114,2.7061,2.4392,2.19732,1.97975,1.78145,1.61069,1.45224,1.39756,1.25194,1.12093,9.38809
1981,366.413,80.7297,78.0029,51.5109,25.7428,26.2659,21.8353,22.8525,41.83,69.5804,18.4685,10.0513,17.2331,16.3869,7.15009,7.94114,4.33998,3.77989,8.33688,2.98507,14.3688,3.46748,3.10798,2.77487,2.48296,2.23176,2.01187,1.81252,1.63315,1.46963,1.3288,1.19812,1.15302,1.0329,8.67053
1982,244.561,249.254,52.8493,53.4726,36.7298,18.9576,19.828,16.8084,17.8683,33.0881,55.4738,14.8055,8.09328,13.9286,13.2873,5.81296,6.46962,3.54152,3.0883,6.81791,2.44292,11.7653,2.84032,2.54659,2.27415,2.03524,1.82955,1.64944,1.4861,1.33909,1.20507,1.08962,0.982477,0.945512,7.95725
1983,172.913,166.364,175.55,38.9658,41.0077,29.0937,15.4084,16.4414,14.1564,15.2185,28.3797,47.7975,12.8031,7.02061,12.1141,11.5805,5.07455,5.65484,3.09843,2.70384,5.97234,2.14079,10.3133,2.49034,2.23317,1.9945,1.78513,1.60483,1.44691,1.30367,1.17475,1.05719,0.955925,0.861937,7.81061
1984,275.894,117.625,115.247,127.256,29.379,31.9349,23.2473,12.5567,13.6072,11.8484,12.8282,24.0343,40.6308,10.919,6.004,10.3832,9.94346,4.36314,4.86714,2.66893,2.33041,5.14979,1.84656,8.89807,2.14899,1.92733,1.72153,1.54093,1.38537,1.2491,1.12548,1.0142,0.912721,0.825304,7.48763
1985,187.444,187.678,81.6099,83.6693,96.0924,22.912,25.5332,18.9514,10.3968,11.3986,10.0048,10.8931,20.4986,34.7789,9.37396,5.16651,8.95113,8.58399,3.7706,4.20951,2.30969,2.01764,4.46011,1.59966,7.70975,1.86226,1.67034,1.49209,1.33564,1.20085,1.08276,0.975628,0.879178,0.791222,7.20647
1986,312.135,127.509,128.818,58.594,62.4801,74.108,18.1084,20.5705,15.5078,8.6103,9.52272,8.41211,9.20472,17.391,29.6022,7.99919,4.41762,7.66539,7.35954,3.23559,3.6146,1.98426,1.734,3.83415,1.37543,6.63006,1.60164,1.43671,1.28347,1.14894,1.03303,0.931469,0.839319,0.756355,6.88053
1987,141.504,212.332,87.8578,92.8973,43.9503,48.3991,58.8094,14.6496,16.9054,12.9014,7.22923,8.05055,7.14915,7.85473,14.8875,25.4027,6.87718,3.80334,6.60651,6.34796,2.79252,3.12101,1.71387,1.49808,3.3131,1.18868,5.73041,1.38441,1.24192,1.1095,0.993236,0.893057,0.805269,0.725613,6.6024
1988,216.008,96.259,145.767,63.0626,69.3501,33.8828,38.211,47.3162,11.9724,13.9859,10.7722,6.07818,6.80492,6.06839,6.68944,12.7118,21.7338,5.89289,3.26276,5.67245,5.45403,2.40044,2.6838,1.47417,1.28882,2.85075,1.02291,4.93168,1.19152,1.06893,0.954985,0.854935,0.768719,0.693163,6.30796
1989,489.875,146.94,65.3564,103.524,46.5818,52.8987,26.4531,30.3985,38.2376,9.79534,11.5511,8.96093,5.08409,5.71667,5.11541,5.6541,10.7667,18.4374,5.00513,2.77374,4.82553,4.64207,2.04385,2.28576,1.2558,1.09808,2.42911,0.871692,4.20289,1.01549,0.911038,0.813948,0.728688,0.655212,5.96748
1990,184.124,333.24,99.9265,46.4584,76.5351,35.5657,41.3813,21.0899,24.6166,31.3487,8.10668,9.6284,7.51006,4.27869,4.82644,4.32938,4.79418,9.14203,15.6718,4.25776,2.36097,4.10926,3.95435,1.74149,1.94796,1.07036,0.936023,2.07078,0.743146,3.58325,0.865801,0.776764,0.693995,0.621308,5.64687
1991,302.614,125.251,227.761,71.0149,34.3257,58.3947,27.778,32.9328,17.0491,20.147,25.8999,6.74573,8.05574,6.30975,3.60646,4.07824,3.66514,4.06443,7.75882,13.3114,3.61866,2.00749,3.49521,3.36429,1.4819,1.65783,0.911035,0.796755,1.76278,0.632638,3.0505,0.737093,0.661303,0.590845,5.33662
1992,75.9832,205.855,85.2941,161.234,52.2641,26.0859,45.3958,21.9951,26.4868,13.8822,16.5601,21.4417,5.61517,6.73404,5.29188,3.03237,3.43573,3.09228,3.43299,6.55894,11.2599,3.06242,1.69951,2.95976,2.84946,1.25531,1.40449,0.771876,0.675092,1.49367,0.536076,2.58496,0.624614,0.560397,5.0231
1993,287.308,51.6879,141,61.1116,120.151,40.2204,20.5574,36.4608,17.9454,21.8784,11.5755,13.9075,18.1055,4.76135,5.7285,4.5128,2.5908,2.93959,2.64857,2.94276,5.6257,9.66213,2.62874,1.45919,2.54172,2.44733,1.07827,1.2065,0.6631,0.579979,1.28327,0.460574,2.22092,0.536657,4.79733
1994,496.987,195.443,35.3632,101.087,45.4073,92.1239,31.6076,16.4676,29.6672,14.7829,18.1935,9.69498,11.7119,15.3113,4.03964,4.87235,3.84568,2.211,2.51141,2.26463,2.51773,4.81538,8.27326,2.25145,1.25,2.17764,2.09699,0.923983,1.03393,0.568279,0.497059,1.09982,0.394741,1.9035,4.57172
1995,121.538,338.078,134.23,25.4539,75.5637,35.043,72.889,25.4909,13.4893,24.6031,12.3756,15.3402,8.21902,9.97022,13.076,3.45828,4.17888,3.30295,1.90098,2.16098,1.9498,2.16867,4.14917,7.13041,1.9408,1.07768,1.87762,1.80822,0.796789,0.891635,0.490086,0.428676,0.94853,0.340444,5.58463
1996,156.837,82.6769,231.404,96.2695,18.9028,57.8959,27.5256,58.3568,20.729,11.1054,20.447,10.3589,12.9102,6.94578,8.45244,11.1122,2.9443,3.56273,2.8189,1.62366,1.84682,1.66708,1.85483,3.54957,6.10112,1.66086,0.92233,1.60708,1.54777,0.682049,0.763259,0.419534,0.36697,0.812006,5.07235
1997,221.383,106.689,56.5943,165.957,71.3693,14.4527,45.3841,21.9983,47.3745,17.0367,9.21379,17.0859,8.70327,10.892,5.87869,7.17131,9.44538,2.50616,3.03576,2.40385,1.38541,1.57653,1.42356,1.58427,3.03237,5.21284,1.4192,0.788183,1.37342,1.32278,0.582923,0.652346,0.358575,0.313653,5.0295
1998,182.751,150.597,73.0612,40.6127,123.473,54.8024,11.383,36.4354,17.9367,39.1066,14.1967,7.73293,14.4178,7.37452,9.25818,5.00884,6.12129,8.07345,2.14436,2.59953,2.05962,1.18755,1.35181,1.22094,1.35903,2.60159,4.47275,1.2178,0.67637,1.17863,1.13521,0.500276,0.559865,0.307745,4.58581
1999,228.59,124.317,102.233,51.975,29.965,94.0309,42.8076,9.06507,29.472,14.6887,32.3285,11.8204,6.47384,12.1214,6.22038,7.82913,4.24396,5.19423,6.85843,1.82318,2.21158,1.75308,1.01116,1.15132,1.04007,1.15787,2.21676,3.81144,1.0378,0.576426,1.00451,0.967522,0.426384,0.477179,4.17091
2000,277.473,155.499,84.108,72.4875,38.265,22.7749,73.2627,33.9938,7.31149,24.0656,12.1078,26.8394,9.86675,5.42628,10.1922,5.24295,6.61097,3.58858,4.39668,5.80989,1.54536,1.87539,1.48708,0.857941,0.977046,0.882754,0.982834,1.88179,3.23568,0.881069,0.489386,0.852844,0.821459,0.362019,3.9465
2001,258.601,188.752,105.004,59.5264,53.3176,29.0621,17.7288,58.1251,27.3933,5.9649,19.8193,10.043,22.3838,8.26323,4.55904,8.58437,4.42418,5.5865,3.03573,3.72234,4.92179,1.30973,1.58998,1.26108,0.727693,0.828832,0.748921,0.833892,1.59671,2.74561,0.747647,0.415287,0.723726,0.697101,3.65633
2002,186.879,175.915,127.894,74.5503,43.7636,40.4447,22.6087,14.0516,46.7804,22.3198,4.90619,16.4186,8.36521,18.7225,6.93392,3.83511,7.23492,3.73408,4.72026,2.56714,3.14972,4.16661,1.10916,1.34684,1.06845,0.616628,0.702406,0.634736,0.706794,1.3534,2.32731,0.633758,0.352032,0.6135,3.69046
2003,616.288,127.125,118.267,90.0622,54.0842,32.7193,31.0012,17.6532,11.1408,37.5493,18.0852,4.00391,13.4724,6.89308,15.478,5.74672,3.1846,6.01657,3.10874,3.93308,2.14039,2.62739,3.47688,0.925801,1.12442,0.892135,0.514929,0.586608,0.530127,0.590336,1.13044,1.94396,0.529375,0.294055,3.59519
2004,72.8884,419.233,87.1681,84.9634,66.9036,41.4373,25.6888,24.8024,14.3442,9.16481,31.1818,15.126,3.36685,11.3748,5.83757,13.1378,4.8862,2.71121,5.12716,2.6511,3.35591,1.82704,2.24342,2.96945,0.790817,0.960598,0.762226,0.439978,0.50125,0.453004,0.504468,0.966034,1.66126,0.452396,3.32375
2005,429.498,49.5827,289.246,63.0094,63.4877,51.5506,32.6701,20.6366,20.24,11.8509,7.64354,26.1926,12.7751,2.85548,9.67822,4.97911,11.2268,4.18137,2.3226,4.39575,2.27427,2.88018,1.56856,1.92652,2.55045,0.679324,0.825252,0.654879,0.378035,0.430699,0.389255,0.433487,0.830122,1.42755,3.24497
2006,125.412,292.168,34.3679,210.095,47.4543,49.341,41.0208,26.5007,17.0064,16.8868,9.98122,6.4838,22.3391,10.9405,2.45307,8.33401,4.29522,9.69777,3.61552,2.00979,3.80588,1.9699,2.4955,1.35937,1.66987,2.21097,0.588958,0.715523,0.567834,0.3278,0.373476,0.337546,0.375907,0.719866,4.05198
2007,185.56,85.3123,202.177,24.9222,158.022,36.8362,39.2354,33.2606,21.8309,14.1837,14.2173,8.46371,5.52795,19.1249,9.39612,2.11187,7.18796,3.70966,8.38432,3.12825,1.73993,3.29625,1.70666,2.16254,1.17821,1.44751,1.91674,0.510618,0.620381,0.492349,0.284232,0.323844,0.292694,0.325962,4.1379
2008,447.479,126.228,59.6338,148.054,18.8487,123.225,29.4335,31.9697,27.5345,18.297,12.0003,12.1151,7.25137,4.75564,16.5045,8.12793,1.8301,6.23727,3.22224,7.28816,2.72078,1.51393,2.86898,1.48578,1.88298,1.02602,1.26066,1.66944,0.444759,0.540386,0.428875,0.247594,0.282104,0.254972,3.88863
2009,257.015,304.4,87.5088,43.3139,111.176,14.5964,97.7349,23.7993,26.2618,22.8994,15.3611,10.1471,10.3,6.19074,4.07311,14.1705,6.99156,1.57645,5.37849,2.78079,6.2934,2.35046,1.3083,2.47991,1.28452,1.62813,0.887249,1.09023,1.44383,0.384669,0.46739,0.37095,0.214157,0.24401,3.58412
2010,82.993,174.836,210.669,63.4683,32.5982,86.3602,11.612,79.2144,19.5914,21.8866,19.2651,13.0159,8.64445,8.81057,5.31185,3.50297,12.2083,6.03132,1.36128,4.64783,2.40436,5.44375,2.03377,1.13228,2.14664,1.11204,1.40965,0.76824,0.944048,1.25028,0.333112,0.404755,0.321244,0.185463,3.31527
2011,285.15,56.4564,121.217,153.074,47.882,25.3884,68.9463,9.45057,65.4871,16.3974,18.4919,16.3936,11.1356,7.42552,7.59107,4.58694,3.03001,10.5733,5.22848,1.18091,4.03411,2.08771,4.72819,1.76682,0.983824,1.86541,0.96644,1.22516,0.66773,0.820567,1.08677,0.289555,0.351835,0.279246,3.04311
2012,209.78,193.975,39.0455,87.8537,115.081,37.1566,20.2105,55.981,7.79539,54.6884,13.8232,15.7006,13.9941,9.54407,6.38348,6.54049,3.95877,2.61833,9.14527,4.52551,1.02267,3.4949,1.80918,4.09827,1.53168,0.852991,1.61748,0.838048,1.06245,0.57907,0.711633,0.942515,0.251124,0.305141,2.88147
2013,96.8431,142.704,135.285,28.5382,66.6387,90.0959,29.7845,16.5119,46.4623,6.55023,46.3883,11.8093,13.4855,12.0683,8.2555,5.53407,5.67972,3.44208,2.27873,7.96466,3.94334,0.891459,3.04738,1.57785,3.57483,1.33621,0.744198,1.41127,0.731243,0.927078,0.505302,0.62099,0.822476,0.219143,2.78084
2014,197.99,65.878,99.8617,99.2162,21.7327,52.3916,72.639,24.4961,13.7976,39.3067,5.59394,39.8998,10.2122,11.7089,10.51,7.20572,4.83845,4.972,3.01598,1.99803,6.98716,3.4607,0.782573,2.67573,1.38564,3.1397,1.17367,0.653713,1.23974,0.642386,0.814446,0.443921,0.545563,0.722584,2.63566
2015,229.671,134.684,46.0226,73.115,75.4508,17.0628,42.1602,59.6063,20.4212,11.6452,33.4893,4.80018,34.4228,8.84599,10.173,9.15201,6.28519,4.22563,4.34632,2.63829,1.74872,6.11768,3.03093,0.685534,2.34431,1.21416,2.75138,1.02857,0.572926,1.08657,0.563034,0.713853,0.389097,0.478192,2.94358
2016,248.534,156.235,93.7303,33.5667,55.3797,59.0018,13.6812,34.4676,49.5012,17.1697,9.88374,28.6274,4.12543,29.7035,7.65628,8.82468,7.95235,5.46819,3.67981,3.78757,2.30032,1.52531,5.33767,2.64505,0.598354,2.04643,1.05997,2.40215,0.898059,0.500247,0.948756,0.491632,0.623335,0.339762,2.98796
2017,764.296,169.066,108.733,68.3629,25.4124,43.2807,47.2767,11.1751,28.5967,41.5792,14.5585,8.44068,24.5795,3.55641,25.6838,6.6351,7.66055,6.912,4.75732,3.20369,3.29926,2.00455,1.32958,4.65375,2.30652,0.521836,1.78489,0.924567,2.09539,0.783405,0.436393,0.82767,0.428893,0.543794,2.90314
2018,291.185,519.916,117.726,79.3479,51.7862,19.8729,34.7118,38.6601,9.28251,24.0485,35.2973,12.4475,7.2557,21.2142,3.07875,22.2844,5.76658,6.66619,6.02048,4.14663,2.79391,2.87839,1.74936,1.16057,4.06284,2.01389,0.455672,1.55869,0.807434,1.82999,0.6842,0.381139,0.722884,0.374598,3.01062
2019,291.185,198.08,361.161,85.7062,59.9888,40.4195,15.8979,28.3028,32.0173,7.78292,20.3544,30.0894,10.6682,6.24364,18.3102,2.6633,19.3098,5.00315,5.78913,5.23208,3.60553,2.4303,2.50452,1.52247,1.01021,3.53692,1.75336,0.396749,1.3572,0.703086,1.59354,0.595806,0.331903,0.629509,2.94799
2020,291.185,198.08,136.927,261.632,64.4106,46.535,32.1556,12.8932,23.314,26.701,6.55208,17.2582,25.65,9.13093,5.36008,15.7545,2.29543,16.6636,4.32161,5.00407,4.52497,3.11949,2.1033,2.16802,1.31813,0.874734,3.06287,1.51846,0.343613,1.17548,0.608963,1.38024,0.516063,0.287484,3.09877
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
