ParName   Value   Gradient
MGparm[3]      273.599 2.04256e-005
MGparm[4]     0.294455 -0.000134932
MGparm[5]    -0.983504 -0.000167863
MGparm[6]      0.09382 -6.0079e-006
MGparm[7]    0.0638247 8.91571e-007
SR_parm[1]      6.67104 -0.000645992
SR_parm[2]     0.523679 -1.72568e-005
SR_parm[3]      0.65014 4.87978e-005
recdev1(1961)      1.31156 -0.000123846
recdev1(1962)    -0.313893 -9.77521e-006
recdev1(1963)     0.439611 -5.10511e-005
recdev1(1964)    -0.510518 -1.05242e-005
recdev1(1965)    -0.615852 -1.63399e-005
recdev1(1966)    -0.175934 -3.97969e-005
recdev1(1967)    -0.376944 -2.42113e-005
recdev1(1968)     0.310315 -5.55269e-005
recdev1(1969)     0.295664 -4.97337e-005
recdev1(1970)    -0.458066 -1.08967e-005
recdev1(1971)   -0.0660523 -1.89306e-005
recdev1(1972)      1.20222 -9.61412e-005
recdev1(1973)     0.471191 -3.40061e-005
recdev1(1974)    -0.337379 -4.55268e-006
recdev1(1975)    -0.601053 2.22481e-006
recdev1(1976)    -0.641338 4.26112e-006
recdev1(1977)    -0.935662 8.71792e-006
recdev1(1978)    -0.530842 6.16692e-006
recdev1(1979)    -0.462781 6.58496e-006
recdev1(1980)    -0.843644   1.072e-005
recdev1(1981)     0.317569 -1.31347e-006
recdev1(1982)   -0.0375723 5.87954e-006
recdev1(1983)    -0.432597 1.05239e-005
recdev1(1984)    0.0657757 6.64743e-006
recdev1(1985)    -0.312261 1.05816e-005
recdev1(1986)     0.183345 6.50785e-006
recdev1(1987)    -0.546653 1.32513e-005
recdev1(1988)    -0.157875 1.21352e-005
recdev1(1989)     0.916331 2.78019e-006
recdev1(1990)    -0.148874 1.34447e-005
recdev1(1991)     0.436911 1.03556e-005
recdev1(1992)    -0.951332 1.62785e-005
recdev1(1993)      0.35065 1.38565e-005
recdev1(1994)      1.13008 1.00451e-005
recdev1(1995)    -0.401587 1.59467e-005
recdev1(1996)    -0.190963 1.60514e-005
recdev1(1997)     0.248099  1.5228e-005
recdev1(1998)  -0.00581302 1.60138e-005
recdev1(1999)     0.252299 1.55317e-005
recdev1(2000)     0.426671 1.48193e-005
recdev1(2001)      0.39209 1.47459e-005
recdev1(2002)   -0.0524159 1.58466e-005
recdev1(2003)      1.40093 1.04147e-005
recdev1(2004)    -0.917947 1.72829e-005
recdev1(2005)     0.928959 1.64504e-005
recdev1(2006)     -0.38239 1.77797e-005
recdev1(2007)   -0.0404978 1.72852e-005
recdev1(2008)     0.961528 1.75642e-005
recdev1(2009)     0.288456 1.80908e-005
recdev1(2010)    -0.903841 1.77032e-005
recdev1(2011)      0.25128 1.80702e-005
recdev1(2012)  -0.00203565 1.81563e-005
recdev1(2013)    -0.730439 1.77248e-005
recdev1(2014)   -0.0934769 1.79498e-005
recdev1(2015)      0.27577 1.79451e-005
recdev1(2016)     0.481402 1.81866e-005
recdev1(2017)    -0.160175  1.8096e-005
init_F[1]    0.0120803 1.31378e-005
init_F[2]   0.00224146 4.53442e-006
Q_parm[8]     -6.31963 -1.33207e-005
Q_parm[9]     -6.77096 -1.12061e-005
Q_parm[13]    -0.216184 7.18258e-006
Q_parm[14]   -0.0354615 8.41383e-006
selparm[1]      222.717 -1.28746e-007
selparm[2]     -11.7452 3.06574e-008
selparm[3]      7.11463 7.58266e-007
selparm[4]      5.70614 -7.2454e-008
selparm[6]     -3.06593 -9.8003e-007
selparm[7]      213.551 -4.92124e-006
selparm[8]     -11.6143 9.69224e-009
selparm[9]      8.04294 1.33302e-006
selparm[10]      7.09973 -4.39222e-006
selparm[12]     -2.52542 -4.95782e-006
selparm[13]      242.583  0.000125222
selparm[14]     -11.7905 -9.09536e-008
selparm[15]       7.4571 1.36286e-006
selparm[18]     0.244112 3.55369e-006
selparm[19]      232.767 -3.18691e-006
selparm[20]     -11.8849 -6.06749e-008
selparm[21]       6.6012 1.62674e-006
selparm[22]      6.18467 -2.62269e-006
selparm[24]      -3.6298 -2.00127e-006
selparm[25]      74.2589 -0.000147827
selparm[27]       4.7199 6.95858e-005
selparm[31]      212.899 -4.40514e-006
selparm[32]     -2.29451 -1.9973e-006
selparm[33]      6.86174 1.63482e-006
selparm[36]     -4.07027 -1.38031e-006
selparm[37]      124.818 -3.31217e-006
selparm[38]     -2.28935 4.11347e-007
selparm[40]      7.41988 -2.40644e-006
selparm[43]      270.087 -6.46255e-007
selparm[44]     -12.1096 2.60443e-007
selparm[45]      7.83184 1.45021e-006
selparm[46]      4.89427 -6.62849e-008
selparm[48]     -2.54138 -4.73621e-008
selparm[49]      192.034 -1.12787e-006
selparm[50]     -1.24306 9.77399e-007
selparm[51]      5.73596 1.00707e-006
selparm[52]      7.30201 4.89461e-007
selparm[54]     -2.97725 -7.21164e-008
selparm[57]      112.671 7.61868e-008
selparm[58]     -1.94088 1.56168e-006
selparm[60]     -3.09478 8.16765e-008
selparm[63]      194.334 -3.27098e-006
selparm[64]    -0.248409 -6.23058e-006
selparm[65]      6.66228 1.79944e-006
selparm[68]     -1.75153 -4.22711e-006
selparm[71]      209.804 -9.46693e-006
selparm[72]     -3.87394 -1.57351e-006
selparm[73]       6.5887 2.02384e-006
selparm[74]      7.79668 -6.49051e-006
selparm[76]     -3.69376 -9.63642e-007
selparm[79]      249.925 1.71786e-006
selparm[80]      -11.507 3.05462e-009
selparm[81]      7.32934 -3.03043e-006
selparm[82]      6.32713 -1.32171e-006
selparm[84]     -2.96585 -3.56256e-007
selparm[85]      244.743 -8.07123e-008
selparm[86]      14.5484 1.78571e-008
selparm[99]      165.377 -4.77709e-005
selparm[102]     -3.31876 -1.2354e-005
selparm[104]      7.47376 -4.04062e-005
selparm[105]     -6.24925 -3.14505e-006
selparm[106]      83.7411 -6.5926e-006
selparm[107]     -1.16222 8.11842e-007
selparm[110]      296.254 8.38228e-006
selparm[111]     -6.09579 -3.8751e-008
selparm[113]      1.66359 -2.71547e-008
parm_dev[1](2011)    -0.746203 -5.9381e-006
parm_dev[1](2012)     0.371553 -9.39727e-006
parm_dev[1](2013)     0.466236 -7.43342e-006
parm_dev[1](2014)    0.0303897 -5.84623e-006
parm_dev[1](2015)    0.0507948 -7.65306e-006
