ParName   Value   Gradient
MGparm[3]      271.471 -2.09089e-005
MGparm[4]     0.317245  0.000110285
MGparm[5]     -1.22385  0.000135958
MGparm[6]    0.0741975 4.01532e-006
MGparm[7]    0.0645207 -3.43008e-007
SR_parm[1]      6.72749  0.000563898
SR_parm[2]          0.5 1.40146e-007
SR_parm[3]     0.713478 -4.8511e-005
recdev1(1961)      1.29259 9.89047e-005
recdev1(1962)    -0.197238 1.04302e-005
recdev1(1963)     0.460636 3.87227e-005
recdev1(1964)    -0.814006 3.32436e-006
recdev1(1965)    -0.478442 1.90668e-005
recdev1(1966)    -0.124219  3.7639e-005
recdev1(1967)    -0.451472 1.72072e-005
recdev1(1968)     0.684157 7.51781e-005
recdev1(1969)    -0.403749 1.18276e-005
recdev1(1970)    -0.387681 9.95606e-006
recdev1(1971)     0.645987 4.72842e-005
recdev1(1972)      1.08011 7.02679e-005
recdev1(1973)     0.297392 2.09073e-005
recdev1(1974)    -0.304154 3.38163e-006
recdev1(1975)    -0.566033 -2.17568e-006
recdev1(1976)    -0.696696 -5.10314e-006
recdev1(1977)    -0.769971 -7.07967e-006
recdev1(1978)    -0.448254 -5.20667e-006
recdev1(1979)    -0.512192 -7.1459e-006
recdev1(1980)    -0.467928 -8.39204e-006
recdev1(1981)     0.377985 -8.52968e-007
recdev1(1982)    -0.191196 -8.46039e-006
recdev1(1983)    -0.190099 -8.71804e-006
recdev1(1984)     0.042392 -7.04533e-006
recdev1(1985)    -0.196181 -9.62359e-006
recdev1(1986)     0.216233 -6.86163e-006
recdev1(1987)    -0.740029 -1.28503e-005
recdev1(1988)     0.439433 -7.0558e-006
recdev1(1989)     0.754819 -5.04597e-006
recdev1(1990)  -0.00553273 -1.16059e-005
recdev1(1991)     0.382171 -1.02016e-005
recdev1(1992)     -1.14222 -1.47685e-005
recdev1(1993)     0.875669 -9.11747e-006
recdev1(1994)     0.897602 -9.66206e-006
recdev1(1995)    -0.544591 -1.4782e-005
recdev1(1996)     0.154968 -1.35771e-005
recdev1(1997)    0.0367175 -1.40544e-005
recdev1(1998)     0.252703 -1.35506e-005
recdev1(1999)     0.231096 -1.35514e-005
recdev1(2000)     0.658391 -1.22731e-005
recdev1(2001)    0.0372598 -1.44921e-005
recdev1(2002)      0.70334 -1.34226e-005
recdev1(2003)      1.20703 -1.21415e-005
recdev1(2004)    -0.837123 -1.55682e-005
recdev1(2005)     0.832682 -1.50042e-005
recdev1(2006)    -0.978599 -1.56523e-005
recdev1(2007)    0.0297476 -1.58725e-005
