ParName   Value   Gradient
MGparm[3]      273.552 -1.82605e-006
MGparm[4]     0.295243  1.5046e-005
MGparm[5]    -0.989537 1.89166e-005
MGparm[6]    0.0937799   2.884e-007
MGparm[7]    0.0637749 -8.44502e-007
SR_parm[1]      6.67436 7.54849e-005
SR_parm[2]     0.521768  2.7327e-006
SR_parm[3]     0.650477 -7.33739e-006
recdev1(1961)      1.30511 1.05477e-005
recdev1(1962)    -0.314931 1.82508e-006
recdev1(1963)        0.438  5.2865e-006
recdev1(1964)    -0.515719 1.95557e-006
recdev1(1965)    -0.618928 2.15472e-006
recdev1(1966)    -0.177142 3.69457e-006
recdev1(1967)    -0.379877  1.5321e-006
recdev1(1968)     0.310905  8.3779e-006
recdev1(1969)     0.287518 9.43054e-006
recdev1(1970)    -0.459515 2.26277e-006
recdev1(1971)   -0.0644807 4.36551e-006
recdev1(1972)      1.20054 1.39679e-005
recdev1(1973)     0.466178 5.79511e-006
recdev1(1974)    -0.340157 1.22405e-006
recdev1(1975)    -0.602059 -6.53368e-007
recdev1(1976)    -0.643768 -7.9578e-007
recdev1(1977)      -0.9367 -1.33952e-006
recdev1(1978)    -0.533085 -7.27482e-007
recdev1(1979)    -0.464787 -7.61957e-007
recdev1(1980)    -0.843333 -5.58504e-007
recdev1(1981)     0.316498 3.39371e-006
recdev1(1982)   -0.0389868 1.84258e-006
recdev1(1983)    -0.430573 -3.65587e-007
recdev1(1984)    0.0672384 -5.20128e-007
recdev1(1985)    -0.314312 -5.31159e-007
recdev1(1986)      0.18507 -1.15082e-006
recdev1(1987)    -0.551478 -7.11209e-007
recdev1(1988)    -0.153589 -1.1283e-006
recdev1(1989)     0.916726 2.08888e-006
recdev1(1990)    -0.148841 -6.3889e-007
recdev1(1991)     0.437881 -9.62073e-008
recdev1(1992)    -0.955243 -1.14867e-006
recdev1(1993)     0.353154 -6.56597e-007
recdev1(1994)      1.12919 -2.8995e-006
recdev1(1995)    -0.397858 -1.18487e-006
recdev1(1996)    -0.184141 -1.34557e-006
recdev1(1997)     0.249746 -2.37831e-006
recdev1(1998)   -0.0021811 -1.9167e-006
recdev1(1999)     0.252869 -1.96784e-006
recdev1(2000)     0.427507 -2.92782e-006
recdev1(2001)     0.390169 -2.38303e-006
recdev1(2002)   -0.0487598 -1.43455e-006
recdev1(2003)      1.39828 2.76472e-007
recdev1(2004)    -0.921104 -1.09488e-006
recdev1(2005)     0.930313 -1.02297e-007
recdev1(2006)    -0.384157 -1.01527e-006
recdev1(2007)   -0.0370591 -8.82422e-007
recdev1(2008)     0.963503 -5.37186e-007
recdev1(2009)     0.294593 -4.28185e-007
recdev1(2010)    -0.900275 -1.65141e-006
recdev1(2011)     0.257584 -1.58174e-006
recdev1(2012)  0.000503697 -1.78576e-006
recdev1(2013)    -0.728498 -1.78739e-006
recdev1(2014)   -0.0903513 -1.37622e-006
recdev1(2015)     0.279129 -1.75032e-006
recdev1(2016)     0.482927 -1.40786e-006
recdev1(2017)     -0.15924 -1.53005e-006
init_F[1]    0.0120384 -2.79096e-006
init_F[2]    0.0022393 9.18446e-007
Q_parm[8]     -6.33223 3.38719e-006
Q_parm[9]     -6.78413  4.1327e-006
Q_parm[13]    -0.215573 -1.6939e-006
Q_parm[14]   -0.0354424 -1.54988e-006
selparm[1]      222.691 -2.52069e-007
selparm[2]      -11.747 5.72963e-008
selparm[3]      7.11382 -1.65283e-006
selparm[4]      5.70619 -1.05472e-006
selparm[6]       -3.074 7.00681e-007
selparm[7]      213.459 -1.04206e-008
selparm[8]     -11.6209 4.10453e-008
selparm[9]      8.04177  -1.807e-009
selparm[10]      7.09742 3.39185e-007
selparm[12]     -2.52783 1.21979e-006
selparm[13]      242.413 -3.79658e-005
selparm[14]      -12.125 6.97177e-008
selparm[15]      7.43505 5.46589e-008
selparm[18]     0.171137 -1.62375e-006
selparm[19]      232.711 5.45175e-007
selparm[20]     -11.8851 -2.61545e-007
selparm[21]      6.60072 -4.57106e-008
selparm[22]      6.18616 1.27378e-007
selparm[24]     -3.62616 -5.1975e-008
selparm[25]      74.2796 2.00621e-005
selparm[27]      4.72275 -1.11134e-005
selparm[31]      213.107 1.10777e-006
selparm[32]     -2.29243 1.03072e-006
selparm[33]      6.87146  -2.866e-007
selparm[36]     -4.11282 -3.00071e-008
selparm[37]      124.835  1.5924e-007
selparm[38]     -2.28961 -6.74218e-007
selparm[40]         7.42 -4.80637e-007
selparm[43]      270.033  1.4373e-006
selparm[44]     -12.1063 -3.24794e-008
selparm[45]      7.83409 -4.2161e-007
selparm[46]      4.90225  1.0644e-006
selparm[48]     -2.53722 2.86154e-007
selparm[49]      192.008 4.36653e-007
selparm[50]     -1.25449 1.58448e-006
selparm[51]      5.73493 9.09916e-007
selparm[52]      7.30952 1.02978e-006
selparm[54]     -2.97851  4.0548e-007
selparm[57]      112.676 6.62564e-007
selparm[58]     -1.94104 3.43973e-006
selparm[60]      -3.0948 -3.01516e-008
selparm[63]      194.225  7.3503e-007
selparm[64]    -0.247026 2.08853e-006
selparm[65]       6.6593 -6.84802e-007
selparm[68]     -1.75549 -1.25986e-006
selparm[71]      209.774 -1.07067e-005
selparm[72]     -4.17417 -1.07823e-006
selparm[73]      6.58698 5.96461e-006
selparm[74]      7.81459 -6.21755e-006
selparm[76]     -3.72185 -9.07614e-007
selparm[79]      249.741 -6.0471e-007
selparm[80]     -11.4962 5.69328e-007
selparm[81]      7.32626 -3.87439e-007
selparm[82]      6.34045 2.91628e-007
selparm[84]     -2.97447 5.95904e-007
selparm[85]      244.763 4.67585e-007
selparm[86]      14.5834 6.21238e-008
selparm[99]      165.362 5.67632e-006
selparm[102]       -3.318 1.19492e-006
selparm[104]      7.47134 6.12009e-006
selparm[105]     -6.24912 1.89671e-007
selparm[106]      83.7496 9.89742e-007
selparm[107]     -1.16235 -1.24543e-007
selparm[110]      296.243 -6.38964e-006
selparm[111]     -6.09118 -3.83186e-009
selparm[113]      1.67573 1.44798e-009
parm_dev[1](2011)    -0.746343 -1.62924e-006
parm_dev[1](2012)     0.371532 -3.75295e-006
parm_dev[1](2013)      0.46555 -3.28262e-006
parm_dev[1](2014)    0.0307573 -4.32216e-006
parm_dev[1](2015)    0.0507184 -1.82957e-006
