ParName   Value   Gradient
MGparm[3]      271.525 2.04601e-006
MGparm[4]     0.316285 -1.09645e-005
MGparm[5]     -1.21716 -1.34298e-005
MGparm[6]    0.0741263 -3.3771e-007
MGparm[7]    0.0644072 9.36202e-008
SR_parm[1]      6.73122 -5.68159e-005
SR_parm[2]          0.5 -3.23542e-007
SR_parm[3]     0.726764 5.09101e-006
recdev1(1961)      1.29543 -9.31531e-006
recdev1(1962)    -0.203547 -6.95374e-007
recdev1(1963)     0.462576 -4.21858e-006
recdev1(1964)    -0.821097 1.75268e-007
recdev1(1965)    -0.480111  -2.202e-006
recdev1(1966)    -0.117324 -4.70343e-006
recdev1(1967)    -0.468268 -1.2141e-006
recdev1(1968)      0.70558 -7.49554e-006
recdev1(1969)    -0.424383 -6.59845e-007
recdev1(1970)    -0.396102 -8.35519e-007
recdev1(1971)     0.647022 -5.0078e-006
recdev1(1972)      1.07812 -6.20188e-006
recdev1(1973)     0.299458 -1.29372e-006
recdev1(1974)    -0.291048 -2.14133e-007
recdev1(1975)     -0.56623 6.27989e-007
recdev1(1976)    -0.694039 6.39002e-007
recdev1(1977)    -0.768658 8.09367e-007
recdev1(1978)    -0.445928 5.87146e-007
recdev1(1979)    -0.509471 7.04439e-007
recdev1(1980)    -0.465875 7.17028e-007
recdev1(1981)      0.38025 -2.26359e-007
recdev1(1982)    -0.189999 4.78617e-007
recdev1(1983)     -0.18441 4.15431e-007
recdev1(1984)     0.047419 4.89665e-007
recdev1(1985)    -0.198632 9.38225e-007
recdev1(1986)     0.199143 7.67095e-007
recdev1(1987)    -0.754293  1.3636e-006
recdev1(1988)     0.431828 1.25485e-006
recdev1(1989)     0.748417 1.07988e-006
recdev1(1990)   -0.0115684 1.19138e-006
recdev1(1991)     0.371069 5.74767e-007
recdev1(1992)     -1.15996 1.35218e-006
recdev1(1993)     0.858841  4.6752e-007
recdev1(1994)     0.910162 7.14951e-007
recdev1(1995)    -0.526873 1.44794e-006
recdev1(1996)     0.160401 1.37265e-006
recdev1(1997)     0.054291 1.26038e-006
recdev1(1998)     0.283096 1.12427e-006
recdev1(1999)     0.256989 1.19513e-006
recdev1(2000)     0.672767 8.67396e-007
recdev1(2001)     0.027236  1.3304e-006
recdev1(2002)     0.716118 1.45828e-006
recdev1(2003)      1.20422  1.3883e-006
recdev1(2004)    -0.859319  1.5957e-006
recdev1(2005)      0.80998 1.13238e-006
recdev1(2006)    -0.992479 1.46097e-006
recdev1(2007)    0.0335845 1.45451e-006
recdev1(2008)     0.254279 1.43093e-006
recdev1(2009)    -0.329814 1.61216e-006
recdev1(2010)    -0.717284   1.589e-006
recdev1(2011)     0.255552  1.5467e-006
recdev1(2012)    -0.565707 1.48286e-006
recdev1(2013)    -0.366283 1.62471e-006
recdev1(2014)    0.0920995 1.58578e-006
recdev1(2015)     0.252765  1.6108e-006
init_F[1]    0.0117777 3.56881e-007
init_F[2]    0.0021287 3.24528e-007
Q_parm[8]     -4.16835 -1.39231e-006
Q_parm[9]     -6.28902 -4.14066e-007
Q_parm[10]     -6.73129 -2.03038e-007
Q_parm[14]    -0.109145 6.52103e-007
Q_parm[15]    -0.241698 -2.43718e-007
Q_parm[16]   -0.0782169 3.55232e-007
selparm[1]      215.897 -2.68293e-008
selparm[2]     -11.3496 5.53696e-009
selparm[3]      7.23362 1.84482e-007
selparm[4]      5.34381 -3.22332e-008
selparm[6]     -2.40937 -7.32895e-007
selparm[7]      211.084 -5.56914e-007
selparm[8]     -11.4732 1.82747e-009
selparm[9]      8.04153 3.61922e-007
selparm[10]      7.10844 -7.21567e-007
selparm[12]     -2.34544 -5.1867e-007
selparm[13]       241.39 -5.04292e-005
selparm[14]     -4.44281 -7.01451e-006
selparm[15]      7.40855  1.7968e-007
selparm[18]    -0.181055 -2.80102e-007
selparm[19]      231.953 -1.42618e-007
selparm[20]     -11.7304 -1.50466e-008
selparm[21]      6.64362 -1.84959e-007
selparm[22]      6.26115 -1.87637e-007
selparm[24]     -3.40297 -4.84483e-007
