"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1983,187.556,186.739,207.556,50.2055,48.5276,29.1832,12.0152,10.9961,9.25474,10.2216,16.9029,22.6509,3.4665,1.17168,1.07437,0.711069,0.397482,0.844487,0.890146,1.38251,3.71914,1.24911,4.84307,1.03802,1.02482,1.20669,1.54933,2.04751,2.56254,3.04651,3.42251,3.55528,3.51244,3.36997,36.3207
1984,292.143,127.358,132.537,148.17,36.1585,35.5551,21.5641,8.95812,8.26122,6.93671,7.77945,13.2326,18.2047,2.8433,0.975993,0.905548,0.604698,0.340261,0.726417,0.76839,1.19646,3.22463,1.0845,4.20901,0.902786,0.891783,1.05046,1.34914,1.78333,2.23227,2.65418,2.98203,3.09791,3.06073,34.5887
1985,187.37,198.377,90.6733,96.5462,109.959,27.2717,26.7773,16.1135,6.67581,6.1247,5.21801,6.02429,10.5441,14.8494,2.36206,0.822179,0.770759,0.518573,0.293382,0.628775,0.66697,1.04064,2.80881,0.945662,3.67307,0.788286,0.77901,0.91791,1.17917,1.55893,1.95163,2.32072,2.60756,2.70903,32.9258
1986,294.026,127.232,141.397,66.7423,72.5668,83.2532,20.1156,18.9577,11.1581,4.57702,4.2993,3.82907,4.61331,8.35594,12.08,1.95927,0.691663,0.654976,0.443843,0.252387,0.542893,0.577383,0.902574,2.43952,0.822163,3.19575,0.686223,0.678421,0.799624,1.02744,1.35856,1.70099,2.02286,2.27304,31.0663
1987,123.194,199.656,90.8651,104.875,50.9463,56.4659,64.6449,15.3637,14.2029,8.14472,3.32001,3.1724,2.90635,3.61003,6.71907,9.92534,1.63574,0.584113,0.557649,0.380075,0.217016,0.468185,0.49899,0.781235,2.11395,0.713028,2.77323,0.595763,0.589184,0.694615,0.89268,1.18052,1.47823,1.75808,28.9784
1988,186.643,83.6539,142.365,66.9909,79.1908,39.0614,42.9049,48.1169,11.2707,10.2197,5.88116,2.45869,2.42383,2.2879,2.91551,5.53717,8.30387,1.38357,0.497943,0.478043,0.327122,0.187318,0.404957,0.432256,0.677503,1.83475,0.619225,2.40946,0.517783,0.512189,0.603949,0.776264,1.02667,1.28567,26.7354
1989,475.495,126.738,59.6722,105.111,50.7033,60.853,29.73,31.9317,35.1272,7.99447,7.19839,4.22762,1.82448,1.85944,1.80773,2.35849,4.55885,6.92443,1.16429,0.421757,0.406791,0.279299,0.160322,0.347209,0.371094,0.582192,1.57774,0.532758,2.0738,0.445777,0.441053,0.520149,0.668632,0.884394,24.1409
1990,156.782,322.881,90.3149,43.8928,79.2526,39.1757,47.5566,23.3586,24.9529,26.3009,5.78695,5.19753,3.10815,1.37787,1.44342,1.43698,1.91008,3.744,5.7451,0.973168,0.354419,0.343173,0.236288,0.135915,0.294797,0.315429,0.49527,1.343,0.453698,1.76664,0.379844,0.375888,0.443359,0.569978,21.3361
1991,279.003,106.462,227.862,64.0054,31.1153,57.3812,28.6667,35.6171,18.1804,19.0737,19.7238,4.35339,3.97766,2.43333,1.10321,1.17789,1.19009,1.59936,3.16003,4.87699,0.829557,0.303027,0.294056,0.202793,0.116785,0.253523,0.271438,0.426398,1.15664,0.390843,1.52218,0.327329,0.323954,0.382132,18.8831
1992,65.1402,189.455,75.0466,160.781,45.0268,22.3092,41.4172,21.1167,27.3401,13.7891,14.3135,14.9339,3.35814,3.13434,1.95649,0.902255,0.976283,0.996325,1.34883,2.67933,4.15119,0.708097,0.259193,0.251898,0.173912,0.100234,0.217725,0.233215,0.366474,0.994334,0.336058,1.30899,0.281513,0.27863,16.5717
1993,267.821,44.2329,135.172,55.4596,122.149,35.0493,17.5476,32.6951,16.6687,21.1557,10.5452,11.0185,11.6903,2.68187,2.55103,1.61768,0.755132,0.824469,0.846907,1.15197,2.29607,3.56618,0.609402,0.223359,0.217282,0.150119,0.0865662,0.188108,0.201548,0.31678,0.859637,0.290567,1.13189,0.243442,14.5729
1994,537.139,181.862,31.6556,100.839,42.2063,92.7968,26.6367,13.5839,25.6469,12.8751,16.2575,8.19378,8.71095,9.41029,2.19437,2.11572,1.35579,0.637863,0.700441,0.722509,0.985737,1.96907,3.0632,0.524065,0.192247,0.187135,0.129351,0.0746162,0.162183,0.173803,0.273211,0.74148,0.250649,0.976448,12.7827
1995,112.914,364.74,130.208,23.6894,77.8494,33.1403,73.6028,21.3217,10.8567,20.1174,10.0167,12.7384,6.50973,7.02993,7.70932,1.82119,1.77424,1.14603,0.542371,0.598172,0.618982,0.846458,1.69374,2.63817,0.451765,0.165837,0.161509,0.111679,0.0644398,0.140092,0.150152,0.236059,0.640706,0.216596,11.8909
1996,147.717,76.6733,261.025,97.103,17.9969,58.9965,25.2546,57.7534,17.0645,8.53617,15.6466,7.82625,10.0691,5.21648,5.70906,6.33419,1.51049,1.48224,0.962596,0.457374,0.505903,0.52462,0.718541,1.43943,2.24396,0.3845,0.14121,0.137571,0.0951509,0.0549132,0.119398,0.127985,0.201225,0.546192,10.3223
1997,219.555,100.306,54.8429,193.926,72.4982,13.1179,42.929,19.2747,45.9885,13.3871,6.61377,12.1745,6.17064,8.06858,4.24659,4.71119,5.28407,1.27054,1.25446,0.818371,0.390138,0.432582,0.449387,0.616307,1.23582,1.92792,0.330521,0.121433,0.118338,0.0818659,0.0472538,0.102756,0.110156,0.173204,9.35596
1998,177.699,149.087,71.7918,40.9308,147.843,55.3998,10.1146,34.0604,15.5457,36.3304,10.4316,5.16985,9.62805,4.95204,6.5717,3.50471,3.93038,4.44539,1.07562,1.06696,0.698435,0.333797,0.370793,0.385719,0.529517,1.06257,1.65855,0.284454,0.104539,0.101897,0.0705037,0.0407003,0.0885132,0.0948939,8.20971
1999,232.415,120.665,106.716,53.6362,31.363,114.016,42.8111,7.88904,26.6329,11.9298,27.7167,8.05225,4.06343,7.70839,4.03121,5.42461,2.92488,3.30756,3.76415,0.914931,0.910586,0.597521,0.286077,0.318201,0.331329,0.455174,0.913867,1.42699,0.244811,0.0899895,0.0877291,0.0607077,0.0350484,0.0762264,7.15251
2000,286.58,157.819,86.3957,79.8714,41.4314,24.6641,90.663,34.3084,6.26997,20.5474,9.04,21.0555,6.20462,3.18972,6.16286,3.27407,4.46094,2.42798,2.76472,3.1623,0.771472,0.769865,0.506169,0.242688,0.270223,0.28159,0.387065,0.777451,1.21436,0.208381,0.0766113,0.0746965,0.0516941,0.0298466,6.15652
2001,255.749,194.6,113.004,64.6947,61.8405,32.7365,19.6878,72.5788,27.135,4.81518,15.5283,6.86215,16.2254,4.87065,2.549,4.9998,2.68771,3.69448,2.02384,2.31535,2.65731,0.649873,0.649686,0.427715,0.20527,0.228722,0.238467,0.327916,0.658835,1.0293,0.176653,0.0649541,0.0633361,0.0438349,5.24634
2002,178.873,173.664,139.23,84.118,48.7352,45.9797,24.3739,15.2007,57.5131,21.0456,3.68886,11.9689,5.36218,12.8776,3.92512,2.08238,4.13078,2.24015,3.09972,1.70637,1.95918,2.25448,0.552425,0.553051,0.364477,0.175055,0.195167,0.203569,0.280014,0.562722,0.879297,0.150928,0.0555003,0.0541216,4.521
2003,668.649,121.462,124.128,102.888,61.2776,33.6067,31.275,17.7713,11.8485,44.194,16.004,2.82633,9.3082,4.23901,10.34,3.19474,1.71368,3.42845,1.87115,2.6013,1.43692,1.65397,1.90677,0.467856,0.468852,0.309214,0.148594,0.165731,0.172917,0.237904,0.478175,0.747275,0.128278,0.0471746,3.88918
2004,66.4435,454.04,86.8987,92.3398,77.2594,45.338,25.0988,24.6863,14.6673,9.64647,35.4107,12.7819,2.26961,7.54794,3.47517,8.563,2.668,1.44053,2.89623,1.58646,2.21147,1.224,1.41093,1.62833,0.399851,0.400935,0.264536,0.127164,0.141863,0.14804,0.203704,0.409474,0.639958,0.109862,3.37149
2005,478.775,45.1179,324.822,64.6471,69.372,57.0765,33.4613,19.2715,19.7477,11.756,7.76444,28.8218,10.5296,1.8895,6.3389,2.93887,7.2803,2.27743,1.23327,2.48487,1.36327,1.90254,1.0539,1.21561,1.40355,0.344771,0.345792,0.228195,0.109709,0.122404,0.127743,0.175785,0.353367,0.552286,3.00456
2006,133.688,325.108,32.2973,242.704,49.5472,53.6528,44.6753,26.8882,15.8188,16.151,9.584,6.35988,23.8225,8.79123,1.59208,5.38077,2.50863,6.2399,1.95771,1.06238,2.14382,1.17746,1.64455,0.91153,1.05185,1.21485,0.298489,0.299425,0.197621,0.0950196,0.106022,0.110652,0.152272,0.30611,3.0813
2007,198.945,90.7795,232.738,24.1434,186.426,38.4849,42.098,35.7451,21.8704,12.8503,13.1425,7.86663,5.2764,19.9577,7.42362,1.35261,4.59211,2.14799,5.35555,1.68315,0.914524,1.84712,1.01518,1.41858,0.786562,0.907883,1.04878,0.257723,0.258558,0.170663,0.0820624,0.0915681,0.0955702,0.131521,2.92588
2008,540.784,135.092,64.9607,173.435,18.2768,140.288,29.1948,33.2917,29.4419,18.11,10.6784,11.0075,6.64787,4.49545,17.1201,6.40259,1.17137,3.98892,1.87,4.67004,1.46944,0.799102,1.61502,0.888032,1.24134,0.688459,0.794797,0.918273,0.225675,0.226424,0.149461,0.0718706,0.0801982,0.0837054,2.67792
2009,294.141,367.215,96.6827,48.4614,131.972,13.9005,107.368,23.0184,27.0298,23.9833,14.8337,8.84059,9.21232,5.61434,3.82409,14.6456,5.50068,1.00958,3.44607,1.6183,4.04656,1.27444,0.693528,1.40235,0.771379,1.07857,0.598305,0.690821,0.798233,0.19619,0.196853,0.129947,0.0624892,0.0697315,2.4013
2010,87.9933,199.734,262.924,72.3449,37.3859,103.663,11.118,87.9203,19.0731,22.1784,19.5392,12.0861,7.23491,7.59515,4.67124,3.21147,12.402,4.68985,0.865348,2.96567,1.3969,3.50076,1.10437,0.601718,1.21781,0.670321,0.937731,0.520373,0.601002,0.69459,0.170742,0.171339,0.113114,0.0543977,2.15126
2011,339.305,59.7511,143.019,196.823,55.9158,29.5111,83.6409,9.214,73.8602,15.835,18.1395,15.8766,9.85721,5.96282,6.33799,3.94285,2.73617,10.643,4.04645,0.749613,2.57656,1.21623,3.05279,0.964172,0.525779,1.06479,0.586367,0.820568,0.455473,0.526146,0.608162,0.149513,0.150046,0.099063,1.93184
2012,246.639,230.402,42.7781,106.94,151.322,43.606,23.4125,67.8487,7.51452,59.5712,12.8668,14.9988,13.3093,8.34612,5.0911,5.45102,3.41186,2.37927,9.28959,3.54195,0.657547,2.26368,1.06979,2.68755,0.84936,0.46339,0.938776,0.517107,0.723785,0.401809,0.464205,0.536609,0.131929,0.132406,1.79225
2013,109.304,167.478,164.968,32.0068,82.4587,118.82,34.9695,19.3351,57.0143,6.2685,49.3661,10.6927,12.5687,11.258,7.1217,4.37721,4.71581,2.96608,2.07608,8.12841,3.10562,0.577428,1.99011,0.941291,2.3662,0.748146,0.408309,0.827396,0.45584,0.63812,0.354288,0.409337,0.473209,0.116347,1.69744
2014,238.332,74.2218,119.929,123.539,24.7805,65.3418,96.3386,29.1241,16.4033,48.3486,5.28563,41.5163,9.02085,10.6842,9.65605,6.15859,3.81051,4.12624,2.60512,1.82854,7.17388,2.74505,0.51095,1.76242,0.834098,2.09767,0.663459,0.362178,0.734047,0.404465,0.566257,0.314413,0.363285,0.419988,1.60989
2015,281.719,161.838,53.1493,89.8126,95.657,19.641,52.9932,80.2375,24.6911,13.8952,40.7374,4.44145,34.9671,7.64848,9.13508,8.32247,5.34371,3.32364,3.61323,2.2879,1.60934,6.3239,2.42263,0.451324,1.55774,0.737574,1.85556,0.587035,0.320519,0.649707,0.358031,0.501287,0.278354,0.321635,1.79726
2016,308.487,191.299,115.879,39.7736,69.3086,75.2534,15.7932,43.9311,67.9561,20.8789,11.6783,34.1198,3.72475,29.4963,6.5049,7.83398,7.18856,4.64212,2.89989,3.16284,2.00754,1.41464,5.56609,2.13437,0.397906,1.37409,0.650871,1.63791,0.518288,0.283028,0.573779,0.316217,0.442771,0.245873,1.87177
2017,1064.44,209.475,136.962,86.6624,30.6055,54.1776,60.0571,13.0317,37.1336,57.3195,17.5064,9.77504,28.6655,3.15303,25.1889,5.6006,6.79106,6.26491,4.06202,2.54514,2.78207,1.76874,1.24786,4.91425,1.88565,0.351707,1.21499,0.575659,1.44892,0.458554,0.250436,0.507744,0.279841,0.391854,1.87424
2018,374.82,722.798,149.975,102.428,66.6798,23.9189,43.2278,49.5611,11.0264,31.3893,48.2104,14.7075,8.24433,24.3564,2.70182,21.7538,4.86836,5.93321,5.49457,3.57273,2.24329,2.45594,1.56318,1.10377,4.34951,1.66972,0.311539,1.07649,0.510137,1.28418,0.406459,0.222001,0.450121,0.248092,2.00911
2019,374.82,254.518,517.508,112.186,78.8958,52.2381,19.1382,35.7204,41.8893,9.29334,26.283,40.2859,12.337,6.97026,20.781,2.32474,18.8491,4.24131,5.19024,4.82116,3.14189,1.97602,2.16595,1.37984,0.974952,3.84375,1.4761,0.275485,0.952104,0.451256,1.13608,0.359612,0.196426,0.398283,1.99738
2020,374.82,254.518,182.207,386.75,86.0395,61.214,41.3232,15.7047,30.1125,35.1603,7.7361,21.8189,33.5706,10.3659,5.91369,17.7916,2.00543,16.3565,3.69695,4.53916,4.22674,2.75949,1.73783,1.90673,1.21558,0.859351,3.38933,1.30197,0.243041,0.840107,0.398222,1.00265,0.317397,0.173376,2.11469
2021,374.82,254.518,182.229,136.3,297.945,67.432,49.0056,34.1586,13.2657,25.3235,29.345,6.44121,18.2354,28.2829,8.81556,5.07369,15.377,1.74327,14.2804,3.23817,3.98538,3.71761,2.43025,1.53194,1.68202,1.07288,0.758762,2.99346,1.15014,0.214732,0.742341,0.35191,0.886104,0.280516,2.02233
2022,374.82,254.518,182.257,136.469,105.54,236.164,54.6873,40.7719,28.7983,11.0966,20.9755,24.2194,5.33634,15.2419,23.8884,7.51858,4.36218,13.3035,1.5153,12.4561,2.83172,3.49168,3.26157,2.13429,1.34638,1.4791,0.94383,0.667696,2.63477,1.0125,0.189057,0.653639,0.309881,0.780315,2.02806
2023,374.82,254.518,182.129,135.785,103.181,79.3197,179.89,43.7572,33.7023,23.2267,8.69385,16.1936,18.7238,4.17802,12.1381,19.3423,6.17402,3.62198,11.1391,1.27669,10.5429,2.40488,2.9727,2.78185,1.82282,1.15104,1.26542,0.807918,0.571777,2.25694,0.867492,0.162008,0.560189,0.265601,2.40736
2024,374.82,254.518,182.129,135.689,102.664,77.5465,60.4193,143.936,36.17,27.182,18.1974,6.71188,12.5191,14.6596,3.32723,9.82818,15.8833,5.12637,3.0327,9.38505,1.0806,8.95372,2.04743,2.53548,2.37588,1.55835,0.984753,1.0832,0.691856,0.489783,1.93371,0.743378,0.138846,0.480142,2.29131
2025,374.82,254.518,182.129,135.689,102.591,77.1578,59.0686,48.3435,118.979,29.1722,21.2962,14.0489,5.18888,9.80171,11.6744,2.69404,8.07059,13.1881,4.29234,2.55515,7.94357,0.917713,7.62291,1.7463,2.16546,2.03116,1.33322,0.842948,0.927592,0.592642,0.419639,1.65705,0.637098,0.119006,2.37573
2026,374.82,254.518,182.129,135.689,102.591,77.1036,58.7725,47.2628,39.9611,95.9601,22.8555,16.4412,10.861,4.06258,7.80574,9.45268,2.21226,6.70112,11.0425,3.61644,2.1627,6.74618,0.781311,6.50172,1.49145,1.85127,1.73774,1.14124,0.721853,0.794573,0.507768,0.3596,1.42015,0.546062,2.13854
2027,374.82,254.518,182.129,135.689,102.591,77.1036,58.7312,47.0259,39.0678,32.2298,75.1817,17.6451,12.7106,8.50351,3.23529,6.32028,7.76225,1.83687,5.61088,9.30367,3.06098,1.8367,5.74348,0.666395,5.55289,1.27506,1.58383,1.4875,0.977291,0.618338,0.68078,0.43512,0.308189,1.21722,2.30127
2028,374.82,254.518,182.129,135.689,102.591,77.1036,58.7312,46.9928,38.8719,31.5093,25.2511,58.0423,13.6412,9.95158,6.7719,2.6196,5.19001,6.4451,1.53802,4.72736,7.87469,2.59958,1.56371,4.89872,0.569144,4.74722,1.09086,1.35576,1.27381,0.837145,0.529784,0.583379,0.372911,0.264151,3.01607
