"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34"
1964,2.79011,1516.73,888.481,5566.84,1449.23,1701.62,2441.95,4037.63,6091.82,7768.87,9197.71,10522.7,11335.7,11690.1,11689.1,11581.4,11074.9,10449.4,9785.18,9102.7,8383.4,7669.14,6982.03,6344.94,5760.92,5226.82,4739.56,4295.93,3892.51,3525.96,3193.18,2891.25,2617.48,2369.37,22554.9
1965,2.56418,530.888,2100.03,906.412,4659.26,1124.85,1334.82,2068.1,3284.47,4817.71,6363.33,7970.42,9490.26,10414.7,10789.7,10764.6,10614.6,10097.8,9482.64,8844.89,8202.09,7535.43,6880.48,6255.12,5678.29,5151.52,4671.14,4233.82,3836.27,3475.18,3147.37,2849.94,2580.22,2335.73,22236.5
1966,4.09995,487.899,740.149,2315.93,847.268,4009.4,926.721,1102.95,1612.3,2492.24,3822.12,5399.34,7094.85,8647.13,9559.28,9897.3,9836.96,9655.61,9145.98,8557.34,7958.16,7362.63,6752.1,6156.85,5591.53,5072.01,4598.86,4168.24,3776.81,3421.38,3098.81,2806.15,2540.73,2300.11,21899.8
1967,3.11476,780.117,681.062,889.569,2439.31,844.152,3847.98,923.953,1122.46,1580.33,2400.13,3667.46,5152.83,6706.82,8084.99,8845.86,9077.63,8956.87,8741,8242.35,7685.16,7128.23,6581.71,6026.95,5489.52,4981.36,4515.76,4092.64,3708.18,3359.12,3042.44,2755.22,2494.76,2258.63,21508.2
1968,6.48243,592.661,1094.01,771.944,879.718,2328.61,851.315,4355.42,1040.74,1200.06,1615.78,2377.68,3552.53,4908.07,6302.19,7511.57,8141.31,8290.72,8130.64,7897.02,7419.35,6898.62,6385.32,5886.54,5384.08,4899.72,4443.3,4026.07,3647.55,3304.04,2992.45,2709.96,2453.87,2221.72,21160.8
1969,5.49331,1233.44,846.093,1435.29,948.539,1049.59,2768.62,1033.82,5155.89,1167.32,1281.23,1658.95,2368.26,3455.57,4685.18,5926.45,6980.31,7495.47,7578.36,7391.32,7149.13,6695.71,6211.21,5739.04,5283.88,4828.22,4390.75,3979.65,3604.55,3264.73,2956.65,2677.4,2424.37,2195.08,20911.5
1970,2.69864,1045.24,1746.18,1028.94,1578.74,1015.13,1166.62,3347.32,1242.78,5902.32,1273.61,1341.93,1679.15,2330.89,3325.95,4431.55,5530.9,6447.96,6870.17,6905.48,6705.43,6464.39,6039.56,5592.34,5160.24,4746.24,4333.74,3938.91,3568.68,3231.36,2926.07,2649.52,2398.99,2172.08,20697
1971,3.95687,513.484,1421.05,1507.69,681.847,1019.08,799.194,1293.59,3988.85,1411.87,6328.33,1303.86,1328.57,1623.41,2214.41,3117.13,4108.88,5084.72,5888.5,6241.96,6249.53,6050.55,5820.1,5428.59,5020.4,4628.23,4254.02,3882.34,3527.33,3194.9,2892.33,2618.68,2370.92,2146.56,20457.9
1972,13.0423,752.893,686.685,1084.25,826.856,359.545,671.712,785.621,1389.35,4121.99,1411.13,6203.49,1258.89,1264.98,1526.29,2059.12,2871.84,3757.08,4621.56,5327.14,5626.63,5618.08,5428.01,5213.21,4856.93,4487.88,4134.68,3798.59,3465.5,3147.79,2850.59,2580.27,2335.9,2114.73,20157.3
1973,5.97744,2481.62,1034.68,659.502,837.809,619.547,308.758,743.399,914.431,1542.5,4357.4,1436.41,6130.04,1215.16,1198.82,1425.88,1902.29,2630.21,3418.06,4183.12,4803.11,5058.36,5039.64,4861.2,4663.16,4340.56,4008.07,3690.81,3389.57,3091.51,2807.53,2542.09,2300.77,2082.71,19853.3
1974,2.60351,1137.36,3456.91,1092.85,587.234,716.284,569.878,329.425,793.587,934.643,1537.26,4288.48,1396.84,5880.09,1149.69,1120.26,1318.6,1744.37,2395.86,3097.54,3775.99,4322.8,4542.39,4518.05,4352.69,4171.53,3880.3,3581.26,3296.56,3026.66,2759.95,2506.06,2268.87,2053.32,19572.1
1975,1.97434,495.383,1511.28,3335.12,797.328,401.237,487.697,483.831,343.187,819.471,943.419,1530.2,4206.96,1348.02,5584.47,1076.62,1036.92,1209.24,1588.22,2169.4,2793.06,3394.14,3876.54,4066.34,4039.3,3887.72,3723.26,3461.5,3193.49,2938.78,2697.6,2459.5,2232.99,2021.47,19262.8
1976,1.78882,375.668,696.018,1721.24,3325.57,771.294,412.108,566.407,562.912,377.216,848.427,928.284,1451.04,3898.27,1231.87,5057.04,968.449,927.878,1077.59,1410.64,1921.88,2469.47,2996.37,3418.32,3582.6,3556.49,3421.39,3275.49,3044.41,2808.15,2583.8,2371.5,2162.02,1962.79,18705
1977,1.26621,340.367,534.771,876.759,1990.76,3687.55,845.796,456.16,595.566,556.127,354.371,765.916,816.571,1261.83,3379.78,1067.89,4384.31,839.327,803.594,932.447,1219.6,1660.35,2132.07,2585.67,2948.6,3089.36,3066.13,2949.13,2823,2623.58,2419.8,2226.35,2043.34,1862.79,17804.4
1978,1.72236,240.928,483.985,669.118,1002.92,2178.1,3979.34,920.056,470.357,574.092,504.895,305.607,639.531,674.586,1044.5,2813.97,893.889,3683.88,706.923,677.778,787.081,1029.92,1402.44,1801.1,2184.42,2491.1,2610.05,2590.43,2491.59,2385.02,2216.54,2044.37,1880.94,1726.32,16613.8
1979,1.7003,327.722,341.196,584.75,728.445,1054.12,2343.65,4553.69,1021,485.978,547.574,446.502,257.015,527.029,554.875,863.345,2338.96,746.24,3084.49,593.018,569.232,661.504,865.98,1179.53,1515.09,1837.74,2095.91,2196.1,2179.66,2096.54,2006.91,1865.16,1720.3,1582.78,15431.1
1980,1.10439,323.523,458.763,377.925,557.719,666.78,1011.81,2511.62,4791.72,992.037,432.712,451.723,352.428,200.863,415.617,443.706,698.886,1910.57,613.332,2545.52,490.715,471.874,549.02,719.311,980.304,1259.68,1528.37,1743.42,1827.01,1813.53,1744.5,1670.01,1552.11,1431.61,14157.6
1981,3.12896,210.138,456.478,545.499,399.902,565.391,682.97,1094.18,2633.86,4659.54,883.63,354.203,351.013,270.193,155.377,326.484,353.477,562.699,1549.72,499.999,2082.2,402.32,387.48,451.319,591.755,806.9,1037.26,1258.85,1436.26,1505.35,1494.4,1437.63,1376.32,1279.21,12847.4
1982,2.00386,595.362,296.146,538.223,568.796,396.315,558.018,699.417,1073.57,2399.09,3957.99,707.652,274.605,271.174,211.287,123.383,262.626,287.001,459.761,1271.48,411.347,1716.09,331.981,319.997,372.926,489.161,667.191,857.833,1041.24,1188.11,1245.35,1236.36,1189.44,1138.74,11687.2
1983,1.37896,381.283,854.224,406.729,706.617,723.381,488.512,675.173,814.885,1179.71,2511.87,3997.07,693.551,262.341,253.71,194.473,112.149,236.446,256.532,408.723,1125.73,363.084,1511.3,291.87,280.981,327.153,428.827,584.601,751.364,911.754,1040.15,1090.1,1082.11,1040.95,11222.1
1984,2.16203,262.381,547.311,1179.39,536.79,894.879,866.676,555.667,722.124,813.748,1130.58,2360.57,3704.04,634.333,237.146,227.111,172.711,98.9722,207.629,224.395,356.454,979.532,315.387,1311.07,252.955,243.343,283.179,371.039,505.673,649.779,788.359,899.268,942.372,935.403,10598.3
1985,1.38585,411.379,377.816,771.571,1606.79,701.174,1094.58,987.173,588.747,712.361,769.571,1049.27,2165.86,3365.95,571.57,212.116,201.868,152.709,87.1343,182.167,196.347,311.251,853.959,274.626,1140.6,219.917,211.454,245.978,322.208,439.033,564.064,684.287,780.49,817.852,10007.6
1986,2.32095,263.691,593.034,538.273,1065.17,2107.34,839.203,1177.29,966.54,533.586,624.749,673.276,921.368,1905.96,2962.34,502.348,186.02,176.595,133.271,75.8817,158.36,170.443,269.884,739.821,237.763,987.007,190.232,182.861,212.672,278.537,379.486,487.517,591.388,674.501,9353.54
1987,0.933615,441.619,380.9,851.766,755.691,1438.72,2664.94,977.833,1254.17,937.148,484.496,549.32,585.052,799.189,1655.23,2574.98,436.58,161.506,153.115,115.39,65.6165,136.789,147.097,232.757,637.709,204.863,850.171,163.821,157.446,183.091,239.772,326.649,419.616,509.001,8629.44
1988,1.45237,177.643,636.791,543.248,1180.42,1003.46,1776.49,3026.31,1020.49,1199.03,847.589,427.888,480.836,510.797,697.403,1443.65,2243.31,379.755,140.246,132.746,99.8988,56.7416,118.178,126.991,200.831,550.003,176.631,732.836,141.186,135.674,157.758,206.581,281.416,361.496,7871.21
1989,3.50865,276.349,256.263,909.771,755.082,1572.15,1242.28,2018.31,3144.37,961.419,1056.18,724.926,362.858,408.103,435.036,595.65,1234.76,1919.24,324.767,119.858,113.365,85.255,48.3959,100.749,108.222,171.098,468.474,150.424,624.024,120.212,115.511,134.305,175.864,239.565,7007.14
1990,1.14045,667.608,398.313,364.898,1260.22,1011.77,2001.7,1496.63,2255.08,3136.22,871.14,906.905,608.288,302.643,340.788,364.333,500.043,1038.08,1614.64,273.282,100.853,95.3751,71.7131,40.7017,84.7185,90.9913,143.843,393.818,126.445,524.525,101.041,97.0873,112.882,147.809,6089.75
1991,1.99623,216.998,952.735,545.195,472.19,1570.99,1198.48,2312.75,1674.47,2304.85,2958.85,783.599,796.257,528.423,261.779,294.131,313.899,430.069,891.299,1384.2,233.971,86.252,81.4971,61.2371,34.738,72.2772,77.6061,122.656,335.757,107.79,447.1,86.1206,82.7465,96.2048,5315
1992,0.449514,379.832,309.409,1299.61,701.071,583.755,1838.54,1364.89,2554.87,1700.24,2179.93,2683.99,694.598,697.046,459.376,226.566,253.708,269.994,369.024,763.244,1183.38,199.767,73.5681,69.4583,52.1603,29.5758,61.5161,66.0351,104.349,285.604,91.6795,380.248,73.2394,70.3671,4600.74
1993,1.91956,85.5312,548.12,442.661,1814.79,947.137,748.919,2226.67,1544.79,2651.66,1643.48,2016.55,2421.46,617.926,614.89,402.829,197.731,220.533,233.905,318.825,657.984,1018.44,171.698,63.1683,59.5946,44.7277,25.3508,52.7117,56.5708,89.378,244.597,78.509,325.599,62.7103,3998.72
1994,3.55043,365.243,123.811,792.293,620.845,2399.29,1176.44,887.211,2502.38,1602.65,2581.28,1538.29,1841.4,2175.09,548.707,541.344,352.264,171.978,190.982,201.871,274.428,565.2,873.468,147.084,54.0648,50.9725,38.2379,21.6646,45.0348,48.3223,76.3346,208.879,67.0391,278.014,3467.08
1995,0.75224,675.557,528.938,179.508,1126.86,848.163,3110.79,1441.99,1016.59,2639.2,1581.57,2439.8,1413.5,1660.37,1936.17,483.979,474.216,306.946,149.231,165.184,174.164,236.309,485.982,750.219,126.226,46.3693,43.6973,32.7691,18.5615,38.5771,41.3875,65.3732,178.871,57.405,3206.23
1996,0.992683,143.132,977.884,764.253,251.239,1484.75,1055.2,3733.82,1654.65,1075.26,2605.65,1491.78,2231.73,1265.74,1464.62,1689.3,418.798,407.748,262.624,127.197,140.383,147.686,200.046,410.887,633.696,106.546,39.1195,36.8509,27.6271,15.6455,32.5118,34.8762,55.0837,150.708,2749.15
1997,1.43562,188.883,207.077,1407.4,1050.29,317.515,1757.17,1228.73,4261.83,1747.13,1058.41,2450.1,1362.81,2001.3,1121.08,1285.9,1473.42,363.414,352.407,226.27,109.324,120.434,126.521,171.195,351.349,541.553,91.0132,33.4056,31.4608,23.5819,13.3529,27.7449,29.7606,47.0015,2473.86
1998,1.17405,273.162,273.434,299.358,1974.47,1391.98,398.529,2128.96,1420.75,4532.48,1730.43,1000.52,2246.89,1225.01,1775.15,985.342,1122.73,1279.99,314.475,304.028,194.751,93.9268,103.331,108.442,146.621,300.742,463.35,77.8458,28.5659,26.8982,20.1593,11.4139,23.7143,25.4358,2154.07
1999,1.51651,223.392,395.475,395.689,422.099,2641.41,1751.18,474.364,2383.12,1465.86,4391.82,1614.9,911.912,2015.13,1086.14,1560.69,860.714,975.75,1107.98,271.361,261.708,167.329,80.5873,88.5616,92.8675,125.488,257.279,396.258,66.5576,24.4192,22.9905,17.2289,9.75402,20.2646,1862.05
2000,1.86019,288.553,323.512,573.354,562.625,576.386,3423.92,2143.58,539.679,2470.38,1409.3,4028.62,1441.21,800.924,1752.62,938.349,1341.48,736.793,832.485,942.764,230.408,221.845,141.662,68.16,74.8501,78.4466,105.958,217.174,334.413,56.1605,20.6021,19.395,14.5335,8.22762,1587.41
2001,1.70039,353.948,417.901,469.262,817.247,772.175,750.083,4183.47,2422.69,555.685,2363.64,1289.37,3590.06,1264.22,695.492,1510.9,804.338,1144.56,626.252,705.433,796.961,194.411,186.918,119.23,57.3199,62.9077,65.9003,88.9818,182.333,280.712,47.1355,17.2896,16.2753,12.1951,1338.61
2002,1.19509,323.542,512.162,602.238,648.844,1047,927.566,877.745,4728.62,2515.61,538.086,2192.38,1163.48,3180.35,1106.25,603.556,1303.46,690.829,979.649,534.575,600.898,677.762,165.128,158.615,101.104,48.5805,53.2953,55.8143,75.3468,154.369,237.631,39.8981,14.6339,13.7748,1143.03
2003,4.46102,227.395,467.637,732.007,801.298,761.184,1130.28,1013.39,972.084,4848.15,2409.42,494.468,1963.07,1023.93,2766.27,954.391,517.586,1112.64,587.555,830.816,452.348,507.593,571.767,139.165,133.576,85.0961,40.8714,44.8241,46.9319,63.3451,129.764,199.735,33.5332,12.2988,972
2004,0.468367,848.82,329.012,673.237,1007.1,1017.29,913.152,1350.63,1195.46,1061.25,4910.54,2312.98,457.726,1773.48,909.865,2429.56,831.031,447.744,957.673,503.77,710.243,385.836,432.228,486.259,118.241,113.412,72.2131,34.6704,38.0125,39.7915,53.6993,109.991,169.287,28.4195,834.003
2005,3.14962,89.1185,1228.06,473.681,926.741,1276.5,1204.05,1056.64,1534.66,1278.53,1077.15,4801.79,2197.76,424.974,1616.2,816.99,2156.28,730.88,391.032,831.903,435.836,612.59,332.025,371.313,417.199,101.353,97.146,61.8239,29.6711,32.5221,34.0372,45.9267,94.0602,144.756,737.259
2006,0.84011,599.294,129.026,1776.82,667.136,1239.09,1618.61,1469.47,1236.25,1678.3,1315.29,1059.69,4574.95,2045.09,388.378,1456.16,727.816,1903.86,640.847,341.033,722.578,377.397,529.227,286.348,319.82,359,87.1526,83.4917,53.1138,25.4836,27.9264,29.2228,39.4261,80.7399,756.941
2007,1.28574,159.852,867.709,186.784,2509.26,896.844,1576.45,1965.76,1700.12,1340.13,1721.07,1295.76,1012.91,4269.32,1871.77,349.942,1295.8,641.362,1665.06,557.236,295.242,623.499,324.847,454.7,245.688,274.13,307.483,74.6048,71.4417,45.4344,21.7943,23.8795,24.985,33.7056,715.963
2008,3.43606,244.644,231.346,1251.9,259.62,3256.43,1098.68,1889.76,2308.02,1884.09,1407.37,1734.25,1264.18,963.103,3976.9,1715.44,316.648,1160.95,570.253,1471.88,490.43,258.992,545.601,283.741,396.623,214.091,238.697,267.592,64.8995,62.1292,39.5033,18.946,20.7563,21.7153,651.39
2009,1.88358,653.795,354.111,334.176,1750.01,340.978,4029.37,1312.32,2181.55,2508.5,1944.83,1398.47,1672.16,1189.16,887.929,3608.15,1536.88,280.923,1022.25,499.254,1283.07,426.13,224.49,472.065,245.169,342.365,184.668,205.78,230.598,55.9107,53.5124,34.019,16.3138,17.871,579.386
2010,0.571688,358.398,946.8,513.207,474.304,2383.71,443.742,5030.17,1551.89,2391,2571.43,1894.73,1311.93,1527.37,1066.96,787.359,3174.07,1344.38,244.722,887.767,432.569,1109.74,368.081,193.718,407.057,211.292,294.937,159.038,177.181,198.516,48.1264,46.058,29.2781,14.0396,513.892
2011,2.15089,108.778,519.059,1372.79,729.836,649.472,3132.27,561.599,6044.23,1723.97,2460.65,2495.16,1768.94,1196.91,1374.16,951.137,697.252,2796.69,1179.91,214.131,774.968,376.928,965.676,319.968,168.267,353.373,183.348,255.849,137.928,153.636,172.114,41.7218,39.9258,25.3787,457.522
2012,1.59561,409.26,157.512,751.612,1940.34,985.224,836.675,3867.48,652.409,6498.1,1762.84,2439.55,2407.48,1666.7,1106.85,1253.15,858.477,624.502,2490.47,1046.17,189.24,683.215,331.695,848.637,280.904,147.613,309.827,160.688,224.161,120.818,134.555,150.72,36.5324,34.9575,422.714
2013,0.717746,303.604,592.67,228.233,1065.66,2638.86,1284.31,1054.04,4649.34,729.218,6797.4,1757.99,2352.95,2265.9,1540.26,1009.02,1130.75,768.671,555.917,2207.19,924.092,166.741,600.865,291.309,744.54,246.258,129.333,271.346,140.686,196.214,105.738,117.745,131.878,31.9633,400.341
2014,1.57675,136.569,439.723,859.64,325.125,1464.95,3485.06,1634.25,1281.26,5297.85,778.587,6875.35,1709.49,2228.05,2107.24,1414.03,917.404,1020.51,689.791,496.702,1965.57,820.877,147.84,532.003,257.654,658.012,217.514,114.188,239.496,124.144,173.113,93.2766,103.859,116.318,381.21
2015,1.86733,300.015,197.8,637.82,1224.78,447.112,1935.58,4435.14,1984.93,1458.03,5650.98,786.666,6672.28,1613.83,2064.43,1927.01,1280.67,824.849,912.469,614.161,440.825,1740.23,725.447,130.475,469.043,226.991,579.38,191.442,100.471,210.677,109.187,152.238,82.0215,91.3213,437.388
2016,2.03312,355.306,434.479,286.673,905.247,1669.71,584.811,2449.53,5380.24,2253.88,1550.36,5686.59,759.4,6259.73,1485.68,1876.31,1735.54,1145.69,734.175,809.036,542.951,388.853,1532.51,638.063,114.652,411.877,199.225,508.315,167.913,88.1044,184.718,95.7228,133.453,71.8965,463.358
2017,7.06553,386.851,514.502,629.249,405.531,1224.88,2164.56,735.971,2964.45,6090.21,2389.37,1558.64,5500.37,715.339,5790.39,1356.7,1697.26,1558.76,1023.42,653.115,717.458,480.354,343.411,1351.63,562.194,100.945,362.439,175.24,446.987,147.622,77.445,162.35,84.1241,117.275,470.272
2018,2.47601,1344.39,560.182,745.152,890.177,548.769,1588.11,2724.96,891.734,3364.07,6479.76,2412.52,1514.44,5203.89,664.366,5306.87,1231.25,1528.95,1396.28,912.815,580.643,636.285,425.225,303.582,1193.64,496.106,89.0289,319.52,154.442,393.846,130.05,68.2179,142.994,74.0895,517.365
2019,2.47601,471.123,1946.84,811.553,1055.62,1208.43,714.15,2002.93,3297.45,1008.29,3559.38,6499,2328.29,1423.98,4807.1,606.058,4796.56,1105.11,1364.99,1241.48,809.106,513.469,561.685,374.877,267.374,1050.51,436.381,78.2796,280.858,135.724,346.058,114.257,59.9283,125.61,519.443
2020,2.47601,471.123,682.146,2817.57,1144.23,1417.59,1552.43,893.496,2416.16,3709.53,1059.12,3540.93,6220.72,2172.23,1306.08,4357.34,544.663,4282.99,981.954,1208.35,1095.88,712.672,451.537,493.337,328.961,234.467,920.758,382.34,68.5666,245.959,118.842,302.979,100.025,52.4606,564.572
2021,2.47601,471.123,682.238,988.283,3992.47,1554.25,1846.26,1958.89,1080.32,2723.89,3907.78,1057.07,3400.28,5821.02,1997.69,1186.72,3924.49,487.334,3813.01,870.86,1068.52,966.938,627.776,397.255,433.628,288.948,205.842,808.043,335.442,60.1437,215.712,104.215,265.668,87.7019,540.899
2022,2.47601,471.123,682.357,989.642,1408.42,5493.6,2054.75,2347.34,2362.99,1210.03,2842.88,3858.23,1004.17,3150.75,5307.63,1801.55,1061.69,3489.9,431.364,3363.08,766.008,937.924,847.428,549.539,347.441,379.005,252.427,179.76,705.47,292.803,52.491,188.245,90.938,231.807,548.378
2023,2.47601,471.123,681.948,985.463,1381.72,1849.63,6871.08,2524.21,2788.84,2575.15,1210.72,2667.92,3476.9,885.029,2745.36,4596.67,1554.51,913.75,2997.65,369.933,2880.48,655.427,801.897,724.09,469.342,296.635,323.499,215.417,153.383,601.886,249.791,44.7776,160.576,77.569,665.412
2024,2.47601,471.123,681.948,984.872,1375.88,1814.56,2313.41,8440.94,2998.97,3039.24,2576.62,1136.21,2404.24,3064.4,771.158,2377.62,3966.35,1337.91,784.867,2570.75,316.847,2464.65,560.37,685.185,618.42,400.71,253.192,276.069,183.807,130.861,513.47,213.085,38.196,136.969,633.65
2025,2.47601,471.123,681.948,984.872,1375.06,1806.89,2269.55,2841.96,10028.6,3268.23,3040.98,2418.05,1023.92,2118.99,2670.12,667.86,2051.58,3413.67,1149.2,673.093,2201.85,271.107,2107.2,478.812,585.193,527.988,342.026,216.07,235.559,156.819,111.638,438.017,181.764,32.5808,657.233
2026,2.47601,471.123,681.948,984.872,1375.06,1805.81,2259.96,2788.08,3376.49,10929,3270.1,2853.83,2179.06,902.436,1846.36,2312.45,576.28,1765.72,2932.18,985.539,576.504,1883.99,231.788,1800.51,408.936,499.62,450.664,291.879,184.364,200.972,133.782,95.2333,373.635,155.043,588.298
2027,2.47601,471.123,681.948,984.872,1375.06,1805.81,2258.61,2776.3,3312.47,3679.65,10935.2,3068.85,2571.77,1920.53,786.325,1599.03,1995.36,495.98,1516.66,2514.61,844.113,493.279,1610.75,198.053,1537.75,349.138,426.45,384.589,249.049,157.294,171.45,114.123,81.2355,318.707,633.974
2028,2.47601,471.123,681.948,984.872,1375.06,1805.81,2258.61,2774.64,3298.48,3609.88,3681.75,10262.2,2765.54,2266.65,1673.43,680.995,1379.77,1717.32,426.023,1300.67,2153.76,722.256,421.739,1376.32,169.15,1312.89,298.006,363.926,328.155,212.481,134.188,146.255,97.349,69.2929,812.539
2029,2.47601,471.123,681.948,984.872,1375.06,1805.81,2258.61,2774.64,3296.5,3594.64,3611.95,3455.16,9247.97,2437.43,1975.02,1449.27,587.614,1187.51,1475.1,365.353,1114.03,1842.84,617.507,360.357,1175.46,144.415,1120.61,254.313,310.524,279.972,181.268,114.469,124.758,83.0376,752.064
2030,2.47601,471.123,681.948,984.872,1375.06,1805.81,2258.61,2774.64,3296.5,3592.48,3596.69,3389.66,3113.68,8150.77,2123.82,1710.46,1250.54,505.735,1020.01,1265.03,312.924,953.205,1575.57,527.633,307.769,1003.58,123.266,956.313,216.996,264.93,238.845,154.631,97.6442,106.417,712.214
