ParName   Value   Gradient
MGparm[3]      272.886 -1.36362e-005
MGparm[4]     0.299728  8.1227e-005
MGparm[5]     -1.02357   0.00010165
MGparm[6]    0.0922159 3.44522e-006
MGparm[7]    0.0638647 -9.55243e-007
SR_parm[1]       6.6904  0.000395372
SR_parm[2]          0.5 3.40896e-007
SR_parm[3]     0.668833 -3.14809e-005
recdev1(1961)      1.28234 7.55575e-005
recdev1(1962)    -0.310179 6.81772e-006
recdev1(1963)     0.445926  2.7718e-005
recdev1(1964)    -0.547645 6.42351e-006
recdev1(1965)    -0.629122 8.94963e-006
recdev1(1966)    -0.178141 2.35421e-005
recdev1(1967)    -0.392642   1.354e-005
recdev1(1968)     0.344137 3.31135e-005
recdev1(1969)     0.253956  2.5559e-005
recdev1(1970)    -0.448842 4.57972e-006
recdev1(1971)   -0.0193776 1.46331e-005
recdev1(1972)      1.20598 5.74638e-005
recdev1(1973)     0.458595 1.92002e-005
recdev1(1974)    -0.321921  3.7344e-006
recdev1(1975)    -0.582816 -1.28136e-006
recdev1(1976)    -0.630414 -2.20783e-006
recdev1(1977)     -0.91279 -4.88451e-006
recdev1(1978)    -0.511283 -2.9724e-006
recdev1(1979)    -0.443988 -3.60537e-006
recdev1(1980)    -0.798071 -6.49583e-006
recdev1(1981)     0.347012 1.26912e-006
recdev1(1982)   -0.0211279 -3.49544e-006
recdev1(1983)    -0.385935 -5.83246e-006
recdev1(1984)     0.100806   -3.37e-006
recdev1(1985)    -0.288073 -6.24131e-006
recdev1(1986)     0.233949 -3.93931e-006
recdev1(1987)    -0.550076 -8.04464e-006
recdev1(1988)   -0.0730561 -6.98583e-006
recdev1(1989)      0.93642 -9.51421e-007
recdev1(1990)    -0.115909 -7.97961e-006
recdev1(1991)     0.469485  -6.208e-006
recdev1(1992)    -0.961896 -9.62895e-006
recdev1(1993)     0.421779 -7.5881e-006
recdev1(1994)      1.16315 -4.53103e-006
recdev1(1995)    -0.374448 -9.59492e-006
recdev1(1996)    -0.137827 -9.75127e-006
recdev1(1997)     0.273133 -8.92142e-006
recdev1(1998)    0.0724917 -9.47972e-006
recdev1(1999)     0.314535 -8.38001e-006
recdev1(2000)      0.51767 -8.11277e-006
recdev1(2001)     0.428414 -8.61209e-006
recdev1(2002)    0.0813802 -9.77031e-006
recdev1(2003)      1.42916 -7.1094e-006
recdev1(2004)    -0.933737 -1.06823e-005
recdev1(2005)     0.910645 -9.55007e-006
recdev1(2006)    -0.485534 -1.07936e-005
recdev1(2007)    0.0326879 -1.04885e-005
recdev1(2008)     0.860724 -1.03262e-005
recdev1(2009)    -0.344722 -1.08591e-005
recdev1(2010)    -0.970233 -1.06287e-005
recdev1(2011)   -0.0985869 -1.08125e-005
recdev1(2012)    -0.200064 -1.08956e-005
recdev1(2013)    -0.439434 -1.08851e-005
recdev1(2014)     0.479904 -1.09387e-005
recdev1(2015)    -0.197754 -1.10165e-005
recdev1(2016)     0.137866 -1.10983e-005
recdev1(2017)     0.103511 -1.10465e-005
init_F[1]    0.0118167 -6.20804e-006
init_F[2]   0.00217761 -2.94296e-006
Q_parm[8]     -4.20529 4.66256e-006
Q_parm[9]     -6.33828 5.58983e-006
Q_parm[10]     -6.78254 5.25805e-006
Q_parm[14]    -0.104242 -2.54719e-006
Q_parm[15]    -0.230417 -3.9742e-006
Q_parm[16]   -0.0443554 -4.67559e-006
selparm[1]      220.333 5.58723e-007
selparm[2]     -11.5841 -1.59182e-008
selparm[3]      7.13721 -7.89926e-007
selparm[4]       5.7383 3.48547e-007
selparm[6]     -2.82265 2.45298e-007
selparm[7]      212.968 2.04308e-006
selparm[8]     -11.5599 -1.30485e-009
selparm[9]      8.06041 -1.09068e-006
selparm[10]      7.08737 1.63208e-006
selparm[12]     -2.45541 2.14836e-006
selparm[13]      242.581 7.96748e-007
selparm[14]     -11.1446 -1.93314e-008
selparm[15]      7.46348 -3.16997e-007
selparm[18]   -0.0211888 9.87004e-007
selparm[19]      232.238 2.86229e-006
selparm[20]      -11.839 -2.10833e-008
selparm[21]      6.60758 -8.96654e-007
selparm[22]      6.21491 2.23908e-006
selparm[24]     -3.56481 1.55248e-006
selparm[25]      74.2934 8.95284e-005
selparm[27]      4.73449 -4.40588e-005
selparm[31]      212.737 2.63867e-006
selparm[32]     -2.34791  9.0817e-007
selparm[33]      6.86287 -7.41223e-007
selparm[36]     -3.98123 7.62466e-007
selparm[37]      124.972 2.62493e-006
selparm[38]     -2.29448 1.62586e-006
selparm[40]      7.41822 3.26242e-006
selparm[43]      270.438  3.2396e-007
selparm[44]       -12.06 1.62355e-008
selparm[45]      7.86092 -2.65173e-007
selparm[46]      4.87002  1.1193e-007
selparm[48]     -2.46376 5.08263e-009
selparm[49]      192.555 4.61754e-007
selparm[50]     -1.25932 -1.62804e-006
selparm[51]      5.78901 -4.14493e-007
selparm[52]      7.26826 -5.67636e-007
selparm[54]     -2.79043 -4.92357e-007
selparm[57]      113.317 -1.07679e-008
selparm[58]     -1.96282 -1.13388e-006
