ParName   Value   Gradient
MGparm[3]      272.157 -1.59549e-006
MGparm[4]     0.301748 9.35763e-006
MGparm[5]     -1.05173 1.18657e-005
MGparm[6]    0.0884314 2.01537e-007
MGparm[7]    0.0641814   3.178e-007
SR_parm[1]      6.70341 4.73891e-005
SR_parm[2]          0.5 2.65605e-010
SR_parm[3]     0.714575 -4.05189e-006
recdev1(1961)      1.29878  8.7469e-006
recdev1(1962)    -0.292321 7.82699e-007
recdev1(1963)      0.48382 3.88321e-006
recdev1(1964)     -0.61231 3.65017e-007
recdev1(1965)    -0.597801  1.1311e-006
recdev1(1966)    -0.153538 3.30998e-006
recdev1(1967)    -0.427442  1.6622e-006
recdev1(1968)     0.454719 4.66852e-006
recdev1(1969)     0.169743 2.05005e-006
recdev1(1970)    -0.424233 9.84361e-007
recdev1(1971)     0.145229 2.13484e-007
recdev1(1972)      1.22048  7.6802e-006
recdev1(1973)      0.42043 1.43391e-006
recdev1(1974)    -0.301348 3.72466e-008
recdev1(1975)    -0.575543 -4.46874e-007
recdev1(1976)    -0.622441 -1.48104e-007
recdev1(1977)    -0.873931 -5.72332e-007
recdev1(1978)    -0.472928 -3.32376e-007
recdev1(1979)    -0.436829 -5.03733e-007
recdev1(1980)    -0.723118 -6.95636e-007
recdev1(1981)     0.382148  4.6629e-007
recdev1(1982)   -0.0510024 -3.58475e-007
recdev1(1983)    -0.325457 -9.99956e-008
recdev1(1984)     0.110109 -5.39766e-007
recdev1(1985)    -0.268629 -9.91905e-007
recdev1(1986)     0.245553 -8.81132e-007
recdev1(1987)    -0.612814 -1.21348e-006
recdev1(1988)    0.0785059 -8.68609e-007
recdev1(1989)     0.917356   1.813e-007
recdev1(1990)    -0.116265 -9.70795e-007
recdev1(1991)      0.46071 -5.40378e-007
recdev1(1992)     -1.04754 -8.72708e-007
recdev1(1993)     0.555662 -1.24127e-006
recdev1(1994)      1.12658 -7.02691e-007
recdev1(1995)     -0.43457 -9.56812e-007
recdev1(1996)   -0.0489298 -7.81262e-007
recdev1(1997)     0.233673 -1.06222e-006
recdev1(1998)     0.127906 -9.75756e-007
recdev1(1999)     0.305558 -7.24664e-007
recdev1(2000)     0.576692 -1.27517e-006
recdev1(2001)     0.347348 -1.17018e-006
recdev1(2002)     0.247112 -1.19241e-006
recdev1(2003)       1.4099 -1.01861e-006
recdev1(2004)     -0.96849 -1.36046e-006
recdev1(2005)     0.921993 -1.2209e-006
recdev1(2006)    -0.616516 -1.39066e-006
recdev1(2007)     0.110359 -1.47199e-006
recdev1(2008)     0.689857 -1.3526e-006
recdev1(2009)    -0.426713 -1.43853e-006
recdev1(2010)     -0.87093 -1.24506e-006
