ParName   Value   Gradient
MGparm[3]      273.392 -1.23638e-006
MGparm[4]     0.294175 1.16188e-005
MGparm[5]    -0.976125 1.42219e-005
MGparm[6]    0.0960909 8.29997e-007
MGparm[7]    0.0631992 3.91528e-007
SR_parm[1]        6.682 5.44337e-005
SR_parm[2]     0.501277 1.47608e-007
SR_parm[3]     0.644172 -3.37577e-006
recdev1(1961)      1.28283 2.43594e-006
recdev1(1962)    -0.305609 1.98715e-006
recdev1(1963)     0.420464 1.19068e-005
recdev1(1964)    -0.495283 4.54185e-006
recdev1(1965)    -0.626338 -2.23586e-006
recdev1(1966)    -0.199821 5.32486e-006
recdev1(1967)      -0.3742 3.17008e-006
recdev1(1968)      0.27167 8.33627e-006
recdev1(1969)     0.312567 1.02284e-005
recdev1(1970)    -0.469027 5.42725e-006
recdev1(1971)   -0.0954068  -1.108e-006
recdev1(1972)      1.19955 1.11047e-005
recdev1(1973)     0.487128 5.45465e-006
recdev1(1974)    -0.340554 8.97624e-007
recdev1(1975)    -0.593767   1.495e-008
recdev1(1976)    -0.630171 -2.77277e-007
recdev1(1977)    -0.929063 -1.22543e-006
recdev1(1978)    -0.518013 -6.97928e-007
recdev1(1979)    -0.440683 -1.73273e-006
recdev1(1980)    -0.843101 -1.57408e-006
recdev1(1981)     0.337067 -2.72987e-006
recdev1(1982)  0.000318421 -1.21524e-006
recdev1(1983)    -0.417828 -1.35517e-006
recdev1(1984)    0.0996046 -6.11213e-007
recdev1(1985)     -0.28144 -1.19492e-006
recdev1(1986)     0.210898 -9.30657e-007
recdev1(1987)    -0.487533 -1.34477e-006
recdev1(1988)    -0.164681 -6.36324e-007
recdev1(1989)     0.965831 -5.38253e-009
recdev1(1990)    -0.121782 -1.14633e-006
recdev1(1991)     0.471158 -1.31869e-006
recdev1(1992)     -0.89758 -1.44806e-006
recdev1(1993)     0.345254 -2.17615e-006
recdev1(1994)      1.18329 -2.56587e-006
recdev1(1995)    -0.361928 -1.77203e-006
recdev1(1996)    -0.180278 -1.56834e-006
recdev1(1997)     0.301944 -1.00631e-006
recdev1(1998)    0.0152995 -1.95159e-006
recdev1(1999)     0.297441 -9.86308e-007
recdev1(2000)     0.454783 -1.92442e-006
recdev1(2001)     0.455605  -1.373e-006
recdev1(2002)    -0.064419 -8.64167e-007
recdev1(2003)      1.45522 -1.53004e-006
recdev1(2004)    -0.880366 -1.43338e-006
recdev1(2005)     0.961184 -1.22031e-006
recdev1(2006)    -0.332668 -1.62555e-006
recdev1(2007)   -0.0360282 -1.22664e-006
recdev1(2008)     0.953897 -1.6862e-006
recdev1(2009)     0.249546 -1.73207e-006
recdev1(2010)    -0.874733 -1.40922e-006
recdev1(2011)   -0.0899296 -1.49317e-006
recdev1(2012)    -0.241951 -7.20774e-007
recdev1(2013)    -0.572015 -1.89336e-006
recdev1(2014)   -0.0361944 -2.04281e-006
recdev1(2015)     0.325588 -1.62305e-006
recdev1(2016)   -0.0452962 -1.37377e-006
recdev1(2017)    -0.110447 -1.39124e-006
init_F[1]    0.0118911 -1.8808e-006
init_F[2]   0.00220064 -5.01062e-007
Q_parm[8]     -6.33841 8.68486e-007
Q_parm[9]     -6.79059  2.1864e-007
Q_parm[13]    -0.222106 7.05499e-007
Q_parm[14]   -0.0383905 -1.83299e-007
selparm[1]      222.308 1.01814e-008
selparm[2]     -11.6743 -4.11608e-009
selparm[3]      7.12838 3.58397e-007
selparm[4]      5.70196 3.50058e-007
selparm[6]     -2.91379 -7.40192e-008
selparm[7]      213.661 2.23373e-007
selparm[8]     -11.5611 2.01369e-008
selparm[9]      8.06217 -1.01865e-007
selparm[10]      7.08413 3.31801e-007
selparm[12]     -2.49696 -4.28672e-007
selparm[13]      242.408 1.68138e-005
selparm[14]     -12.0745 -3.63623e-010
selparm[15]      7.42228 -2.57817e-007
selparm[18]     0.012751  1.8994e-006
selparm[19]      232.551  1.0842e-007
selparm[20]     -11.8925 1.55792e-008
selparm[21]      6.59627 -1.63577e-007
selparm[22]      6.18338 -7.46588e-007
selparm[24]     -3.59856 -1.11088e-007
selparm[25]       74.242 1.33219e-005
selparm[27]      4.71583 -6.48501e-006
selparm[31]      212.858 4.42964e-007
selparm[32]     -2.31721 4.99237e-008
selparm[33]      6.86299 -3.7763e-007
selparm[36]     -4.05227 -1.21169e-007
selparm[37]       124.75 4.92971e-008
selparm[38]     -2.28824 -3.72894e-007
selparm[40]      7.42105 -3.53754e-007
selparm[43]      269.961 -8.79776e-007
selparm[44]      -12.093 -3.1634e-008
selparm[45]      7.83965 4.75881e-007
selparm[46]      4.91374 -4.94774e-007
selparm[48]     -2.49095 -3.1036e-007
selparm[49]      192.794 6.96689e-007
selparm[50]     -1.24195 1.17799e-006
selparm[51]       5.7865 -4.39745e-007
selparm[52]      7.24863 8.04876e-008
selparm[54]     -2.82617 -6.41064e-007
selparm[57]      112.666 8.63568e-007
selparm[58]     -1.94061  6.4046e-006
selparm[60]     -3.09868 -2.68912e-008
selparm[63]      194.186 3.52567e-007
selparm[64]    -0.246308 5.46652e-007
selparm[65]      6.67105 -3.14816e-007
selparm[68]     -1.74441 1.17467e-006
selparm[71]      209.493  4.2548e-006
selparm[72]     -9.90629 1.50382e-008
selparm[73]      6.57953 -1.71109e-006
selparm[74]      7.85003  2.2991e-006
selparm[76]     -3.79594 2.78288e-007
selparm[79]      250.945 1.11739e-007
selparm[80]      -11.253 5.38835e-009
selparm[81]      7.35765 8.05997e-007
selparm[82]      6.32506 -3.42686e-008
selparm[84]     -2.99349 -1.48675e-007
selparm[85]      244.802 3.96763e-008
selparm[86]      14.7164 2.07202e-008
selparm[99]      165.312 1.16003e-006
selparm[102]     -3.28218  6.8366e-007
selparm[104]      7.46205 1.33948e-006
selparm[105]     -6.24776 -1.85717e-007
selparm[106]      83.6954 4.33819e-007
selparm[107]     -1.16154 4.84613e-007
selparm[110]      296.556 8.30875e-007
