ParName   Value   Gradient
MGparm[3]      270.372      397.246
MGparm[4]     0.324978     -1728.52
MGparm[5]     -1.27626     -2154.36
MGparm[6]    0.0733688     -69.9999
MGparm[7]    0.0654651      10.4325
SR_parm[1]      6.67152     -9102.47
SR_parm[2]     0.500047      12.4295
SR_parm[3]     0.649604      695.427
recdev1(1961)      1.33372     -1755.99
recdev1(1962)    -0.213708     -186.436
recdev1(1963)     0.447519     -661.858
recdev1(1964)    -0.786883     -62.9537
recdev1(1965)    -0.480987     -289.457
recdev1(1966)   -0.0994708     -596.895
recdev1(1967)    -0.424132     -278.828
recdev1(1968)     0.729599     -1217.71
recdev1(1969)    -0.445024     -154.498
recdev1(1970)    -0.388666     -146.499
recdev1(1971)     0.643266       -745.8
recdev1(1972)      1.07617     -1079.47
recdev1(1973)     0.309381     -324.463
recdev1(1974)     -0.27921     -50.1318
recdev1(1975)     -0.54696      41.2274
recdev1(1976)     -0.68945      89.6976
recdev1(1977)    -0.756381      120.692
recdev1(1978)     -0.44974      98.6422
recdev1(1979)    -0.486598      130.884
recdev1(1980)    -0.427655      151.108
recdev1(1981)     0.418453      54.5689
recdev1(1982)    -0.124053       158.43
recdev1(1983)    -0.119181      162.504
recdev1(1984)     0.135048      129.408
recdev1(1985)    -0.120154      151.747
recdev1(1986)     0.329227       92.963
recdev1(1987)    -0.647562       201.69
recdev1(1988)     0.542794      92.6995
recdev1(1989)     0.848388       60.954
recdev1(1990)     0.101075      180.208
recdev1(1991)     0.446091      162.963
recdev1(1992)     -1.06481       238.91
recdev1(1993)     0.896066      170.576
recdev1(1994)     0.860063      189.028
recdev1(1995)    -0.563349      242.604
recdev1(1996)     0.113163      218.895
recdev1(1997)  -0.00394899      217.046
recdev1(1998)     0.194004      202.493
recdev1(1999)     0.164527      203.589
recdev1(2000)     0.564844      179.201
recdev1(2001)   -0.0424888      221.381
recdev1(2002)     0.604322      195.757
recdev1(2003)      1.10591      173.003
recdev1(2004)     -0.87511       250.84
recdev1(2005)     0.725469      252.509
recdev1(2006)     -1.02943      256.401
recdev1(2007)   -0.0519434      261.327
recdev1(2008)     0.195126      257.246
recdev1(2009)    -0.352067      256.891
recdev1(2010)     -0.70679      256.167
recdev1(2011)     0.242622      256.405
recdev1(2012)    -0.557466      259.007
recdev1(2013)    -0.376337      260.505
recdev1(2014)   -0.0148798      261.464
recdev1(2015)    0.0975704      261.488
init_F[1]    0.0124233      150.137
init_F[2]   0.00215095      70.0098
selparm[1]      216.222     -10.6548
selparm[2]     -14.5533  -0.00957108
selparm[3]       7.2297      9.60238
selparm[4]      5.30173     -3.81466
selparm[6]     -2.36593     -9.82324
selparm[7]      211.132      -83.175
selparm[8]      -10.897  -0.00649446
selparm[9]      8.03839      63.4988
selparm[10]      7.09647     -47.7601
selparm[12]     -2.13942     -70.5444
selparm[13]      242.348      371.125
selparm[14]     -6.04078      11.3629
selparm[15]      7.43225      26.8505
selparm[18]   -0.0846911     -20.6524
selparm[19]      231.918     -42.7709
selparm[20]     -11.8694  -0.00286573
selparm[21]       6.6613      12.5718
selparm[22]      6.29759      -38.998
selparm[24]     -3.29163     -29.7164
selparm[25]      75.1438     -2144.78
selparm[27]      4.87019      1106.34
selparm[31]      211.428     -68.5619
selparm[32]     -2.32819     -27.0177
selparm[33]      6.86199      22.8907
selparm[36]     -3.53514     -25.6491
selparm[37]      126.333      -62.303
selparm[38]     -2.33309     -31.3494
selparm[40]      7.39555     -70.5626
selparm[43]      274.457     -7.03946
selparm[44]     -12.1157 -0.000914007
selparm[45]      7.94592      15.1369
selparm[46]      4.27085     -1.62146
selparm[48]     -2.09133     -1.74891
selparm[49]      192.035     -55.3401
selparm[50]      -1.2442     -27.9345
selparm[51]      5.78666      29.2385
selparm[52]      7.32082      -11.386
selparm[54]      -2.3796     -7.82844
selparm[57]      113.195     -3.46951
selparm[58]      -1.9587    -0.693307
selparm[60]     -4.52372  -0.00627313
selparm[63]      191.919     -52.4244
selparm[64]    -0.208447     -107.583
selparm[65]      6.61167       37.393
selparm[68]     -1.51094     -48.9715
selparm[71]      207.354     -97.9094
selparm[72]     -10.8181  0.000162986
selparm[73]      6.48751      54.0341
selparm[74]      7.71331     -38.9278
selparm[76]     -2.52597     -24.0905
selparm[79]      258.803    -0.150503
selparm[80]     -10.8525  -0.00421642
selparm[81]       7.6216     -15.0128
selparm[82]      5.83546     -9.49917
selparm[84]      -2.6591     -3.47731
selparm[85]      247.806     -3.27855
selparm[86]      16.6671   -0.0845587
selparm[99]      165.196     -726.206
selparm[102]     -3.40085      -169.16
selparm[104]      7.44605     -608.487
selparm[105]     -5.81667     -66.6264
selparm[106]      83.8877     -121.029
selparm[107]     -1.14171     -208.857
selparm[110]      302.488     -48.3423
selparm[111]     -4.61557  0.000504788
selparm[113]      7.48578   0.00402586
parm_dev[1](2011)    -0.662239     -70.9218
parm_dev[1](2012)     0.382416     -60.5754
parm_dev[1](2013)     0.489094     -50.3842
parm_dev[1](2014)    0.0368872     -36.3444
parm_dev[1](2015)    0.0337541     -21.4319
