ParName   Value   Gradient
recdev1(2001)     0.391545 -5.6824e-006
recdev1(2002)    -0.110943 -5.84288e-006
recdev1(2003)      1.36311 -2.02987e-006
recdev1(2004)    -0.942941 -6.7978e-006
recdev1(2005)     0.867677 -6.28429e-006
recdev1(2006)    -0.365109 -7.55174e-006
recdev1(2007)   -0.0861726 -6.96208e-006
recdev1(2008)     0.928033 -7.92056e-006
recdev1(2009)     0.247182 -7.47126e-006
recdev1(2010)    -0.872214 -6.95801e-006
recdev1(2011)   -0.0878603 -7.36587e-006
recdev1(2012)     -0.23397 -7.03853e-006
recdev1(2013)    -0.558961 -6.62398e-006
recdev1(2014)   -0.0234388 -7.31792e-006
recdev1(2015)     0.332726 -7.07539e-006
recdev1(2016)   -0.0494668 -7.01725e-006
recdev1(2017)    -0.111187 -7.07799e-006
init_F[1]    0.0123944 -4.96737e-006
init_F[2]   0.00221691 -4.85066e-006
Q_parm[7]     -4.27441 1.03077e-006
Q_parm[9]     -4.10348 4.13771e-006
Q_parm[10]     -6.11585 -8.89248e-007
Q_parm[11]     -6.56666 5.71061e-007
Q_parm[14]     0.201956 -1.03049e-006
Q_parm[15]    -0.127515 -2.14229e-006
Q_parm[16]    -0.233284 4.14642e-007
Q_parm[17]    -0.042044 -9.08877e-009
selparm[1]      222.709 4.13638e-006
selparm[2]     -11.6716 -4.54073e-009
selparm[3]      7.12202 -1.45862e-006
selparm[4]      5.67406 4.08799e-006
selparm[6]     -2.82647 1.15081e-006
selparm[7]      214.156 3.98857e-007
selparm[8]     -11.5552 7.77722e-008
selparm[9]       8.0662 -4.43089e-007
selparm[10]      7.07655  3.3123e-007
selparm[12]     -2.35957 1.00171e-006
selparm[13]      242.406  0.000506362
selparm[14]     -12.1048 3.13347e-008
selparm[15]      7.41234 -1.65014e-006
selparm[18]     0.112826 9.63142e-007
selparm[19]      232.591 2.54291e-006
selparm[20]      -11.845 -9.39417e-008
selparm[21]      6.61074 -3.65541e-007
selparm[22]      6.20803 2.05763e-006
selparm[24]     -3.51881 1.27206e-006
selparm[25]      74.2047 5.68803e-005
selparm[27]      4.70818 -2.76024e-005
selparm[31]      212.049 1.20747e-006
selparm[32]     -2.23632 1.05719e-006
selparm[33]        6.853 4.29658e-007
selparm[36]     -3.88694 3.93215e-007
selparm[37]      124.583 1.44788e-006
selparm[38]     -2.27747 2.92938e-007
selparm[40]      7.41466 1.29077e-006
selparm[43]      272.539 -9.99251e-007
selparm[44]      -11.891 -9.67474e-009
selparm[45]      7.87599 -6.56718e-007
selparm[46]      4.52917 -9.74375e-007
selparm[48]     -2.32458  -4.228e-007
selparm[49]      192.942 -1.7381e-006
selparm[50]     -1.21157 -4.93867e-007
selparm[51]       5.7908 1.42868e-006
selparm[52]      7.26498 3.31968e-007
selparm[54]     -2.71446 -1.37592e-007
selparm[57]      112.717 -7.07248e-007
selparm[58]     -1.94235 -2.17971e-006
selparm[60]     -3.10018 -1.36068e-008
selparm[63]      194.795 4.00333e-007
selparm[64]    -0.253443 -2.61417e-007
selparm[65]      6.68693 -1.11404e-006
selparm[68]     -1.65157 1.55339e-006
selparm[71]      209.661 1.05949e-005
selparm[72]     -9.96084 4.82832e-008
selparm[73]      6.58434 -5.02859e-006
selparm[74]      7.90357 5.92675e-006
selparm[76]     -3.70737 5.36162e-007
selparm[79]      252.049 -8.92178e-007
selparm[80]     -11.1309 1.53985e-008
selparm[81]      7.37318 4.54964e-007
selparm[82]      6.27488 1.96889e-007
selparm[84]      -2.9171 2.24588e-007
selparm[85]      245.584 7.52638e-008
selparm[86]      15.1515 4.17407e-008
selparm[99]      165.482 1.94192e-005
selparm[102]     -3.27056 2.68541e-006
selparm[104]      7.45782 1.71742e-005
selparm[105]     -6.09742 9.87201e-008
selparm[106]      83.7611 3.06483e-006
selparm[107]     -1.16239 9.06954e-007
selparm[110]      298.598 3.07654e-007
selparm[111]     -6.05507 -5.12665e-009
selparm[113]      1.40781 2.12045e-009
parm_dev[1](2011)    -0.759955 2.98663e-005
parm_dev[1](2012)     0.374757 2.49957e-005
parm_dev[1](2013)     0.476934 2.07658e-005
parm_dev[1](2014)    0.0342849 1.89909e-005
parm_dev[1](2015)    0.0557852 1.35923e-005
